X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	X_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Pd_[¦Ìm]	Y_Vit1:Zr41.2Ti13.8Cu12.5Ni10Be22.5_Fn_[mN]	
0.575315058493575	38.570805352427	0.0345672788962334	0.13528741049845	0.0322115730591742	0.234203620283506	0.044691994997668	0.328618202582441	0.0432804263047631	0.433539208969567	0.056213658559285	0.533681730420545	0.0593718209020245	0.627485103205088	0.0617231342657791	0.731655187146352	0.0695367363819775	0.821273516621488	0.069423965804828	0.925797739592907	0.109161472932483	1.87757447196923	0.138430007433833	2.85215318494843	0.153467129903148	3.81629971588842	0.180776563106803	4.76636437732067	0.193453651708145	5.75447312028554	0.21283158685235	6.72749633728311	0.231805792278092	7.70648146275263	0.239282969589388	8.67515350814645	0.259617056199127	9.63635646326195	0.324439439565532	11.5284320981474	0.333907093049708	14.5452707078109	0.386158589553119	17.388552620014	0.375362032397222	19.3229577224682	0.425942888559574	24.1797559767623	0.482551171009853	29.0322316539648	0.623788603521891	48.2253069217055	0.670782321586491	56.6300441519639	0.728324265555546	66.0679945409948	0.804356744442515	77.1265907716415	0.85769735531093	87.0708075788699	0.916380541938283	96.3945293532489	0.981321235241139	115.968698431653	1.11198606511354	144.488182099166	1.17032252638836	169.216274439213	1.32127993676137	192.709179806075	1.3903631153863	240.907776004708	1.59542215194443	289.040101722248	1.70026841781598	336.659530150694	1.87908191460904	387.347772989551	1.80763670054938	294.898491577643	1.7211979707719	233.083671384009	
0.574943184537782	38.4378348468295	0.0344939674137849	0.133985261529918	0.0324194826288445	0.233303322434919	0.044868139695003	0.327043481702714	0.0430746051910504	0.431744841491816	0.0561371768678809	0.53224935636882	0.0593825488591786	0.624797422797728	0.0613917940062363	0.729949586347277	0.0694913097874233	0.818518373538333	0.0693261058394134	0.92214311356838	0.109036389008253	1.87103728629786	0.138675326668553	2.84322785547853	0.153345424316649	3.80326399443069	0.180376197752249	4.75005133187853	0.193363294844137	5.73490463693846	0.212537637107553	6.70431478817942	0.23147034249659	7.67993271704035	0.239003091101371	8.6454098604937	0.259393688255057	9.60312035612027	0.324128736640177	11.4886096780709	0.333644169551162	14.4960437928226	0.385743959008469	17.3284450639033	0.375137655484504	19.2566103054039	0.425689696671864	24.0968775847838	0.482201862097842	28.9328166991368	0.623126939544499	48.0593899502732	0.670189253204387	56.4307336798823	0.727918510884875	65.8349999956344	0.803884371176558	76.8617449957421	0.857017599641756	86.7720318605438	0.915583608630395	96.0624495412364	0.980544112296681	115.568117984886	1.11129564041398	143.989142234487	1.16943396123904	168.634086099022	1.32022498301065	192.044647653038	1.38907575965605	240.075248168351	1.59425718657618	288.038684132942	1.69895785058801	335.490683122166	1.87759941663046	386.015579439775	1.80617453581085	293.39934542578	1.71918913638067	231.416902077839	
0.574710625825335	38.3055125417131	0.0344965148677062	0.133521826707653	0.0325409631758108	0.232673282743117	0.0447797300460377	0.326656371672195	0.0429708601429725	0.430097622973864	0.0561219762922649	0.529641012999516	0.059401834000254	0.622939900010885	0.0610779257656932	0.726327789441946	0.0695431470303471	0.816284188995609	0.069145434602949	0.918961017312704	0.108866044136827	1.86463595730061	0.138713134226625	2.83349763051176	0.153250153145703	3.78963758165807	0.18016884754949	4.73398927785833	0.193295937040644	5.71499296123894	0.212253284135505	6.68066245553662	0.231083331789754	7.65285498013082	0.238741843471214	8.61580404857546	0.259078283704826	9.56938692274738	0.323664395792532	11.4481204310626	0.333497446667049	14.4466902179702	0.385574573763157	17.2692464785822	0.374666139777233	19.1900989755743	0.425206181210812	24.0139395881634	0.482038549509426	28.8333551781824	0.622486450003711	47.8931861315016	0.669817492052209	56.2306967762271	0.727267868804669	65.602065054916	0.803485567012884	76.5956251706212	0.8562865819465	86.472011895317	0.914890802035309	95.7304740373472	0.979774754329879	115.167194811428	1.11039381034978	143.489580829191	1.16846273190943	168.050899381078	1.31919069405646	191.378103843335	1.3879074627954	239.243569698141	1.5929951990894	287.038875868968	1.69778377786304	334.325680593043	1.87609553658564	384.683475296961	1.80451758721381	291.901719192287	1.71708550592395	229.752218934136	
0.57426028708969	38.1727506523623	0.0344937177669498	0.131934256487389	0.0324599216592211	0.231364425341985	0.0445256896506049	0.325022628227105	0.0429183096146438	0.428095978025445	0.0562943504428367	0.527118234887691	0.0594677750351232	0.620639475153188	0.0613460917780391	0.723129569664963	0.069403607344083	0.813332944312151	0.0689810182050801	0.916939581760514	0.108887660226979	1.85765883814895	0.138376693538253	2.82367916273522	0.153058003070362	3.77618835299685	0.179931794981375	4.71709136186712	0.193062938845675	5.69393110221439	0.212038693764103	6.65742130179099	0.23085367284025	7.62568550795204	0.238538611425566	8.58584526541819	0.258914041577821	9.53606420261038	0.323332123939792	11.4079822926483	0.333241401468858	14.3968924022708	0.385382966433563	17.2094425336164	0.374239435310589	19.1234013812386	0.424855005983635	23.930914047225	0.481728839752358	28.7335788702126	0.622008595598684	47.7263527386994	0.669261336064188	56.0306077185101	0.726536883219593	65.3676623498897	0.802932686198316	76.3286783310933	0.855595406053554	86.1714778400535	0.914199220225456	95.3976193649894	0.97916934483538	114.76842485566	1.1094237055979	142.990645272636	1.16742661973985	167.466252349407	1.31817365569932	190.711858056842	1.38693815304996	238.413813477634	1.59173915312052	286.038769581784	1.69648097289442	333.161065494093	1.87474685949831	383.350030049703	1.80281936862837	290.407520225706	1.71516344483046	228.086284092953	
0.573864738573478	38.0377833912597	0.0345299590470738	0.131045600170432	0.0323830603432705	0.231454559900628	0.0445599949555647	0.323030092777186	0.042995561195501	0.426376931257338	0.0562521384216595	0.52632340931567	0.0594105757373932	0.617377052329267	0.0616669778252455	0.720237929623449	0.0693247877623475	0.810268369318278	0.0689974893520807	0.91366342192927	0.108863741185657	1.85128568165824	0.138233277617583	2.81401552732937	0.152928516557307	3.76365484721363	0.179883094802533	4.69932359063252	0.192971512867006	5.67368508172646	0.211823142163026	6.63469749771098	0.230602303169496	7.59961825598797	0.238187167319679	8.55553071705432	0.258635063419714	9.50413846626895	0.323180381663535	11.3678953769732	0.332835419936526	14.3457916663514	0.384932340440115	17.1500390573386	0.374041680862004	19.0568565237979	0.424404213705478	23.8481623151106	0.481083773939733	28.6336013965763	0.62166871007634	47.5599887324526	0.668769837646659	55.8296841958059	0.7259233328509	65.1344293859616	0.802297354551996	76.0631471018116	0.854963645470566	85.8702359796669	0.913537289380685	95.0638408206814	0.978479010089819	114.368529862275	1.10868645682224	142.491456396352	1.16662877134089	166.881843736303	1.31741686842812	190.044256264745	1.38568735294157	237.579527304339	1.59041114680143	285.039765980476	1.69494286211719	331.99391719786	1.87314403105719	382.020608115777	1.80116891762448	288.90858269009	1.71333073203684	226.422718536287	
0.573667338830817	37.9040268494465	0.034539264657826	0.131212699805063	0.032257469977459	0.229981789734148	0.0446035830611496	0.321432758222268	0.0430084386684443	0.42493146048253	0.0561112899856112	0.525090978569686	0.0594203800495606	0.614830874738866	0.0613842862948145	0.718624704377856	0.0693319333988515	0.807024107283699	0.068998384207563	0.909262340896642	0.108813068267678	1.84415035409174	0.138284660945535	2.80267807250579	0.152820477675606	3.7503762834061	0.179739775267935	4.68414862132251	0.192889774968532	5.65432893991631	0.21172342015493	6.61100977481203	0.230380524020989	7.57323156039597	0.237873936892524	8.52506715708559	0.258535901200528	9.47030538138531	0.32291083877521	11.3280189401899	0.332385430953157	14.29593424601	0.384509937094699	17.0903524590116	0.373787990999003	18.9903265675177	0.424134549826761	23.7640210497809	0.480886829046247	28.5339498858257	0.621236584602282	47.3928871187617	0.668202458764654	55.6304109766255	0.725512617682609	64.9010176081076	0.801538858643908	75.7968931662463	0.854278600602198	85.5720563077602	0.91284153139816	94.7318206133108	0.977688676375352	113.968180383495	1.1078415953468	141.990643293576	1.16580560487364	166.30050476226	1.31665905245292	189.377846565486	1.38459179155346	236.743542398749	1.58924304588543	284.037871554034	1.69345544760504	330.829123284984	1.87169719463079	380.695596925355	1.79946740203489	287.406426503809	1.71141204666172	224.759406299349	
0.57330212962311	37.7726209657	0.0344072372508406	0.130445712045551	0.0322617863840296	0.227744985846808	0.0446066114340427	0.320707607217051	0.0429558235412528	0.423575804124245	0.0560060794054169	0.522182923968575	0.0594512526450207	0.613059382870767	0.0609664365666716	0.715720084028575	0.0693277162188871	0.803721171929706	0.0688975467252893	0.905824305568086	0.108698445884134	1.83758965252647	0.13829211851399	2.79404075452841	0.152720335405274	3.73771239246863	0.179703221066355	4.6677028624198	0.192614120852028	5.63463752199522	0.211667588810019	6.58724661478812	0.230186258251433	7.54683322327235	0.237972424965206	8.49515587137737	0.258542892592586	9.43677125103391	0.322768900389113	11.287663803626	0.332028585083213	14.2468777630448	0.384345497873676	17.0294421028797	0.373298113158272	18.9232638947501	0.423756321416222	23.6809526680062	0.48071219229125	28.4340431927017	0.620720765126352	47.2259903960274	0.667687014585569	55.4302027096247	0.72492937445396	64.669393969512	0.800980970393061	75.5299984807801	0.853768020633736	85.2731837318909	0.912132783182814	94.3978260021758	0.976810796476002	113.570177837492	1.10692960560685	141.488086755022	1.16480787353773	165.718584642957	1.31546542162146	188.713105796202	1.38352232686005	235.91034401017	1.58795516462168	283.037795069171	1.69212977115837	329.665849290478	1.87023471149617	379.363343770937	1.79782110336181	285.906892921774	1.70966975978389	223.091981342117	
0.572933502973775	37.6390097102015	0.0342599462351595	0.129974448293264	0.0323618343521445	0.227709479175337	0.0444191116967852	0.319872152699642	0.0426922354275771	0.421922299179214	0.0559294625645563	0.519828307781142	0.0592633966535957	0.611238996569823	0.0611279740689276	0.712424424631851	0.0691516177879173	0.800285755945767	0.0690234603269808	0.901790980519643	0.108409064521028	1.8323889146862	0.138095099356155	2.78380761539523	0.152679132114146	3.72455653040448	0.179357011485189	4.65098143204809	0.192445996323491	5.61512771196755	0.21144028595529	6.56380103574707	0.230113730903335	7.51949983832823	0.237972475230467	8.46509464274177	0.258314951749889	9.40378939494303	0.322536209079507	11.2476169348196	0.331949780766492	14.1959120688923	0.384202607929131	16.9690439741395	0.372997172784027	18.8563018048158	0.423306449622376	23.5980910398332	0.480292730711596	28.3335702554792	0.620218530328984	47.0596710932621	0.667127003675868	55.2300093437843	0.724205954040012	64.4343728663255	0.800369116349901	75.2638861062394	0.853232120844942	84.9728508422939	0.911526380688825	94.0635557195718	0.976001280671304	113.17065537312	1.10606637840363	140.989031989183	1.16384311497918	165.134354843779	1.3142957043831	188.045697719191	1.38239567873923	235.075998232233	1.58658897740641	282.038612653937	1.69097001789054	328.503171342391	1.8688165457189	378.024474501262	1.79615617196823	284.407240130455	1.70785773860889	221.426135907897	
0.57250574985545	37.5054915869561	0.0341511045126363	0.129271765444092	0.0324821979930485	0.226879816319914	0.04409386171355	0.318654681321803	0.0424043358394328	0.420093705598471	0.0560967376367067	0.518274105100912	0.0591130764166477	0.609227630942493	0.0613576670204719	0.709695300371889	0.0690057054105046	0.797396793456528	0.0688606131581774	0.899993411620693	0.10844711432192	1.82478373490312	0.137878345068373	2.77311067764191	0.152545437306524	3.71090497192354	0.179221635323088	4.63367978773995	0.192279984328507	5.59495619728205	0.211061289561532	6.54070842794503	0.230109752173991	7.49334876733642	0.237596762715046	8.43644809302981	0.257976766432424	9.3704899578693	0.322402358356874	11.2082396869126	0.331728591727281	14.1454343877457	0.38393913375411	16.9094076672291	0.372921528430277	18.7896526392516	0.422964026353597	23.5139479118585	0.479892305004526	28.2337324802225	0.619789313401527	46.8930425914166	0.666523488398125	55.0305759371287	0.723736574842227	64.1987035626579	0.79966888323717	74.9970808277362	0.852552463523434	84.6730916473757	0.910872945502477	93.731222587831	0.975341075480036	112.769598089217	1.1052976432822	140.490930897614	1.16295375358398	164.551034015391	1.3132554366581	187.37982446171	1.3812274936373	234.243202174987	1.58531462233416	281.039698459593	1.68962529990768	327.334771348677	1.8672355404184	376.690552416869	1.79441799346841	282.907915164667	1.70580708236244	219.759217590121	
0.572200607400383	37.3714109449024	0.0342476195463919	0.12818581426984	0.0324732349591212	0.225560685267118	0.0440503976048395	0.316738310592571	0.0425889354993066	0.418097619481405	0.0559936524801508	0.51684918162943	0.05910469923992	0.606597401493725	0.0611114270366092	0.707364491116638	0.0690209928785239	0.794588739612116	0.068871219877506	0.896244372774649	0.108488102483378	1.81735352734043	0.137677774163459	2.76428895780352	0.152304877104005	3.69725108513627	0.179101597915772	4.61760469520433	0.191958640070619	5.57514510441581	0.211044268753798	6.51764888209282	0.229876518566873	7.46781981979491	0.237283796169413	8.40561945462917	0.257688136469137	9.33731159272451	0.322042337509301	11.1681956120739	0.331397726433578	14.0957781330709	0.383626546678804	16.8497732229638	0.372714304381041	18.7223068444348	0.422773608599448	23.4308795300838	0.479452961145954	28.1342672339779	0.619231840956989	46.7265817276266	0.665963261663148	54.8302670872946	0.723231536237199	63.9671991333462	0.799034239541378	74.7292175668384	0.851795837539408	84.3722223160012	0.910162740657874	93.3981518486461	0.974696776015276	112.368645113438	1.10444038441897	139.991309887677	1.16209402378235	163.966983030139	1.31223520788085	186.718198034968	1.38007382617795	233.410748844432	1.58418963598987	280.038668300459	1.68814787914453	326.165536889976	1.86561397915707	375.357464797464	1.79281019036794	281.409961105643	1.70379324575033	218.092448283951	
0.571874962198925	37.2377214583114	0.0342165041173036	0.127838169031547	0.0324533170542071	0.224650899570253	0.0442774559554065	0.315344091660763	0.0428240303924624	0.415918761317751	0.0557679336828656	0.513942815050405	0.0590835661976959	0.604196568425721	0.0607799075760511	0.705177163738724	0.0689548914844651	0.791671546408675	0.0689622609987893	0.893054127446832	0.108495843377621	1.81043042489553	0.137581062303422	2.75370075195563	0.152096367439559	3.68368870078761	0.178936610975158	4.60082505717447	0.191759209360667	5.55492143566861	0.210959579904447	6.49369619793398	0.229580011942884	7.44064848497107	0.237366485897082	8.37453004592002	0.25732999740248	9.30346081271279	0.32172758646813	11.1279270885053	0.331336903449978	14.0446243117672	0.383182990689732	16.7901555425041	0.37231708715297	18.6563226431574	0.422479525399107	23.3476416476085	0.479005891797804	28.0347498336716	0.618771270676629	46.5597110819232	0.665566815500479	54.6292429817571	0.722626758819496	63.7349123931089	0.798419668935035	74.4629859830138	0.851168840758709	84.0733646412924	0.909409907281356	93.0639039177828	0.974050109681497	111.968623460189	1.10355769546681	139.491331249887	1.16109625668366	163.385420538689	1.31118738975492	186.050521737068	1.37897393215498	232.577163025681	1.58295762308531	279.039247466657	1.68674790725419	324.999431674978	1.86436448169597	374.023572515392	1.79119490094154	279.909563256299	1.7018469742687	216.427601227483	
0.571508053956159	37.1051160311458	0.0339088777723798	0.127735781760863	0.0323247092643631	0.223793791804012	0.0444078135956005	0.314618853344059	0.0426593193299502	0.41457023539759	0.0557085716474737	0.511844137935852	0.0590842512611238	0.601893407808092	0.0608211891710542	0.701633830756577	0.068840402250942	0.788326817956131	0.0687001705507721	0.890066386561714	0.108300518868896	1.80371442529833	0.137602515091984	2.74380917536047	0.151902644444787	3.67005250912842	0.178807979096092	4.58429268527643	0.191727335773906	5.53487052725079	0.210597413074269	6.47056447458566	0.229406239699625	7.4139511933152	0.237146837591351	8.34502481683505	0.257268431840446	9.26882772177554	0.321510251794702	11.0889279575457	0.331091014723211	13.9955799359949	0.382913727547451	16.7292917524987	0.371958094034443	18.5900851221517	0.42209502291284	23.2636493938837	0.478610314139887	27.934180038906	0.618450992562075	46.392814359189	0.665046535006907	54.4296493876263	0.722142613129722	63.5013888565513	0.797675571329285	74.1959944400045	0.850623801450355	83.7757512134842	0.908650799960073	92.7310045419436	0.973238276926671	111.569533129471	1.10260095720208	138.990607554073	1.15990800557876	162.8033067043	1.3102061226947	185.381265916157	1.37779916426135	231.741982782757	1.58172304140099	278.042777062632	1.68550339041291	323.834011913361	1.86287010366182	372.691945209713	1.78943908143424	278.413844371349	1.69998208468169	214.762932984941	
0.571139537706383	36.9726745167455	0.0339713446553489	0.126070824459091	0.032239582012345	0.222415027005443	0.0442499489414657	0.313018346471772	0.0426603737413595	0.41312106843649	0.0557016659633264	0.5104151399283	0.0591108834954156	0.599324529231013	0.0609153600542438	0.698978280976515	0.0687681523496314	0.785503804743575	0.068550241611917	0.886415776865599	0.108148398490185	1.79696710998104	0.137319494318659	2.73411969575439	0.151791152652616	3.65719699858032	0.178631520289868	4.56627112865231	0.191617693591292	5.51488760537769	0.21043030198477	6.44774148465617	0.229237767179505	7.38655261579395	0.236729009778425	8.31461620489561	0.257095504251474	9.23595762438831	0.32120459439672	11.0486724724925	0.330823394701699	13.9455697787585	0.382740034682017	16.6699683699586	0.371618190060153	18.5239500466243	0.421798225198225	23.1802718130289	0.478390475658169	27.8338169977421	0.618085125345903	46.2270613005221	0.664463874777421	54.2308492802914	0.721713014025392	63.2680962879812	0.797026097680604	73.9286378185632	0.84984232928173	83.4777801578242	0.908012876847644	92.3981647707462	0.972592483579751	111.169876554654	1.10164920774717	138.490017968704	1.15901924198206	162.218555364505	1.30897807411564	184.715094635466	1.37663916610186	230.90917182435	1.58041900731338	277.049614716235	1.68420535941546	322.667131838017	1.86122339122521	371.360258299393	1.78765011182577	276.922208404371	1.69785803406943	213.102362561533	
0.570825881842463	36.8395997030245	0.034446922762676	0.124673316794597	0.0323056622304614	0.220996506376358	0.0442737925718613	0.311050665691882	0.0427740063938585	0.411389186879761	0.0556231969779734	0.508392074561682	0.0590533199195892	0.59743115052675	0.0608630628427458	0.696717204495727	0.0687314502743846	0.781905465524477	0.0685656635338136	0.882263184325609	0.108205365757637	1.79118115234574	0.137091306852986	2.72406769885337	0.151815393375688	3.64443718142221	0.178460315609808	4.55027799249936	0.19137085642013	5.49579130255351	0.210246612780055	6.42471686339885	0.229080627813229	7.35950933781804	0.236401848648535	8.28476172986175	0.256791849278515	9.20296272978201	0.320879566464115	11.0088547090286	0.330463495240395	13.895216894831	0.38239910263819	16.6095665159282	0.371356077499121	18.4575188105323	0.421660972837392	23.0976038999422	0.477923208423344	27.7339158925533	0.617320905409814	46.0612486372132	0.663845145579953	54.0312147079693	0.721214987365511	63.0346845101273	0.796441799810667	73.6620858597882	0.849160439815748	83.1753313034383	0.907440448529779	92.0652132408452	0.971837002243673	110.771158752947	1.10071590176802	137.99144004	1.1583290182038	161.635651768611	1.30796445144809	184.046524267937	1.37566965194859	230.076912208882	1.57903679490038	276.046975231768	1.68275854854786	321.501026623019	1.85974401985368	370.028630993715	1.78601544409693	275.42005221809	1.69573341221883	211.438409574694	
0.570552059957744	36.7060890303594	0.0343158570786721	0.125657782916867	0.032149253681712	0.220751102889603	0.0444124568643855	0.309113427517205	0.0426819974974547	0.410614763091921	0.0554751298780942	0.50658670583654	0.0588652737200803	0.595239108328526	0.060827852399931	0.69411869822065	0.0687071597401243	0.77924723819214	0.0685910245418926	0.878764147371313	0.108125073912072	1.78464932177892	0.136846933341439	2.71444085068746	0.151772632275838	3.63094324927953	0.178183957011801	4.53308391594348	0.191061845661309	5.47542700410422	0.21001302020338	6.40050387459277	0.228831088587151	7.33332753318273	0.236193156747564	8.25483181770293	0.25663806028701	9.16970054560948	0.32078543671342	10.9678979381101	0.330156040494624	13.8456500471191	0.382057192554317	16.5498501152803	0.371041330101781	18.3899290092125	0.421291989634059	23.0153066532226	0.477426124130786	27.6343258490897	0.61691394489461	45.8926084787021	0.663371184365271	53.8299968873455	0.720608001776158	62.8017421188286	0.795747825127445	73.3963609154202	0.848610875123687	82.8729495042745	0.906706891251772	91.7314719494385	0.970997924880861	110.371666090896	1.09989865918165	137.491833931223	1.15742786195158	161.056592672122	1.30695929910698	183.379652632703	1.37456696089616	229.244011843512	1.57774246495538	275.043173456784	1.68133027503334	320.335994291575	1.85843839475318	368.696675862507	1.78446087746716	273.917240380748	1.69385298347388	209.769971338549	
