X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	
0.0206161841839349	0.172947925391752	0.0251573624197668	0.254090659605931	0.0336915375010725	0.347998604253117	0.042806294775305	0.447755778274224	0.0523293994380351	0.631798543513426	0.0567437251919511	0.744553297401079	0.0567378149835935	0.828666480150534	0.066801659307466	0.934951604606874	0.104265391499951	1.92803734608804	0.125631163271405	2.91220659952425	0.153807802897243	3.87019712059812	0.202363510308075	5.84775900652552	0.218603637547355	6.84630508518109	0.23548389209994	7.83732580085006	0.253859766762435	8.80604845962164	0.28691184515956	11.7242127141387	0.332968021510508	14.7455421028361	0.335832821772683	17.6911115819161	0.381585480134177	19.663989708595	0.42848604847042	24.6391973280357	0.487705784252706	29.4341629603052	0.538407480472035	39.2534819057129	0.637251659492517	49.0594358615636	0.603103490110084	58.6346792655263	0.742592799223224	68.6494255755939	0.81377393791416	78.4515999006941	0.911224727968182	98.3124479878195	0.988534836369396	117.656372174236	1.21908673947527	171.548499086203	1.31281472459564	196.06384339637	1.46511598525612	245.90863756536	1.59834117186782	287.0346993167	1.66954942082366	346.458373659114	1.85154333190112	391.965657698607	1.97624174301283	441.072887742311	2.07125206405165	493.396547056235	
0.0207182910967203	0.172786602867193	0.0248414599116891	0.252621643833402	0.0336600066089831	0.347258115529978	0.0426828360875473	0.445429858462258	0.0522756299452403	0.630617859375537	0.0568324339555384	0.741949261398478	0.0567549538626881	0.825534209650233	0.0669520349464722	0.931861476451073	0.104023707371517	1.92107524451218	0.125490664660501	2.90065470768805	0.153872652666538	3.85607198461048	0.202020298270117	5.82834698536354	0.218658234884086	6.82329117413287	0.235132789670109	7.810415701996	0.253666338141285	8.77582611218828	0.286664713917496	11.6853197539475	0.332713870180062	14.6949955038222	0.335525491486546	17.6312051914719	0.381184739852496	19.5968562553151	0.428021860144359	24.5562556061251	0.48723752146897	29.3351223971344	0.538013184570134	39.1219046586208	0.636743761587402	48.8929042172612	0.602701339247382	58.4361324779197	0.741932394976111	68.4163416232707	0.813216471628111	78.1850330407586	0.910620152921168	97.982640602781	0.9875924277946	117.257915142839	1.21799517942119	170.963539130162	1.31166517892535	195.399355946814	1.46397831766253	245.079894623766	1.59717226155683	286.036351366454	1.66827404304299	345.305977511762	1.85010505818837	390.64142136853	1.97477607142571	439.572430288326	2.06947682280173	491.740342672849	
0.0206373589814278	0.17265746917759	0.0248679609459112	0.251364765870996	0.0338170886349258	0.345316220742648	0.0425442867173225	0.443944137091841	0.0520832679125084	0.62838315096389	0.0568397836884741	0.738937771788836	0.0567637363204481	0.822974760713774	0.0666764010483815	0.927884030754453	0.103946752130238	1.9141465541321	0.125472587374973	2.89043367574776	0.153748466062887	3.84283533031682	0.201801242550379	5.80883205306196	0.218697829423189	6.80023861319963	0.234738041785597	7.78340269200233	0.253335881462427	8.74709481212605	0.28638353892951	11.6458037389835	0.332504649244234	14.6453448370826	0.335199510225981	17.5713621309598	0.380793500836433	19.530207089751	0.427665488850247	24.4728947890758	0.486843052367225	29.234835724418	0.53752020277394	38.9881108639064	0.636136005287794	48.7267860801624	0.602114434913975	58.2365724113999	0.741322330463424	68.182356150738	0.812603012558172	77.9190547766623	0.909810390705896	97.653794342594	0.986829316336377	116.8581915128	1.21706971268112	170.382021342193	1.31059308484618	194.733423084692	1.46291623349682	244.250198007901	1.59599948922574	285.031148882384	1.66689662847813	344.146220191131	1.84876223198379	389.313131922801	1.97323097998452	438.070363509008	2.0676977028785	490.072902814457	
0.0205888574624028	0.171092992845697	0.0251954368424945	0.250786734721749	0.033804307425816	0.343525316620557	0.0425148906872461	0.442318659134208	0.05202236945971	0.625732490627112	0.0569073589878291	0.736210859419884	0.0565958440462803	0.8193323000898	0.0665343481153838	0.925054149038235	0.104009484217503	1.90755581741524	0.125409981981067	2.88097819092745	0.153356198514481	3.82967248333369	0.201668644753449	5.78875786158088	0.21829132421396	6.77711201212524	0.234613899635153	7.75607908594477	0.253125110788345	8.7174890002078	0.286106994954681	11.6054523277097	0.332314044917029	14.5959744984246	0.334818230782279	17.5119828690678	0.380443967632802	19.4648673636646	0.427452289583806	24.3902678541805	0.486552054120553	29.1343907268715	0.536936934256858	38.8545107842783	0.635620399401966	48.5600271931627	0.601661115902508	58.0358426037821	0.740725002732849	67.9506058522782	0.812119737890789	77.6518099139247	0.909287943618561	97.3212525946064	0.986207556053772	116.459220391365	1.21636314184004	169.79887932773	1.30950924929224	194.066670658742	1.46171562722243	243.418743055099	1.59480175820629	284.029969711645	1.66545789156608	342.985777417117	1.8472694429373	387.974709687941	1.9715937136736	436.571455775713	2.06604331959223	488.408651804408	
0.0205686922767922	0.1703822773397	0.0253292703182449	0.249409192284001	0.0334424846057998	0.341964594682614	0.0424916441917872	0.440588727534027	0.0519871706642479	0.62301751082808	0.056838044775352	0.733589535742813	0.0566195727631131	0.816240018250647	0.0666702292959076	0.921389453088848	0.103980643289157	1.90151619080572	0.125196007884715	2.8709010483181	0.153204048627404	3.81639904180008	0.201395565135601	5.76833256150585	0.217986308270204	6.7531793514008	0.234375535572776	7.72955874556967	0.252965355916122	8.68704220404462	0.285797624978944	11.5659428320034	0.33205343501585	14.5463489773933	0.334404010654026	17.4523186224816	0.380090067632232	19.3977208718692	0.427256930331017	24.306592250116	0.486065212074229	29.0346963752844	0.536464502276678	38.72212887452	0.635063541278173	48.3942443321748	0.601261087771342	57.8365321317005	0.74012224113085	67.7186245858309	0.811551295083412	77.3858689027296	0.908644398618143	96.9855145476945	0.985479484728573	116.059250892178	1.21543390423889	169.214142889096	1.3084280572858	193.40076759894	1.46048568886782	242.585023125903	1.59365396892928	283.029595203573	1.66412876489523	341.820625876389	1.84566985856048	386.640131952486	1.97005622478742	435.070670496197	2.06434090295988	486.742702062065	
0.0204007049626071	0.1699639534525	0.0250221927056742	0.248366955061019	0.0334901399455072	0.340622180566558	0.0424233387995652	0.439247885024741	0.0520095054764	0.620221855214853	0.0568672543139087	0.730258718920567	0.0565899861669754	0.814246464166711	0.0667139981071783	0.917985061786702	0.103795850391501	1.89407597152583	0.125028578755816	2.86149026697925	0.153174955978582	3.80264480501017	0.201394873407423	5.7479650034277	0.217824502398648	6.72960012757663	0.234082536216479	7.70369452191722	0.252762823034705	8.65691298886429	0.285762969621891	11.5259611557742	0.331590468317216	14.4966657143651	0.334142239480918	17.3915684538249	0.379790168013877	19.3317199067863	0.426913784335546	24.2228551787644	0.485783004101147	28.9350243754381	0.536014850877467	38.5893148311076	0.634430082812478	48.2282156020389	0.600776065843772	57.6367820753846	0.739602040629196	67.4841250232615	0.810771556434941	77.1183111156218	0.907740089669913	96.6517136516458	0.984681895173042	115.658700247732	1.2142353325257	168.630643246782	1.30746965302486	192.734804934496	1.45927813744159	241.750260115472	1.59239060825975	282.029876346561	1.66301929609657	340.655325324057	1.84421783759518	385.307848995747	1.96856410036784	433.570987902557	2.06270984589901	485.077109947572	
0.020410982887227	0.169502861488475	0.0245581592642822	0.248004641492872	0.0335323458839866	0.339204096494909	0.0423479866161828	0.437889114556746	0.0520681979461622	0.617647505117908	0.0568681687300732	0.727935767699166	0.0563463075501202	0.811313089234305	0.0666181232471047	0.914943013156531	0.10342046082089	1.88721107673908	0.125105088989361	2.85126853654706	0.153100818638577	3.78913760152143	0.201276310379792	5.72851479804198	0.217595339483184	6.70656526177148	0.23413937997312	7.67640630611582	0.252616279956945	8.62622498016574	0.285656940537252	11.4857634127179	0.331378083148904	14.4468250578293	0.333790749527801	17.3321538016768	0.379603945547775	19.2658157992464	0.426442829188444	24.1393695644961	0.485571416954105	28.8362762475419	0.535495895583085	38.4560500275904	0.634058503556292	48.0604657878668	0.600151572079696	57.4356760134645	0.739024646400281	67.2508548064321	0.810282990333188	76.8516846510444	0.906841157223635	96.3187174182633	0.983875767490777	115.257128873792	1.21301163347909	168.048305894986	1.30652405172525	192.068141915509	1.45827119989499	240.919341604448	1.59090359533953	281.029323024563	1.66180607933653	339.490680422785	1.84264375483286	383.972913632441	1.96703645499085	432.071811948373	2.06117528468375	483.410623763451	
0.0203307506870449	0.169195786987911	0.0245628107723562	0.246964296018779	0.0334165289220709	0.337767968049234	0.0422160611584618	0.436102634216673	0.0520131398696296	0.615710237839402	0.0566659157226995	0.726840124949832	0.0561004376534785	0.807555144616563	0.0665439559767087	0.910830060031741	0.103259102611338	1.88075573103507	0.125149450923609	2.84079604752357	0.152920476906962	3.77583924711014	0.201171018471875	5.70823012766904	0.217458980045266	6.6831802186949	0.234037878984654	7.65004475623215	0.252314594550789	8.59627178494366	0.28533623512593	11.4459214348682	0.331060229750006	14.3966528504727	0.33345439364223	17.2714651003071	0.379299608351964	19.1987158735776	0.426028209627606	24.0564148040701	0.485117735701692	28.7369395238065	0.535251545346018	38.3211349205495	0.633904410639461	47.8938186595708	0.599586470287212	57.236369266673	0.738404808544816	67.0168320809982	0.809710886450195	76.5859746078368	0.906157445444626	95.9844694874001	0.983120315957023	114.858113048876	1.21201535281198	167.465521508375	1.3054294721081	191.399690757264	1.45717295051784	240.087499221473	1.58965044474777	280.027547807405	1.66058059333869	338.325946114552	1.84112693149388	382.638365699308	1.96556847092395	430.571741924561	2.05966963060368	481.746104532514	
0.020186857156497	0.168855723297091	0.0247465150703464	0.244826881707728	0.0335189409972513	0.336828758381175	0.0420423528213654	0.433777383792776	0.051825357627312	0.613152360509713	0.0564827224268614	0.723867518055834	0.0561285980207723	0.804484224987951	0.0665201783101508	0.907590629232788	0.103230883726438	1.87418001189401	0.124960334477307	2.8311165796347	0.152687405949497	3.76232622285559	0.200883385262381	5.68782159139956	0.21738760375075	6.66025245498074	0.233768637411183	7.62307132744602	0.252054770394805	8.56607365189608	0.285003696783964	11.4061744519167	0.330794755743094	14.3456461781288	0.333332900665089	17.2108285529991	0.378955394018885	19.1302096508879	0.42562358780299	23.9735270988663	0.48432516658568	28.6363399267199	0.534924247434066	38.1880563815384	0.633281386775946	47.7280357985829	0.599091821924268	57.0373866201221	0.737755624583983	66.7829583671692	0.809041365920063	76.318997965988	0.905490424462131	95.6515701115608	0.982380322853004	114.459127026281	1.21122008835586	166.882558307839	1.30436430801769	190.732670110426	1.4557811221059	239.253779292276	1.58866343635782	279.029170054837	1.6592971231972	337.158976632245	1.83971354617211	381.306261556494	1.96410957759567	429.076261458177	2.05794993234377	480.084714545279	
0.0202547363827866	0.167637015006516	0.0246795632478059	0.243592762939658	0.0333841554071498	0.336358760645453	0.04198864896644	0.431940320997772	0.0518103710958174	0.61067731267757	0.0563585088963358	0.719995078974514	0.0561974446161891	0.802686772504318	0.0663526670167651	0.904685834260533	0.103143553250427	1.86754864623175	0.124657370152772	2.82077377727356	0.152470862676129	3.74951914107906	0.200684356214394	5.66812877649467	0.21714568672184	6.63742946505125	0.233386667202578	7.5956108169765	0.251849496735819	8.53606737128977	0.284789429540771	11.3660595965656	0.33058146406031	14.295775719272	0.333129622213418	17.1517752539928	0.378564167482545	19.0634356881047	0.425183054907403	23.8904996952829	0.483918206087858	28.5359116929789	0.534244921427459	38.0555142843048	0.632845682927718	47.5603381384725	0.59860149502032	56.8361166454366	0.737062821516164	66.5509920018824	0.808368780753663	76.0531091088546	0.904865312506655	95.3179480294379	0.981544825354479	114.060215509489	1.21030391921863	166.299013962044	1.30345898998765	190.067899538821	1.4546294241377	238.419820944512	1.58749098045522	278.029898232641	1.65804225147495	335.992513789394	1.83827887415153	379.973293146372	1.96257493219447	427.578873643252	2.0561135798193	478.416619035825	
0.0202491723983238	0.16643344070706	0.0245792745851916	0.243761477836802	0.0332258518032221	0.33460027818895	0.0421608835321286	0.430813391632183	0.0515224415249064	0.609148546743951	0.0563028405328508	0.717339470986793	0.0558803789589747	0.799206827661894	0.0660376633688542	0.901049427233006	0.103152419581066	1.86073986362746	0.1244615832031	2.81072410867886	0.152415813292924	3.73612625743094	0.200579522592855	5.64780871586557	0.216920141435795	6.61459809321898	0.233129592095467	7.56975450956556	0.251527712201014	8.50701662759963	0.284576934255194	11.3264150590924	0.330267622735044	14.2464100372267	0.332839767290308	17.0921929637892	0.378366184542697	18.9969020065344	0.424777634788001	23.8064999909778	0.483579726976034	28.4350643640993	0.533632996376618	37.9219887104792	0.632505085854552	47.3942684301453	0.597947383818774	56.6355991793557	0.736628428193128	66.3178931483986	0.807844777141008	75.7861548187464	0.904269363241298	94.9837373514759	0.980929174972897	113.65926253371	1.20944827916294	165.714992779113	1.30248284759976	189.401966676698	1.45370227599397	237.586816271019	1.5861304558442	277.02865945726	1.65671923023477	334.825425097803	1.8367835240378	378.642291689434	1.96089535474637	426.075614771095	2.05439109890723	476.746675782471	
0.0202505367378776	0.166432465728786	0.0243384399146189	0.241947217891878	0.0331828109136837	0.332999189240082	0.0421576874833398	0.428667828248991	0.0513308125565484	0.606404404908186	0.0562054528556645	0.71578317283087	0.0557653786607331	0.795288404530637	0.0658824891310236	0.897555861798576	0.103053831162784	1.85413795104023	0.124127905313711	2.80169936052885	0.15249378929142	3.72261556148271	0.200280488848328	5.62771869190148	0.216851205771047	6.59000139953038	0.232977610006541	7.54343440353449	0.251251964343995	8.47689393167702	0.284375812030634	11.2867267494603	0.329925629169731	14.1966233973977	0.332593582641625	17.0324653872708	0.377992671918932	18.9303403852881	0.424505908527451	23.7225189131233	0.483303903719803	28.335209825037	0.533165358242615	37.7894168109246	0.631675676728672	47.2277852146145	0.597524803225372	56.436713390348	0.73597898184089	66.084369611841	0.807262783555213	75.5192973861815	0.90347823422966	94.6504579960442	0.980335178865682	113.260045543127	1.20850221441965	165.130271241639	1.30145127669887	188.735527175118	1.45266405624751	236.754944085724	1.5848651688969	276.030013483804	1.65537744216363	333.659558301372	1.83532033581631	377.312541929977	1.95937609747752	424.574412259086	2.05292162020749	475.079653156572	
0.0200896018362575	0.165975855754438	0.0243847317587837	0.240597338643665	0.0332744528631746	0.33062187206597	0.0418665305042597	0.427580829336893	0.0513760640537329	0.604089311720636	0.0561508167759461	0.711899674294501	0.0558427604521299	0.792267252449742	0.065965131652247	0.894223356954243	0.102819194908173	1.84718295079867	0.12399816115463	2.79060544654696	0.15235409599224	3.70983176276945	0.199980469054381	5.60839421505736	0.216657923286043	6.56741263721728	0.232654726825414	7.51627517590354	0.251180436604795	8.44638566822683	0.284024282798965	11.2458947757608	0.32974605603249	14.1460805236739	0.332292247331303	16.9717263944845	0.377569509318614	18.8646039158038	0.424138521410199	23.6401769629223	0.483046712811547	28.2354782205487	0.532667789112294	37.6560216222533	0.631051097012213	47.061644725775	0.597072051223461	56.2371346973777	0.735337626318613	65.8517922989743	0.806701890272745	75.2528944390113	0.902795731720627	94.3177597858715	0.979548357215219	112.860955212408	1.20767007072453	164.547755075917	1.30046387738588	188.068476725959	1.45139225606647	235.926022330204	1.58365270416801	275.030652254645	1.65395168676491	332.492082179609	1.83384117604128	375.97879865951	1.95789035442203	423.074580653841	2.05131709942559	473.412451716748	
0.0199556451508999	0.164038020951264	0.0244617723790677	0.240987897477929	0.0331951676725344	0.329939649208638	0.041718933157667	0.425625401269043	0.0514652279779464	0.601481142974307	0.056059235455561	0.709123227208464	0.0556953757395795	0.789322352401022	0.0659581566980747	0.891213322536055	0.102683757670216	1.84072387980453	0.123837042939634	2.78061328711851	0.152212186512035	3.69647240673241	0.19976013337728	5.58803643586578	0.216416438280214	6.5448168899852	0.232584734674159	7.4886009269133	0.250865917131149	8.41744388927274	0.283662238405712	11.2056225269021	0.329569130354295	14.0963479005516	0.332021595173786	16.9111103362722	0.377358753033508	18.7984744282116	0.423818437703313	23.5577381551781	0.482677401721569	28.1359962104986	0.532174835628307	37.5219447054896	0.630608189607949	46.8954967863552	0.596593947736249	56.03641234034	0.73489572146863	65.6187754018732	0.80608832005819	74.9857538843971	0.902237835201459	93.9850094216371	0.978678922048414	112.460359864481	1.20685868298495	163.966863136688	1.29936047279464	187.401873311614	1.45016359850741	235.093136865995	1.58249442765163	274.035105722569	1.65259101984218	331.324010011426	1.83237499953161	374.642551994082	1.95628193686985	421.573676165041	2.04938403945902	471.747366241712	
0.0200027910891712	0.163242147641397	0.0244236670902776	0.240053009728487	0.0331552719088144	0.32871961669384	0.0416873043108168	0.423590723474625	0.0515049910980522	0.599480138310127	0.0560512447951643	0.707175307928516	0.0555692354656226	0.786527453487352	0.0659252825943597	0.887988792897589	0.102490961256998	1.83373802950415	0.123679703929791	2.77148260103067	0.152003823824843	3.68371398655811	0.199591147177453	5.56804839171877	0.216319272004625	6.52058294642218	0.232617325294957	7.46282797286883	0.250450999261806	8.38749441934078	0.28354257053267	11.1653884622672	0.329174339530017	14.0470269219878	0.331721563755816	16.8509748404856	0.376974849207194	18.7312329415182	0.423516708548342	23.4736527692002	0.482067322956579	28.0363037215566	0.531676326083373	37.3888587158983	0.630107478495064	46.7275830594178	0.595970233081715	55.8366101299624	0.734351337400931	65.3850954031305	0.805489436745376	74.719537201733	0.901433476048301	93.6521547492792	0.978005203331631	112.058013630196	1.20580514736485	163.383646616423	1.29824876801213	186.736417286627	1.44890845358129	234.256824134874	1.58118897094551	273.037979667483	1.6511563411217	330.159365110155	1.83085532253875	373.309255758429	1.95487710606047	420.074172385327	2.04767801465018	470.081118476158	
0.0199848128046759	0.163399788531578	0.0240927439628404	0.238723561368284	0.0331074497139396	0.327183109141687	0.0417126437762374	0.422580849709573	0.0512097747196002	0.598059871451297	0.0559785167586629	0.704586173086401	0.0556815932743027	0.783901589612945	0.0658244801530988	0.884200347466977	0.102539379035581	1.82704496372426	0.1237330436085	2.7610452694327	0.151834403131012	3.67034461880387	0.199513092100978	5.54824381811024	0.216123733803952	6.49781397319945	0.232338866212392	7.43708016453268	0.250342243893294	8.35636962037547	0.283405128956144	11.1255399651598	0.328742377980238	13.9965203698427	0.331411894726601	16.7917185131676	0.376786982840331	18.6635779476213	0.423075270814663	23.3905787994903	0.481746952527507	27.9362685059234	0.531206056322807	37.2553182409122	0.629719413967791	46.560976909313	0.59549839659218	55.6368824253872	0.733607021836554	65.1521157589306	0.804738617898091	74.4538197079453	0.900689712286848	93.3181601381442	0.977336169440983	111.658841343095	1.20470936345438	162.799997962505	1.29728222896281	186.069947982726	1.44760482380391	233.423327723085	1.57989238812538	272.033969276252	1.6497613863534	328.993110883551	1.82932604220733	371.976495964554	1.95343956026383	418.574400384724	2.04597254293636	468.413887234013	
0.019890114951528	0.162230091089164	0.0238977468212697	0.237828836902965	0.0329247686193232	0.325909700204367	0.0415933977602633	0.4213292104364	0.0510906832449682	0.595262818854275	0.0559665370341226	0.701601633622482	0.0555532742584896	0.780156741718287	0.0655717950066407	0.880382798207292	0.102539031889464	1.82028460989155	0.12341087027851	2.75179863368982	0.151761889886614	3.65651261658266	0.199315042164058	5.52785483961389	0.215845475264239	6.47460820970997	0.232126892630424	7.41040848424639	0.250283802406274	8.32687556716087	0.282914269245271	11.0864858861709	0.328503180227021	13.9465046246712	0.3312410268303	16.731430280486	0.376510357665845	18.5967536934214	0.42268254413304	23.3069739759381	0.481338550674118	27.8366114072375	0.530550591513665	37.1229065288329	0.6292988305345	46.3944154626898	0.595029373523377	55.4363053546644	0.733094669890025	64.9187114316569	0.80414599897525	74.1886237547745	0.900219676628998	92.9844635502189	0.976392372782272	111.260622730265	1.20358180087345	162.215812866808	1.29641579989605	185.402823027764	1.44641770471608	232.588877637025	1.57861293669301	271.031449001069	1.64848286180837	327.826707645343	1.82788786333815	370.642216252309	1.95180006789987	417.075015814293	2.04434625090597	466.74611955009	
0.0196199723088796	0.16245724647509	0.0240472484431387	0.236657669717183	0.0326934379603151	0.324552268512509	0.0413659915694489	0.419380621768384	0.051122786068077	0.592557734357128	0.05586816392743	0.698530946824503	0.0553695314168475	0.776995250973596	0.0652485060627914	0.87774482713999	0.102366556525966	1.81358770240622	0.123126591550319	2.74104628224595	0.151614755864286	3.64310273629835	0.198946824842504	5.50838461079377	0.215681044704473	6.4499910269257	0.231923061147727	7.38417033459799	0.250077617203673	8.29688977565022	0.282634980953845	11.0462927997272	0.328327656416315	13.8963957472466	0.33074511082075	16.6724533499271	0.376180991484279	18.5298325816784	0.422414357131112	23.2239800999658	0.480943390696914	27.736412278839	0.530060479893582	36.9899695508464	0.628700907927374	46.2277310814925	0.59445200845355	55.236849596268	0.73252692295811	64.6844651888157	0.803575058913692	73.9249179176523	0.899311492773485	92.6530319386876	0.975452834252621	110.860750088621	1.20267035802368	161.630480381755	1.29535588590964	184.742418496182	1.44526281755595	231.754978893903	1.57726775428267	270.031402318527	1.64716368891531	326.662062744072	1.82638587678855	369.309367051471	1.95020078999822	415.573664290679	2.04269826984541	465.08151091219	
0.019511382693923	0.161507224734529	0.0241722217189801	0.235206392728475	0.0326631149848775	0.323101297114006	0.0412655276435704	0.416754495959515	0.0511148022936466	0.59054095541759	0.0556890029149239	0.696162768252721	0.0553697964887183	0.77434453242916	0.0652860933223203	0.874765060704039	0.102168401604238	1.80675412333955	0.123175376491191	2.73068159380535	0.1514168819124	3.63004885405128	0.198620938093672	5.48852369217215	0.215703865419652	6.42642018500431	0.231425598429619	7.35657664500663	0.249827350192662	8.26661713680022	0.282621256547841	11.0061853949564	0.32813756569605	13.8464368127495	0.330399571885022	16.6126456796712	0.375908915832225	18.4629878383829	0.422114395929072	23.1404050787346	0.480671945841321	27.6359747318727	0.529590724112484	36.855836754731	0.628068299220772	46.0600259708019	0.593867375994258	55.0373081561989	0.731871714777932	64.4517165126034	0.802971412543646	73.6563095987302	0.898380258364051	92.32018471691	0.974611521896068	110.460869996397	1.20197960499226	161.048321843884	1.29424414387422	184.077335000207	1.44417330821626	230.922138133176	1.57609705776482	269.03272654275	1.64582653649648	325.499861633121	1.82496245722271	367.977560931868	1.94866725972775	414.074220115606	2.04098398209819	463.416038006981	
