X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	X_Ce68Al10Cu20Co2_Pd_[¦Ìm]	Y_Ce68Al10Cu20Co2_Fn_[mN]	
1.46730707425497	24.8479796049097	1.60418123350008	29.750344458369	1.88874688293441	36.0350468018675	1.78101712818562	45.2902253625901	2.06510885722087	58.2013327989385	2.30367883407829	69.7158721851868	2.10934213337206	78.0715049320804	2.7704893400579	89.4693865625875	2.36459395010658	97.3974494568352	3.65289512363422	178.666555218404	3.53574514991989	297.696739730859	4.97835950996773	352.068519261205	4.99308551087639	408.08512055097	
1.46894327422657	24.8477896151135	1.60460590531453	29.7509665818193	1.88973528660391	36.03267006677	1.78472019373146	45.4533558170114	2.06850537001258	58.4013734278839	2.30523822607835	69.7152388858661	2.11182704183937	78.3381164954973	2.77219777567868	89.4653408975155	2.36585437491091	97.3987980118592	3.65500545182726	178.654455476089	3.53746584237442	297.697454986563	4.98135970492723	352.043515113909	4.98734441924799	403.113795389604	
1.47061360520902	24.8473500308792	1.60519757222519	29.7505605251961	1.89081274811124	36.0310197632462	1.78841063960028	45.6153537832358	2.07181451692346	58.601957949187	2.30691517263505	69.7168556617789	2.11448345934878	78.6040351549517	2.77402746716484	89.4629120083563	2.36710028803311	97.3997442355501	3.65694832868662	178.643398815008	3.53888564109351	297.696680126217	4.98426597755316	352.020954756934	4.98355960426485	399.716360601099	
1.47224025269226	24.8471879807589	1.60564600359198	29.7500557483846	1.89198650392596	36.0304907720489	1.79223565045215	45.7777540807934	2.07513734313527	58.8021736667681	2.30849590423305	69.7165576385692	2.11723973873642	78.8717792065656	2.77575000468581	89.4633664937511	2.36848645630978	97.398760758958	3.65904513244021	178.634666734964	3.54011257925162	297.696382103008	4.98708876144072	351.996546656057	4.98084362943599	397.181106958318	
1.47378593782424	24.8471991566292	1.60617534105815	29.7499402643908	1.89305836988427	36.0302262764503	1.79610392116206	45.9395657825117	2.07840476206824	59.0016704033558	2.30995303470331	69.71535809515	2.11974830226166	79.1383088135999	2.77752283587856	89.4656538218857	2.37003438947401	97.3990289798468	3.66134884176862	178.6259793584	3.54146399301443	297.697335777279	4.99013276413785	351.970022590392	4.97876303753711	395.076854481437	
1.47527939630113	24.846517428537	1.6067736958137	29.7508678616311	1.89401984772003	36.028806940914	1.79983637403303	46.0998612911506	2.08167891317705	59.2020574842825	2.31136572163948	69.7174889610995	2.12222678540645	79.405508972856	2.77928356547157	89.4661753625027	2.37111617903526	97.3995728722045	3.66319537354604	178.618856603688	3.54296035618167	297.694891986959	4.9930809688876	351.946508559145	4.97648774587789	393.191559656738	
1.47676778736457	24.846487626216	1.60742816964048	29.7499439896809	1.89518551382238	36.0273205501555	1.80379201062377	46.2611291005112	2.08494961778697	59.4005297660867	2.31273356442149	69.7178614901117	2.12486222020075	79.667523528263	2.78099108440899	89.4667490571815	2.37227612974484	97.396123253552	3.66488688565026	178.61124211068	3.54438660182997	297.693312463948	4.99573086235465	351.922964725577	4.97430034770525	391.418679186746	
1.47819877856123	24.8474748280982	1.60788245106929	29.7500557483846	1.89636654224198	36.0268250865693	1.80738182470745	46.4244532700189	2.08839890708661	59.5957647707753	2.31413641578217	69.7137562203978	2.12723127986954	79.8557102840417	2.78256271807972	89.4664808362927	2.37352183622402	97.3945884340219	3.66694352236332	178.599455292735	3.54582752158305	297.690511045776	4.9983672206895	351.898348008454	4.97228169847797	389.70453909139	
1.47964222563274	24.8466850665925	1.60839310813123	29.7502978922425	1.89741352934373	36.0252381129776	1.81118055185505	46.5859371462066	2.09144612766604	59.7371507067574	2.3156190769242	69.7119084764975	2.12902081494965	79.9183324109845	2.78410333430812	89.4671588390948	2.37454237895088	97.398239218341	3.66912337027681	178.587921794519	3.54725114305535	297.687888441531	5.00112807549068	351.874774372565	4.97015423332285	388.014449469059	
1.48092648766172	24.8461299983644	1.60902294029185	29.7502271117302	1.8982657907015	36.0245899124964	1.81501846215326	46.7466722390798	2.09391287762508	59.7851696964238	2.31705790425156	69.7118414212753	2.13071339409921	79.9409747243431	2.78567722383421	89.4670694321319	2.37566384031024	97.3976953259833	3.6708314264011	178.583123620842	3.54847876421052	297.689855394715	5.00375039503407	351.854121364131	4.9681009568469	386.337353658671	
1.48205839144636	24.8457537440621	1.60955501108501	29.7500631989648	1.89913632539985	36.0231072470281	1.81860108670604	46.9091321412793	2.09645597226929	59.801885073199	2.31835076363938	69.7117147614112	2.13236023945455	79.9571126811495	2.787139017262	89.4647150487751	2.37711521999748	97.3948864572316	3.67235321343487	178.576552209068	3.54964091068768	297.691732940936	5.00629816283382	351.833200134809	4.96604868873718	384.668364079589	
1.48338352038731	24.8458021728337	1.60987418449402	29.7506555200942	1.89997582775472	36.0227198168554	1.82232385800734	47.0707464026212	2.09901517130858	59.8121705992246	2.3194987727155	69.7139946389655	2.13391190548191	79.9609795322957	2.78862697518478	89.4644691796271	2.37821229114777	97.3926810854797	3.67421230204252	178.566642937345	3.55101342164263	297.690898475949	5.00883778690449	351.811861672993	4.96388492881199	383.00470911596	
1.48481282111708	24.8455041496239	1.61025885605036	29.7511025549087	1.90090819319179	36.0213861629919	1.82607931896392	47.2328822045801	2.10151582055382	59.816782508395	2.3206196355313	69.7148887085947	2.13559808333128	79.9612328520239	2.79020871313502	89.4632025809858	2.37887776906303	97.3908556933202	3.67603726671737	178.556912479547	3.55246501691358	297.690481243455	5.01132109382908	351.789807955473	4.9617025438788	381.345405291193	
1.48613698915432	24.8460666684323	1.61072909703613	29.7507803173132	1.90196560036709	36.0201903448629	1.82967327606518	47.3957034599214	2.10385029899901	59.8187271098384	2.32171056921342	69.7149408626564	2.13707209708497	79.9640044678743	2.79161802882316	89.4626661392083	2.38013344645634	97.389656149901	3.67782681351475	178.551205335081	3.55371473416254	297.689765987752	5.01388373242895	351.765697877807	4.95944185895455	379.686935931413	
1.48722374368354	24.8469830898022	1.61117886451903	29.7505567999059	1.90286058972202	36.0197246835977	1.83356610138006	47.552985208852	2.10592247911916	59.8197627404922	2.32284110614831	69.714590685385	2.13843386274852	79.9660310257004	2.79302712546422	89.4643201680222	2.38155606183833	97.3925469750353	3.67946592834559	178.544604120986	3.55490808658171	297.688812313481	5.01627779264348	351.744806450806	4.95732263201116	378.032698501211	
1.48826304701897	24.8449267296551	1.61166950990352	29.7508268834397	1.90365378607809	36.0185549424996	1.83715552526291	47.6656417074169	2.1079765907897	59.8195839265664	2.32406617390801	69.714806752212	2.1397621141987	79.9666866767618	2.79429443257359	89.4650577754663	2.38232092751294	97.3927406901216	3.68092545224503	178.537660180199	3.55607135713031	297.688544092592	5.01853868516148	351.727729720888	4.955120632109	376.378550477972	
1.48943309258424	24.8451204447414	1.61200695441794	29.7506070913226	1.90433231867368	36.0180594789134	1.84027606031242	47.7014342949044	2.11017611357946	59.8204854467758	2.32538453491033	69.7143224644962	2.14105839698862	79.9687057840077	2.79557409609257	89.4650130719848	2.38307271429282	97.3918466204925	3.68276308577075	178.528570472303	3.5572674112115	297.68785863921	5.0208925398544	351.708715840108	4.95288697222181	374.71358421222	
1.49057304715198	24.8460908828181	1.61267412913308	29.7500035943229	1.90525330127085	36.0168673860745	1.84341505365739	47.7118055026028	2.11218921789457	59.8211075702261	2.32653931725108	69.7125343252379	2.14242252952118	79.9698010193034	2.79697461064847	89.4660859555398	2.38426244661457	97.3907141322955	3.68435629794111	178.521701037319	3.55823306808957	297.690123615604	5.02334848743206	351.687407180613	4.95070928675398	373.052760469084	
1.49168264819981	24.8459157941824	1.6131898403837	29.7497260602088	1.90616238816622	36.0163979995192	1.84620664360533	47.717393437785	2.1142896482299	59.8215844073616	2.32744348041861	69.7158274817053	2.14339217306524	79.9685791241435	2.79823105597546	89.4663020223669	2.38528020397098	97.3903863067648	3.68584718748692	178.514876305816	3.55943193410138	297.688603697234	5.02557579719136	351.669644997314	4.94836139464628	371.39324802807	
1.49278178055905	24.8458357004448	1.61364002536105	29.7498750718137	1.90700194602792	36.0154555011185	1.84883718865372	47.71907726892	2.1162778986479	59.8206344583806	2.3284477100934	69.7143522668172	2.14457454225757	79.968318353835	2.79943715249636	89.4652365893921	2.38630656427417	97.3904310102463	3.68732386214564	178.509228765992	3.5605826088148	297.686964569581	5.02768109160916	351.653313325421	4.9459870020224	369.734987284537	
1.49384966908893	24.8444182275535	1.61412023372193	29.7499235005853	1.90785739471497	36.014766322446	1.85160267940986	47.7173561848838	2.11823571005058	59.8193939367702	2.32950371614627	69.7135252524102	2.14577766815048	79.9696743594393	2.80072041078078	89.4656240195648	2.38757310419493	97.3897455568639	3.68891286360874	178.498991668738	3.56147478139624	297.687381802074	5.02981391822736	351.634508060888	4.94361160155615	368.077710017596	
1.49474185321877	24.8447199760534	1.61448997293519	29.7496273400206	1.90865058362046	36.0136710871503	1.85410632807842	47.7147112288975	2.120302580724	59.8189543525358	2.33045680252114	69.7141660023111	2.1470485585875	79.9664110052928	2.80187961617036	89.465080127207	2.38859820530926	97.3887397285311	3.69044011804155	178.49231594884	3.56234706430348	297.686606941729	5.03189414018411	351.614242482626	4.94133275057968	366.419002239249	
1.49582683476591	24.8451763240933	1.61501833943936	29.7501265288969	1.90951287698711	36.0127472152001	1.856519933046	47.7121035258125	2.12210603123613	59.8197292128811	2.33145504895478	69.7134060431263	2.14817448918928	79.9666494238606	2.80308953347123	89.466734156021	2.38928261572029	97.388583266346	3.69192961205286	178.485804141708	3.56334485747989	297.685832081384	5.0340435791058	351.593023230094	4.93888329957267	364.765539669392	
1.4969614526923	24.8449434934607	1.61545036246231	29.7499961437426	1.91029098695935	36.012374686188	1.85913642834827	47.7087656658636	2.12364394356734	59.8201613465352	2.33254693087463	69.7130707670154	2.14933365211055	79.9665302145767	2.80428679384217	89.4676282256501	2.39020915884875	97.3863555428534	3.69337385186616	178.477086962823	3.56443086270189	297.685146628001	5.03615068357232	351.576780965164	4.93639679174091	363.1097525185	
1.49806289473736	24.8445039092263	1.61567910298809	29.7499700667118	1.91099505283442	36.0112049450898	1.86174386372123	47.7050776286433	2.12548167223929	59.8192151228444	2.3335997224036	69.7125566769786	2.15033650711247	79.965159307812	2.80540483552472	89.4649013132812	2.39140169963775	97.3889706965187	3.69485476379232	178.469994010432	3.56571083169467	297.68204718662	5.03813305911438	351.561820200036	4.9340445935585	361.447826089487	
1.49907468710654	24.844708800183	1.61602516013505	29.7500259460636	1.9118292423898	36.0093758276401	1.86401002698367	47.703505556212	2.12713508853527	59.8196658829491	2.33422918289084	69.7116551567692	2.15139426956987	79.9649581421454	2.80667104437777	89.4629790635785	2.39226482054273	97.3888663883953	3.69655463148404	178.465225639076	3.56659694775734	297.679364977733	5.04010743099829	351.545041493329	4.93164112988665	359.789237520424	
1.5000518722971	24.8453774897598	1.61655812961957	29.7499700667118	1.91264645057603	36.0091038814613	1.86631762925209	47.7013635143921	2.12875536676162	59.8195317725047	2.33506334525161	69.7100979854984	2.15253625889699	79.968318353835	2.80785062473628	89.4633217902697	2.39299262343212	97.3867951270877	3.69804818245873	178.459071459796	3.56768014402896	297.679484187017	5.04224014436766	351.527368716993	4.92923861743275	358.130231718866	
1.50108838828883	24.8439097254519	1.61687651795858	29.7493181409405	1.91337810293014	36.0094652346031	1.86865725680519	47.6972917722893	2.13050304502705	59.8186898569372	2.33611525634313	69.7092933228322	2.15333021499109	79.9686461793657	2.80892670672786	89.4618242236408	2.39407818731782	97.385975563261	3.69928150022889	178.454094472193	3.56871223276344	297.681361733238	5.0444382459883	351.510649614927	4.92696352960486	356.470272243038	
1.50203562888576	24.8438910990013	1.61735668552752	29.7497744889804	1.9140458013105	36.0081725589309	1.8705902161734	47.694460551797	2.1319563669002	59.8191964963937	2.33711581179319	69.7127280403242	2.15430390208748	79.9679160225019	2.81012690643435	89.4606097790612	2.39484772787088	97.3848952291257	3.70049632385934	178.447612467382	3.56963336910449	297.683179674817	5.04613410089626	351.495986873009	4.92458264236806	354.813292999307	
1.50281087421452	24.8448801635286	1.61778589103191	29.7505344481652	1.91496457126566	36.0063695185121	1.87266408724357	47.6922291030142	2.13341703998185	59.8189506272457	2.33806163860171	69.7132048774598	2.15528788222503	79.9688473450323	2.81096567240992	89.4630386682204	2.395641838192	97.3836807845461	3.70189259168326	178.44113046257	3.57070306302647	297.681898175015	5.04785563623266	351.479178363981	4.92212262909201	353.156313755576	
1.50357892945359	24.8450105486828	1.61815840548168	29.7497707636903	1.9156135057953	36.0062689356788	1.87460146668038	47.6906719317434	2.13477129994796	59.8187271098384	2.33888527397309	69.7123257089911	2.15602090738936	79.9691230165013	2.81180236208912	89.4634931536152	2.39664247235628	97.3817808865841	3.7033384508104	178.434410039191	3.57181548531814	297.680795489139	5.04963363176629	351.461654599249	4.91949461559569	351.496771512241	
1.50442286901339	24.8457258043862	1.61842041856008	29.7489847274747	1.91633975445283	36.0060975723332	1.8766494905397	47.6877066008066	2.1360718173976	59.819326881548	2.33963469984442	69.7123033572504	2.15700550618703	79.9684152113782	2.81319288859456	89.4644021244049	2.39735211813416	97.3793817997459	3.70464867601735	178.428881708651	3.57269675886429	297.681063710028	5.05129507190688	351.445531543603	4.91698647360613	349.839047210485	
1.5054434451922	24.844494596001	1.6187982806408	29.7493144156504	1.91721070478299	36.0050060623276	1.87877564637948	47.6855869107275	2.13762576956577	59.8185222188817	2.34069607494866	69.7123555113121	2.15783723536861	79.9684524642794	2.81440391208547	89.4640892000347	2.3979018003944	97.3804546833009	3.70598618904565	178.42332357579	3.57349804754043	297.68082529146	5.05315457029647	351.431524452746	4.91448627567009	348.183736896729	
1.50622116411955	24.8434850423781	1.61938159744129	29.7505549372609	1.91802491376709	36.0028938228287	1.88075224957256	47.682874899519	2.13925242021551	59.8183285037954	2.34161009998992	69.7125268746577	2.1587177320404	79.9673944818849	2.8153399020903	89.4628896566156	2.39869738250787	97.3827122091145	3.70741796441593	178.416469041966	3.57454765807311	297.680288849683	5.05503498706425	351.417517361889	4.91195168978877	346.526698048355	
1.50713024635831	24.8430622219493	1.61978633171157	29.7504636676529	1.91867610340704	36.0029795045015	1.88269846441427	47.6793656762246	2.14061114756139	59.8189059237643	2.34226412577487	69.7115359474854	2.15964856485228	79.9677446591563	2.81632606879281	89.4646926970344	2.39981381035391	97.382481241127	3.70874150544608	178.409659211624	3.5754362910234	297.679722605584	5.05681620930464	351.404106317452	4.90951827239633	344.867513432872	
1.50794729808234	24.8443548976215	1.62008835212613	29.7497819395607	1.91937744638593	36.0017538840515	1.88438072164588	47.6778979119167	2.14181983957354	59.8191704193629	2.34301657096488	69.7131527233981	2.1606239338474	79.9683854090572	2.81715371493398	89.4646330923924	2.40037772389253	97.3822130202382	3.70993107508324	178.405606095972	3.57630571133608	297.680288849683	5.05842022014865	351.389294563929	4.90702922383509	343.209848735759	
1.50883321651836	24.8436489551434	1.62039118052124	29.7501153530265	1.92005461734717	36.0012323434345	1.88601977825159	47.6764264223187	2.14321457689685	59.818898473184	2.34381653116176	69.7125566769786	2.16133597432337	79.9693241821678	2.81814728201882	89.4651918859107	2.40100440746688	97.3817957877446	3.71109948468146	178.39942211437	3.57737358030818	297.679066954523	5.06014954754673	351.376419961269	4.90453631675785	341.554389410397	
1.50973773936267	24.8433453439985	1.62072498463541	29.7499197752952	1.92044790675145	36.0019028956564	1.8878654183051	47.6736734329189	2.14471672959014	59.8176765780242	2.34450968161026	69.711401837041	2.16218075233543	79.966202389046	2.81919016596359	89.4637092204423	2.4021008271745	97.3815573691768	3.71222703705346	178.392537778225	3.57823120103156	297.679394780054	5.06182999766913	351.361190975252	4.90193425541496	339.89907909664	
1.51049887429874	24.8444666563251	1.62091058637509	29.749271574814	1.92113651754955	36.0006698246261	1.88945038866064	47.6719150959815	2.14620652252107	59.8172705214009	2.34529942278866	69.7129515577315	2.1630542631391	79.9667909848852	2.81999609971586	89.4624947758627	2.40308676115696	97.3811401366832	3.71336419425415	178.385102099143	3.57906428923979	297.679484187017	5.06353886266456	351.343756617483	4.89931480936456	338.244811864118	
1.51109874435687	24.8438836484211	1.62129119090976	29.7494615646102	1.92198660687098	35.9990046199418	1.89104269308835	47.6695756137852	2.14745475594616	59.8177510838266	2.34606084643473	69.7111857702139	2.16371487022563	79.9681991445512	2.82083346419648	89.4652961940341	2.40356423917107	97.3812071919054	3.71457224286792	178.378158158356	3.57994487978889	297.677487431511	5.06543773456709	351.32709712006	4.89676858184625	336.585955074165	
1.51183504271842	24.8432596623257	1.62171821972121	29.7492510857183	1.92260366289237	35.9993659730836	1.89286150602833	47.6667928220644	2.1485988403067	59.8183508555362	2.34673691567629	69.7125864792996	2.16443650584454	79.9686834322669	2.82183024878545	89.4655122608611	2.40421966272569	97.3798809886221	3.71585269492026	178.374775594926	3.58084808551607	297.676712571166	5.06697612470172	351.313656273301	4.89417781590954	334.926830063324	
1.51253710091813	24.8439767806741	1.62210698418998	29.7496962578879	1.92322671891872	35.9988444324666	1.89456840194587	47.6645017686397	2.14987490794264	59.817885194271	2.34754918236388	69.7117073108309	2.16540709017574	79.9671486127369	2.82279987817341	89.4644319267259	2.40508912923197	97.3799852967455	3.71714138010866	178.37091619436	3.5817449784245	297.675401269043	5.0683913992653	351.303553286492	4.89148596791069	333.268986552285	
1.51334294358705	24.8436731695292	1.62247896975912	29.7496739061471	1.92392994049167	35.9970227655972	1.89614019468649	47.6626428488691	2.15124735966547	59.8176430504131	2.34833953326171	69.7117073108309	2.16606386307125	79.9659714210585	2.823730487951	89.4624649735417	2.40554928586851	97.3804621338811	3.71817274833126	178.366356439251	3.58269829874761	297.673702536748	5.07004246541534	351.291125718646	4.88898167847667	331.609116483419	
1.51409144543504	24.8437961041032	1.62267221335561	29.74991418736	1.92461209504733	35.9966874894862	1.89748405953849	47.6617785815609	2.15243100108518	59.8183024267646	2.34899650385954	69.7131005693364	2.16667057874031	79.9651444066515	2.82470894827352	89.4594772908643	2.40623612871367	97.3787186981042	3.71936378055814	178.361319847007	3.58344600472225	297.672689257835	5.07156988796934	351.278221313665	4.88639704058431	329.952375658256	
1.51475447638753	24.8437029718502	1.62285039105737	29.7507467897021	1.92523696223998	35.9962441799618	1.89891033945945	47.6598563318582	2.15349426782199	59.8176281492526	2.34982814858763	69.7094348838568	2.16737442482325	79.9661725867251	2.82538801794538	89.4581585381612	2.40715522079585	97.3782418609687	3.72070868428302	178.354614324788	3.5843090675127	297.67316609497	5.07299180615745	351.265346711005	4.88365862656138	328.296350088796	
1.51564223933119	24.8427418469988	1.62325793800332	29.7498136045267	1.92604969783103	35.9952234504685	1.90029013345008	47.6589510863586	2.15453204486523	59.8171922903084	2.35056672608762	69.7087568810547	2.16817137043371	79.9684375631189	2.82623087739218	89.4605799767402	2.40769712392234	97.3797990322395	3.72183473085193	178.34914559889	3.58505185944525	297.675818501537	5.07465213712777	351.251220410865	4.88093264148062	326.643364356075	
1.5165263067403	24.8423562794713	1.62353450467336	29.7490108045055	1.92670498541255	35.9952569780796	1.9016359201095	47.6570586389769	2.15557790901314	59.8177399079562	2.35112955876818	69.7102022936218	2.16903586601156	79.9682289468721	2.8273601896728	89.4633813949116	2.40830476175209	97.3788453579684	3.7227628148012	178.34515208788	3.58574498083648	297.674954234229	5.07624776582412	351.238375610526	4.87831673506137	324.990080600144	
1.51724341183576	24.8426710664865	1.62396015601797	29.748932573413	1.92727123452774	35.9943703590307	1.90324060441614	47.6537021525774	2.15667977749334	59.8175834457711	2.35184805436898	69.7102544476835	2.16952021068449	79.9678415166995	2.82830698036526	89.4633143396894	2.40911423960586	97.3785696864994	3.7238643228945	178.339504548055	3.5867072828578	297.67438799013	5.07779890378577	351.224785752162	4.87572711405771	323.328601205946	
1.5179400773285	24.842745572289	1.62456452158182	29.7488692434809	1.92781969894984	35.9939792035679	1.90477970750148	47.6513216921898	2.1579381632542	59.8165850680186	2.35248480795019	69.7091815641285	2.17002725174684	79.9678638684402	2.82907825422605	89.4630908222821	2.40996647339648	97.3781971574872	3.72513852173274	178.334989496428	3.58753213494975	297.67498403655	5.0791560004906	351.214384742143	4.87307904101395	321.669565602068	
1.51848573484912	24.8431385903968	1.62487691624886	29.7490368815364	1.92833082603283	35.9940686105308	1.90601215329176	47.6505170295235	2.15907995785924	59.8173450272034	2.35313161961733	69.707572238796	2.1707875438709	79.968318353835	2.82998006590885	89.4626139851466	2.41039269609003	97.3769529105866	3.72628343076196	178.331890055047	3.58816520286843	297.67438799013	5.08059247059397	351.201510139483	4.87049728061731	320.011334660856	
1.51923064826466	24.8427660613846	1.62509110448684	29.7490145297956	1.92899174269099	35.9923810541058	1.90726822359261	47.6499358842646	2.16016044129296	59.8173077743021	2.35383174352989	69.709442334437	2.17142235999847	79.9684301125387	2.83082859168519	89.4629418106773	2.41101266499741	97.3754702451183	3.72724675079454	178.325691172285	3.58886557637544	297.67376214139	5.08220382892119	351.185983130257	4.86769541058135	318.353222928928	
1.52000417015771	24.8427995889957	1.62537074281591	29.7493274541658	1.92964025786353	35.9919265687109	1.90866137512969	47.6473319064696	2.1614802108683	59.8163801770619	2.35439124620254	69.7123555113121	2.17214500271468	79.9679383742426	2.83162257311127	89.4630163164797	2.41193553885461	97.3735554459958	3.72829038948313	178.31666106903	3.58973598366886	297.673553525143	5.08353111197635	351.173585364732	4.86482872204236	316.697554987319	
1.52060351245279	24.8429467379555	1.62571079064469	29.7503593595295	1.93014557157861	35.9910324990818	1.9100003979483	47.6448657644092	2.16253521727443	59.8164546828643	2.35483711392931	69.7102022936218	2.17286028900699	79.9682512986129	2.83230462410386	89.4637166710225	2.41256281799229	97.3717300538363	3.72942092988138	178.311728784909	3.59053730214732	297.673017083366	5.08501317602422	351.159518669233	4.86200667921015	315.041082383045	
1.52129155655856	24.8428331166068	1.6259600300053	29.7499812425822	1.93067134408166	35.9901868582242	1.91113600043399	47.6438822878171	2.16349655578434	59.8164286058335	2.35547732444023	69.7109399010659	2.17336644516155	79.9680277812056	2.83301496703489	89.4634409995535	2.41290490721032	97.3705379609974	3.73031942545045	178.308033297109	3.59124490690848	297.67283826944	5.08661407691438	351.148521612794	4.85938436758495	313.388186057287	
1.52195826404662	24.8423544168262	1.62630162480162	29.7491858931412	1.93133529346955	35.9900043190082	1.91243495295903	47.6419414116638	2.16465749708935	59.8167154531728	2.35611764372962	69.7105897237945	2.17382892992409	79.9679607259834	2.83383819310746	89.46210734569	2.41354001268235	97.372303748515	3.73121293668004	178.304158995382	3.59188788986194	297.673136292649	5.08803220513182	351.137166928504	4.85684688036605	311.73287574353	
1.52248164136844	24.8427232205482	1.6264911149353	29.7505810142917	1.93207387618494	35.9892741621444	1.91378113960404	47.6405965819299	2.16555745029466	59.8166334967901	2.35678020317096	69.7106642295969	2.17460433227384	79.9673795807244	2.83458359181773	89.4614293428879	2.41439207734478	97.373622501218	3.73193076642014	178.301774809705	3.59263014780905	297.672033606774	5.08930201120669	351.126557302238	4.8542143193962	310.073333500195	
1.52303101305007	24.8423544168262	1.62662073208673	29.7504394532671	1.93272923640963	35.9885812581818	1.91501948891426	47.6398738756463	2.16635008498754	59.8165329139569	2.35752969460739	69.7099862267948	2.17532273474239	79.9683630573165	2.83534502541148	89.4641115517754	2.41501859477119	97.3748667481186	3.73295411485522	178.30010587973	3.59349056556189	297.671675978922	5.09057545526038	351.115947675972	4.8514652566775	308.414655524169	
1.52382873899826	24.8413634896539	1.62698740522891	29.7489716889592	1.93320414575458	35.9870501639419	1.9161324624383	47.6378063396289	2.1673523645427	59.8163690011915	2.35814813163465	69.7101799418811	2.17581070174792	79.968132089329	2.83627111155742	89.4619061800235	2.41565163735789	97.3745240214274	3.73426129243127	178.293221543586	3.59419264182925	297.672212420699	5.09202737187255	351.103222084917	4.84875251414231	306.756573594562	
1.52457760003991	24.8424419611441	1.6274867453886	29.7486960174902	1.93372933349764	35.9875046493367	1.91724129368982	47.6362342671976	2.1683718622849	59.8168272118765	2.3587296149171	69.7115657498063	2.17631813124745	79.9688175427113	2.83710502432373	89.4628449531341	2.41649897398082	97.373100960601	3.73525407418418	178.287991236255	3.59480585285628	297.67009645591	5.09340988376515	351.093327714354	4.84587868673638	305.099534746188	
1.52501588465886	24.843360245159	1.62772817525433	29.7491057994036	1.93427822025707	35.9874375941145	1.91827634448412	47.6357760565127	2.16933102615076	59.8158102076733	2.35930180331502	69.7104034592884	2.17689084219301	79.9669772493913	2.83774423444286	89.4644915313678	2.41722019657562	97.3731680158232	3.73608565334716	178.284981201837	3.59551233652625	297.672033606774	5.09476453510794	351.080095483842	4.84316309948802	303.442615107099	
1.52555802452755	24.8425499945576	1.62802644444125	29.7495565595083	1.9348354023649	35.9862715783065	1.91951027223563	47.633794202168	2.17046064092496	59.815586690266	2.35979207087941	69.7099042704121	2.17730168420479	79.9694731937727	2.83847643951945	89.4638731332076	2.41742213345719	97.3728774431937	3.73698882901009	178.279959510753	3.59617106103151	297.669530211812	5.09605550692028	351.067012264936	4.84033829836936	301.786440526034	
1.52622244822057	24.8421718776102	1.62841937055406	29.7493125530054	1.93536068063251	35.9858208182018	1.92054128730071	47.6327660220945	2.17141232915763	59.8165664415679	2.36029494470977	69.7106716801771	2.17788017871593	79.9689144002545	2.83934807593749	89.4604682180366	2.41795285639957	97.372549617663	3.73796427224909	178.275310348681	3.59687235893438	297.668755351467	5.09743254098303	351.05732651062	4.8375327635325	300.128597014995	
1.5268946150983	24.8416689634438	1.62857937214531	29.750007319613	1.93592577672961	35.9828219596539	1.92164838971484	47.6302924294538	2.17221274037657	59.8160076480497	2.36104443018575	69.710053282017	2.17855001858525	79.9689442025755	2.84001655230981	89.4604905697773	2.41871231800508	97.3722143415521	3.73897240961371	178.271138023745	3.59767522818135	297.670901118577	5.09864419900148	351.046120837934	4.83496998033513	298.471587968943	
1.52740444909228	24.8410468399935	1.62867298844628	29.7506238551281	1.93618722168965	35.9422423743602	1.92292596501652	47.6283925314918	2.17305448443071	59.8159405928275	2.36161559136979	69.7100681831775	2.17914037378045	79.9680128800451	2.84061623666221	89.4617646189989	2.419119752261	97.3724080566384	3.73988371410456	178.26668257676	3.59826091296845	297.671199141786	5.09999442208004	351.031696514584	4.83219516864264	296.815741213409	
