X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	X_Zr55Al10Ni5Cu30_Pd_[¦Ìm]	Y_Zr55Al10Ni5Cu30_Fn_[mN]	
0.0168742421628166	0.0916277560598538	0.0310480918992945	0.200198167972167	0.0356534055813328	0.299370099460881	0.0467025963476137	0.402018445133752	0.050090021455442	0.499668294565093	0.0524251806943143	0.603944317353682	0.0587978794281532	0.698474094427082	0.0641487352541111	0.78416500359505	0.0652900491003669	0.876134541835881	0.0717174662641209	0.97599805215348	0.104489082154975	1.88756050867963	0.132469733212671	2.81705391615303	0.153986169727846	3.74408292051977	0.177507183819176	4.67287317766374	0.197167950218714	5.56653158927789	0.211583645867465	6.48989650114494	0.227549176273091	7.43316723121421	0.241176880218853	8.35795129888934	0.257049648443247	9.25113703748922	0.282620192757065	11.103225293614	0.31951767076299	13.8298356721413	0.353547944948016	16.6521606518996	0.37455346422404	18.5001388786975	0.461633281205141	27.5926199583437	0.533791094079047	36.9048984654715	0.599417341579741	46.1356140136683	0.662273823950166	55.4039731747097	0.711429863835702	64.1907165369994	0.776059453454009	73.6018478821435	0.821360982520602	83.1009934373776	0.871077767824943	92.3216011566153	0.948010264455374	110.664522179519	1.06215185554054	138.422241589955	1.15704779236514	171.489778022185	1.22177736196649	190.526280823138	1.36673525655841	231.361315046694	1.50974548319579	278.769572295949	1.629680948512	324.099346116996	1.73033125296372	370.441010591174	1.83329943443535	413.733296592174	1.95572837860319	463.996087674121	
0.0167872230330289	0.0909778748325802	0.0309093802548404	0.20033518879945	0.0358744154166768	0.299343876910885	0.0462905321815792	0.402649096005965	0.0500135948081112	0.49995921644052	0.0522279774896631	0.604646592749247	0.0589096577126246	0.699369735663017	0.0641775693561575	0.786862288266006	0.0654539843886337	0.878419599871827	0.0717702470444918	0.98024465006138	0.104589817736003	1.89429129302201	0.132782488365566	2.8272591156103	0.154210817801014	3.7576965276076	0.177857655571921	4.69017389064935	0.197284190615149	5.58647073899206	0.211878946629538	6.51321029804795	0.227995552510692	7.46003495489314	0.241467955710085	8.38713801566892	0.257677498324468	9.28453146946106	0.283118205677254	11.143506855698	0.32001994693741	13.8797806368005	0.354422344437083	16.712074492924	0.374944852382681	18.5675703551871	0.46275855630996	27.6926365475263	0.534545115383941	37.0385469738712	0.600557933625945	46.3030136505689	0.663458599979562	55.6047439605189	0.712470430163594	64.4238675445449	0.777783135715629	73.8682508293136	0.823267199248793	83.3996946499013	0.872298270593139	92.6516842131227	0.949577710730518	111.065378297755	1.06445667506308	138.92086422214	1.15941612879744	172.089922260762	1.22373021822005	191.193048150248	1.36893754607956	232.194021696977	1.51253576030369	279.770542850441	1.63214901587209	325.261964460441	1.73465143700387	371.772578292211	1.83643163287816	415.23497594132	1.9590491856652	465.658043905454	
0.0166880980332366	0.0908786453273511	0.0309337570848722	0.199856721849467	0.0357323677660218	0.298734908391332	0.0464498113022538	0.40147362145348	0.0498923723801078	0.500281803281981	0.052107498143572	0.604359570786915	0.0588534386377232	0.699947504877802	0.0642463428427457	0.790343397261592	0.0656464611864989	0.881780393638019	0.0718647406542304	0.983456781468661	0.104775896129482	1.90024523795873	0.132873558002767	2.83742613084383	0.154366115855259	3.7713206120739	0.178112867766133	4.70737448646294	0.197604676740773	5.6057682074828	0.212211993005077	6.53650826246793	0.228423645590987	7.48556157412833	0.241920666969743	8.41659388465978	0.258345985695082	9.31854988752825	0.283457154254309	11.1828161170603	0.320529077849724	13.9293903253488	0.355374302564059	16.7717461900905	0.375351388392444	18.6335899467207	0.464010042245156	27.7924687348478	0.535272898805631	37.170820850216	0.601975169641969	46.4688374897482	0.664387667422704	55.8046467537298	0.713458151176274	64.6579647757812	0.779178731173801	74.1345196660394	0.824899015569075	83.7002734086463	0.873455767142184	92.984278115172	0.951192243473167	111.466033250324	1.06704275073841	139.421811435361	1.16199000805263	172.69009630166	1.22577355876586	191.859919785482	1.37119079859659	233.02641542289	1.515076479463	280.770529928341	1.63470247317828	326.430155837908	1.73787220761162	373.107036818381	1.83963319729752	416.734211500145	1.96520378469047	467.299198116749	
0.0168491170522035	0.0904940818818769	0.031035882523701	0.199510138900935	0.0356780035859245	0.298953623666826	0.0469412672749917	0.400459032868118	0.0497880411110322	0.499949321138635	0.0523499170564237	0.603973828636363	0.0588245595498826	0.699973814739285	0.0643988373337396	0.793349589974342	0.0657402758591686	0.884960685456293	0.0719677704669417	0.985435143353821	0.105112247777599	1.90640663498909	0.133054473420362	2.84726136242591	0.154530125681334	3.7842289751756	0.178334798708591	4.72314829615998	0.198060924974415	5.62486544162951	0.212486865200604	6.55947141643825	0.228805206873311	7.5125638739129	0.242389396218113	8.44730517642159	0.258897248552314	9.35156527123022	0.283929566615706	11.2221710132265	0.320943991402944	13.9798465860772	0.356238651604045	16.8321201044449	0.376039194021344	18.6995257192266	0.465090761050172	27.8923959170675	0.536187070154596	37.3036795971099	0.603521671383582	46.6357602895132	0.665377320944325	56.0035027404165	0.714442863301079	64.8903185712406	0.780366391608093	74.4019433427028	0.826249865826083	84.0001741645891	0.874639032429414	93.320664362565	0.95290225900364	111.866829763918	1.0691673845113	139.921492049941	1.16426047545658	173.291224016829	1.22830216987058	192.526240077777	1.37429813194392	233.853608643794	1.51748496549052	281.769533529648	1.63759743084469	327.59849622698	1.74089851324572	374.439826414577	1.84265188473602	418.234132512353	1.97364599255482	468.915318378428	
0.0167904895545636	0.0901449741761725	0.0308910247788817	0.199717270852457	0.0356475480541789	0.298828215267345	0.046638981194841	0.401523680039488	0.0497314113810823	0.500086167342943	0.0525349446066322	0.604520049300431	0.0587885998871549	0.700320033889954	0.0644580535560312	0.794632661382915	0.0658420598445778	0.888028636494339	0.0723019105062487	0.988701524298496	0.105311168181001	1.91354347595471	0.133375620514361	2.85767541096062	0.15480414052459	3.79757575835847	0.178778574367606	4.73964201817301	0.198205259868895	5.64580296909624	0.212737177127565	6.58247368595484	0.229309119128323	7.53932682380717	0.242840248627756	8.47715965145545	0.259681032258064	9.38540487537158	0.284456344103074	11.2612977353729	0.321422840172493	14.0298707131515	0.357038461165242	16.892147566818	0.37647182696737	18.7660556755068	0.466040356024643	27.991615294164	0.537373553583571	37.4373541825404	0.604832840252929	46.8026942651487	0.666288676710066	56.2031708403498	0.715589862861089	65.1232460613788	0.781765950766423	74.6672287028365	0.827516639977029	84.299553379915	0.876077173045681	93.6548824911073	0.954590617279512	112.265920094637	1.0707181435172	140.421008751756	1.16630192602881	173.890593395061	1.2305175390259	193.191770608567	1.37813667072111	234.681084986746	1.52053322739818	282.769073572734	1.640766402717	328.764273616448	1.74401697288792	375.769665580997	1.84549558087072	419.733189257253	1.97852205205108	470.527087501244	
0.0165887988281014	0.0902477325206768	0.0308091741365111	0.199678460896386	0.0357392559238444	0.298065433011135	0.0464502666578759	0.401467538753204	0.049717350587137	0.499722427687171	0.0526065109404572	0.605083790469602	0.0586591992187439	0.700570501442968	0.0643855214930803	0.794631264399119	0.0660743404002252	0.891255785477422	0.0726464742279786	0.992322971957879	0.10560057610135	1.92075237800111	0.133577188216737	2.8678978398847	0.154946030027926	3.81113488307828	0.179248360955244	4.7575061812895	0.198327529598214	5.66683968241247	0.213129583026839	6.60562170744744	0.229850097483478	7.56604786418756	0.243372935537329	8.50721436083335	0.260273323277047	9.41968499506981	0.284780259009157	11.3008770802689	0.321792575468321	14.0796359325624	0.357979751169633	16.9516348621235	0.376942547491051	18.8336976308883	0.466771958448101	28.0925203650406	0.538341303536218	37.5710287679709	0.606032891194988	46.968950237982	0.667087559005596	56.4043476827822	0.716465334293508	65.3566131357513	0.783210859490201	74.933765760451	0.828686988317835	84.5991263103272	0.87864536070079	93.9868281926755	0.956157578874018	112.664801809109	1.07208634468902	140.922566912557	1.16817603404584	174.489918069811	1.23248729543729	193.857792877653	1.3813834853695	235.518634514187	1.52345194293492	283.768047371721	1.6444660617689	329.930080808237	1.74637356084222	377.101203479712	1.84880542582381	421.231918176622	1.9818556435877	472.152148459214	
0.0166234714925232	0.0891290759185023	0.0309528701902932	0.199719555503039	0.0357433113505432	0.298438427684552	0.0467822535259547	0.401254527828208	0.0498521918499572	0.499635698276529	0.0527189255394397	0.604163760224903	0.0586728924487729	0.700062406794987	0.0644577533529291	0.795360955601672	0.0664022204616999	0.893457315523924	0.0728191868037056	0.995510888979369	0.105797501643808	1.92737419760743	0.133557736412565	2.8782432033828	0.155252533043555	3.82474429921472	0.179513183053854	4.7741046770872	0.198628899617813	5.68630432329741	0.213606733555893	6.62942724264648	0.230090045152213	7.59264829830028	0.243722813452591	8.53727465814642	0.260582007106705	9.45241353143243	0.285258258389244	11.3412052084795	0.322241678705712	14.1292558656585	0.358871849483848	17.0119119189348	0.378303348653581	18.8999388771841	0.467438822331301	28.1927958618866	0.53967479813736	37.7034255788897	0.6075128760126	47.1348374070933	0.668104169784352	56.6042057725117	0.717464089942045	65.5895033729883	0.784378035432025	75.2013980533613	0.830025035613527	84.8997274208129	0.881048835192087	94.3197201179345	0.95761136127699	113.063154532383	1.07359120401469	141.421785591161	1.16974123897073	175.090539145523	1.23429048765797	194.52508174538	1.38420942003674	236.354023373358	1.52603314354926	284.767945042657	1.64804174641898	331.098719220518	1.74851139919084	378.437450145141	1.85264496799553	422.731481560978	1.98476047744055	473.785613671698	
0.0165796397937003	0.0886148694664162	0.0311213411650316	0.1998487474003	0.0354136057542061	0.298576088796074	0.0466277986125736	0.401936401439592	0.0500727406660734	0.499672194478189	0.0527898005263225	0.604819760532239	0.0588065992937556	0.699951171960265	0.064505682516024	0.795827781020025	0.0665786236999981	0.896118395031511	0.0726895494454801	0.998128254535686	0.10611794956776	1.93341126307999	0.133757763535687	2.88795526756023	0.155592721542774	3.83801191998251	0.179728651420893	4.79083961163559	0.198801539815205	5.7061321799692	0.214038212663146	6.65292590707176	0.230340949924198	7.61881706442016	0.243964414466278	8.56780527333734	0.260874503633204	9.48557978938432	0.285711434178038	11.381931942733	0.322640011489447	14.1795370377512	0.359639337524116	17.0722839706441	0.379722106447901	18.9664166794026	0.468170653860116	28.2914098793384	0.541009020066507	37.837644056678	0.608809737476693	47.3016000193831	0.669108030873446	56.8042315002966	0.718638351246377	65.822661831114	0.785289318254758	75.4677339453092	0.831384123476937	85.1991066361387	0.883138214994662	94.6535284645635	0.958938776946184	113.463250691434	1.07521386674639	141.920765851198	1.17153202093398	175.690936703828	1.23610901585693	195.18907745664	1.38657333437456	237.189382430208	1.52914655055732	285.766322795225	1.65097831259208	332.264794633196	1.75096558795259	379.770686776151	1.85680017039466	424.230389294273	1.98707063745652	475.367699682826	
0.016566655729434	0.088852516782723	0.0310678850346332	0.20008191272693	0.035540614780417	0.299504675566521	0.0465432532654523	0.401559797891369	0.0501857697662438	0.499428362598204	0.0527147428824343	0.605063068543301	0.0589567730714984	0.70115339293167	0.0645023293385628	0.79525350426473	0.0667129446590843	0.898960966017205	0.07259466206091	0.998853871202169	0.106339835864952	1.94053657892929	0.134093046796733	2.89797932478534	0.155965002768981	3.85094915408266	0.179926333418459	4.8080867735757	0.198936634485053	5.72624874662541	0.214177122478466	6.67581828052977	0.230683654801708	7.64557442637925	0.244205789503273	8.5983219186903	0.261288910820538	9.5183623424537	0.286228591469894	11.4217636760348	0.323165437310511	14.2299066854842	0.360378225841302	17.1321624214124	0.380890482797823	19.0333247526302	0.469038108450486	28.3912141269841	0.542219197296447	37.9708492555532	0.609943764371029	47.4687128089444	0.670272935110037	57.003631379341	0.719769365358665	66.0562822252147	0.786252516167337	75.7356046567873	0.832986536322379	85.5004081011672	0.885105165686583	94.9883575406857	0.960464716656631	113.863078629597	1.07684145570304	142.42050607042	1.17449837397607	176.290842523837	1.23849830264664	195.852566528443	1.38878327562454	238.022878841996	1.53230182114385	286.764432326904	1.65370749311102	333.43107866212	1.7532719540226	381.104221430372	1.86132373006987	425.729177818284	1.98906730439779	476.937864765566	
0.0167225040439995	0.0878790519078433	0.0308582312578483	0.20023438768745	0.0356115761620212	0.299296728707784	0.0467180856506942	0.401739514035904	0.0500979578168241	0.499885467337646	0.0526213461029329	0.604525055159032	0.0588080644475217	0.701215791541205	0.0645163709006965	0.795809562023025	0.0667121660413945	0.899925932573995	0.0725455373910362	0.998973429732006	0.1065347374892	1.94693394980579	0.134352203764889	2.90756449626802	0.15672092334052	3.86328684930387	0.180239849572487	4.82432438189288	0.199251877139423	5.74568498217318	0.21442263683396	6.69904779274377	0.230992009909427	7.67249523544241	0.244519712109741	8.62868489582575	0.261709489600283	9.55081986395997	0.286797364728247	11.4615739889184	0.324497715226115	14.2789734129973	0.361072221389303	17.1907686856041	0.381919701801409	19.1002793919843	0.469783658899279	28.4913368869351	0.543611632716154	38.1027357017253	0.610909740512104	47.6360416653327	0.671823869929614	57.2035304472618	0.72110662676661	66.2897089042292	0.787373289866896	76.0011433366492	0.834346118421219	85.7993924357402	0.886571097300331	95.3220615791912	0.961698014525116	114.263025777043	1.07819063944246	142.921244667394	1.17811339045725	176.888811192983	1.24153646201557	196.521121994811	1.39081190232117	238.855078852823	1.53487779900012	287.766535369592	1.65600677942998	334.598942214056	1.75563365621842	382.439186595999	1.86528859598429	427.226058993753	1.9914785334897	478.577916290985	
0.0166288455424811	0.0876845219143102	0.0309039702572887	0.199865482102018	0.0355656688507641	0.299075015737896	0.0468412930792645	0.402030552326647	0.0499587198121319	0.500738616983132	0.0526065717034352	0.604476160726187	0.058940065790574	0.699969681995556	0.0646332733685538	0.795485578197769	0.0669873257100344	0.899550726009568	0.0726438927182014	0.999948175175365	0.106739836318592	1.95367742341764	0.134553244286298	2.9185112612901	0.157443783622405	3.87653561079042	0.180471476697647	4.84090704520756	0.199732828218384	5.76559106993752	0.214705620721074	6.72274855415815	0.231220055170854	7.69988543106089	0.244967430275487	8.65804949520864	0.262190458880765	9.5841863562559	0.287309707964226	11.5017978090055	0.326736321471262	14.3278715711324	0.361705845752777	17.2505465535391	0.38254871817576	19.1674836257765	0.470442377004484	28.5912156403832	0.544618220354032	38.2368424208099	0.611751987375465	47.8037505013135	0.673201048792405	57.4038541982564	0.722493893992003	66.523299496009	0.788374960738415	76.2662722345978	0.835801895362197	86.1004927351022	0.88776060138363	95.6551770218575	0.962971724558227	114.663576421489	1.07945678770074	143.420150421629	1.18079505675581	177.488866024597	1.24448973860175	197.188127740489	1.39260166744869	239.688470956489	1.5375677497967	288.765777389468	1.65825039408508	335.764183161747	1.75829515314828	383.772989471108	1.8688860468999	428.722731552974	1.99427406583488	480.140243363308	
0.0165986043022392	0.087689935226518	0.0311357447278869	0.199058534785188	0.0356819052541769	0.298590466087636	0.0467728805965867	0.401760614311983	0.0500708724155214	0.500164805889102	0.0526372680519164	0.604467138539174	0.0590839405797099	0.7004971597937	0.0646000586918104	0.795666778637586	0.0671508515743478	0.899108813468903	0.0727171327230994	0.999691362987613	0.106741808079819	1.96124465180761	0.134697816959087	2.92797605933572	0.158137058550883	3.89005212750446	0.180689059833414	4.85695792335739	0.199933793919655	5.78638098278319	0.214970672495465	6.74614523876636	0.231273840190513	7.72592194938146	0.245234552927112	8.68802224820386	0.262698238790374	9.61774749496067	0.28784475531959	11.542354111236	0.328516400824526	14.3781853395136	0.362396643671645	17.3115705310197	0.383128514230499	19.2334901787946	0.471350005209935	28.6917351437322	0.545549989386513	38.3710757997587	0.612580548846461	47.969615318684	0.674479767775429	57.6042487297634	0.723987008440975	66.7557054455301	0.789812198492818	76.534485672767	0.837372751695447	86.4013099124149	0.888940717581102	95.9889481155853	0.964350815891697	115.06305418238	1.081031154564	143.915509699667	1.18336804290757	178.08887615273	1.24718240323196	197.855550718661	1.3943458088294	240.523353176203	1.54144515619804	289.763916723468	1.6607450126253	336.925043168254	1.76133530683896	385.103722707157	1.8723164821196	430.225185762465	1.99695560558877	481.778387540185	
0.0167565053689073	0.0866525801708628	0.0310831874401908	0.199398220126229	0.0357326035303321	0.298651002052111	0.046519548797934	0.402135849980238	0.0503025600155497	0.500226564214398	0.0526001482086398	0.605046479360729	0.0589879793947608	0.700592096484141	0.0646704993040222	0.796119052141402	0.0671052571409084	0.900305795751074	0.0729178924565857	0.999803587352524	0.106842356531948	1.96757298840154	0.134730263955349	2.93774539984878	0.15867595993156	3.90343686208045	0.180969304692106	4.8739429180052	0.200065788432014	5.8056668097423	0.215433585654724	6.76907905607697	0.231622300609535	7.75196731526607	0.245588695714788	8.71863481977745	0.262955020885931	9.65108139096803	0.28854296864712	11.5815199489286	0.329268056933969	14.4286201798238	0.362857863840666	17.3718978792476	0.383800411338923	19.299349582853	0.472198021279133	28.7926569784143	0.546841024342356	38.5028802895482	0.613444277986374	48.1362326446591	0.675891789944947	57.80402113782	0.725764819319239	66.9878655259033	0.79123273651001	76.8014399628751	0.838860185600493	86.6996162441858	0.890020338339065	96.3226819564118	0.965760145688903	115.462554295012	1.08294467231672	144.416322802444	1.18567400742707	178.68973564701	1.24954114621509	198.524344603597	1.39650272345314	241.355061448733	1.5450745762809	290.763546173516	1.66301127646922	338.086618430465	1.76529889146908	386.436065268538	1.87550866250939	431.727312146425	2.00067184354998	483.319554964618	
0.0166946818144728	0.0864317257639319	0.0309517046095286	0.200006679328773	0.0357995870556756	0.299568092810074	0.0467433388989264	0.401591812103351	0.0501659417717914	0.49989320895618	0.0526997551780527	0.604873486200711	0.0590112642461611	0.699664732074515	0.0647127180190806	0.796846938906552	0.0670885768945301	0.901125475993124	0.0730875127648748	0.999808127549859	0.107246681360794	1.97384986942567	0.134785270701448	2.94701718129998	0.159177999325989	3.91709610397227	0.181271409694023	4.89060520939623	0.200327769906538	5.8256604418245	0.215627915321743	6.79256468198682	0.232266018105805	7.77902596006373	0.246195954857102	8.74875285908741	0.263311848609656	9.6844031797825	0.289353195333671	11.6215044191254	0.329699208081767	14.4781358047965	0.363353895278917	17.431994259488	0.384317585382911	19.3662986342719	0.473114272975766	28.8910698301995	0.547745101842608	38.6366331060712	0.614070223435006	48.3023582323382	0.677103784001803	58.0031863235868	0.727395339608194	67.2172763421667	0.792200075446567	77.0665539596633	0.840537081513271	86.9995989565113	0.891020672739324	96.6557452450164	0.967088705677058	115.862575948261	1.08572580629386	144.917553137714	1.1874971817267	179.279985515024	1.25164019191164	199.17986155454	1.39922722535709	242.186143872523	1.54803990131702	291.764814751218	1.66515513333303	339.258088063239	1.76941449880547	387.767036923155	1.87824408705105	433.226786123818	2.00741095006033	484.686289404402	
0.0165563797831497	0.0870200887724994	0.0309651234457324	0.199968786143318	0.0356763385150338	0.299688175208834	0.0468754892303069	0.401129555986163	0.0501743782766809	0.49965642020283	0.0527153755851575	0.605557251560984	0.0591772019070744	0.700115957840484	0.0646925213314836	0.796451243246456	0.0670160832078901	0.900740315919154	0.0729047294285004	0.999557136127922	0.107415460705162	1.9799903116991	0.134895193960136	2.95736813273325	0.15969963490577	3.93033485374162	0.181545316727956	4.90730382236594	0.200458937197811	5.84639726928594	0.215921396209651	6.81588732645387	0.232938814426594	7.80633466496079	0.246525362622264	8.77887834897761	0.263767950154154	9.71860972500083	0.290161565964176	11.6618595556893	0.330300166573621	14.5280593490376	0.363892436840151	17.4921781840462	0.384939545350195	19.4335810991567	0.474058636306779	28.9903096963918	0.548388527022791	38.7689330594469	0.61507866132559	48.467984631141	0.678146731011429	58.203435568779	0.728793633404768	67.452014323304	0.794182353103393	77.3322416511301	0.841961612762238	87.2993805031703	0.892277498057175	96.9886744231767	0.968344644669688	116.261211793585	1.08829924143054	145.417576478985	1.18888720605669	179.699736304757	1.25313866207924	199.647474871754	1.40210435547832	243.018895226288	1.5506090847851	292.766649573018	1.66745972462836	340.427471533545	1.77274575636656	389.097114508142	1.88121984942453	434.728495275284	2.01429426821595	486.338947311592	
0.0166683267024929	0.0862293813922923	0.0312272914161712	0.19990756623886	0.0357079651994724	0.29947074050182	0.0464336198605302	0.401952728687703	0.0503478006308096	0.500294026890192	0.0526963669945036	0.604649270301522	0.0592685814622472	0.700362583688061	0.0647562810197006	0.795500653981229	0.0670056507768555	0.900472735314644	0.0728458942451987	0.999011148294487	0.107704183803647	1.98722622209889	0.135243721728352	2.9668238503842	0.159969568338428	3.94356848123705	0.181872482613428	4.92346832186448	0.200798105729999	5.86531708649061	0.216292371474209	6.83961043960897	0.233234695600534	7.8329392900249	0.246656400945722	8.80772606435613	0.264157463994134	9.75248844468846	0.290835631115919	11.7014910546471	0.330812131806126	14.578884413488	0.364401898971507	17.5521181021015	0.38541060984914	19.5000570387301	0.4752453532853	29.0920902104469	0.549162759997935	38.9028274369946	0.616319820336878	48.6347062652395	0.679426400094822	58.4034240436627	0.72998716199788	67.6880412548232	0.796970257417601	77.5975121101033	0.843387980882007	87.5989832359034	0.893627357206479	97.3212236217445	0.969721941600666	116.660443685328	1.0902459318981	145.91862800033	1.18968407783057	179.843711317373	1.25394979747164	199.80797527135	1.40449933270699	243.852853574052	1.55275478048733	293.765116732548	1.66945844380925	341.595126469234	1.77599997387052	390.429069639351	1.88529687700236	436.226985776086	2.01854000877833	487.996582206385	
0.016559405901951	0.0863174786829004	0.0311690050365241	0.200694752055749	0.0356479727430946	0.299128799614025	0.0466050945368443	0.40160348273881	0.0504841053564657	0.499215089738747	0.0526229244414972	0.604657826827269	0.0591003504020256	0.700107983391318	0.0649336101759976	0.795723763934913	0.0671813733464094	0.900845555365087	0.072929077911401	0.999362140473123	0.107979384063392	1.99326631436967	0.135606531360299	2.9767063465847	0.16001885375165	3.95775764564866	0.182168626260274	4.94062700816421	0.201322278017104	5.88502107726586	0.21666319782902	6.86254891353223	0.233809566277291	7.85952389165459	0.24699136095341	8.83689881129776	0.26448700743553	9.78580464556775	0.291268134433515	11.7420324557171	0.331339594304519	14.6293509187642	0.364958253910568	17.6115197157342	0.385841634974422	19.5667490451307	0.47632968026681	29.1923154158763	0.549834004246242	39.0366063305485	0.617335471227688	48.8009622380728	0.680849981068914	58.6035689807315	0.731145143425588	67.9225631691334	0.79892886003088	77.8657553505935	0.844948328721363	87.8980197245381	0.894831581719132	97.65492766025	0.971629457552838	117.059839489836	1.09186024377457	146.41926228918	1.19016449832338	179.896208105766	1.25445890456246	199.864644384678	1.40708636083971	244.685336706928	1.55502955887243	294.76423954314	1.67156468900125	342.760725044776	1.77929831852084	391.765405711743	1.88943667461594	437.725327265282	2.02113994107739	489.368502250017	
