X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	
0.0153432974736153	0.098826251668377	0.0361871784625701	0.198057052017856	0.0319622410854598	0.299172493556412	0.0414635355346053	0.389815464261371	0.0404156894255595	0.472752082087932	0.0485828747896846	0.562198594379643	0.0526194813811612	0.64590963792672	0.0598754142420919	0.723375564323246	0.0624890043169874	0.81502833830742	0.0727957646285426	0.897767079654852	0.123016602505578	2.61766636030642	0.145951334292593	3.4839216674465	0.163968778605796	4.33985185405216	0.181017436581807	5.13840966200559	0.196038598787018	6.04160637202144	0.214912525341336	6.86150073711018	0.235887089674074	7.73436718744088	0.241146431830711	8.61013921925777	0.269132045561023	10.2926349304448	0.346691002318556	15.4451533247923	0.360585774804901	17.7283134418363	0.40798974679103	22.1464722775842	0.449917736654366	25.7111249768625	0.527459304777222	34.1093478806883	0.596152493110297	44.2801434869705	0.650715345791583	52.190556713322	0.71485436086513	59.9613454747475	0.769379119509267	68.5642009660143	0.805867160594072	79.9099161766067	0.868872724569816	85.6592863115379	0.944112732111511	102.796321370592	1.0604504568961	127.460171613639	1.17648172837375	159.522296734492	1.22291205242247	171.284963419397	1.35379368541474	213.950476269611	1.48962269581014	257.846544764308	1.64747992877577	310.116450590138	1.73589546857372	341.171928978508	1.82770345381848	385.03279000365	1.95357170867278	429.574295119812	
0.0151867676812166	0.0997932845970313	0.036149615005612	0.198525056141286	0.0316290780966639	0.299778027824134	0.0414919632511356	0.392029130604597	0.0404237686780175	0.473814080810856	0.04892509870023	0.564207049624066	0.0526976596803642	0.648565827991022	0.0599617664161276	0.726147529419606	0.0629792804087884	0.81899134850482	0.0728823171562579	0.900809244700338	0.123384601894749	2.62794722971929	0.146396586496619	3.4970186233606	0.16396408164043	4.35726292875761	0.181300290566888	5.158861970434	0.196294275620966	6.06552925385931	0.215064119365607	6.8871540162095	0.236827716204295	7.76410943810983	0.241732407609509	8.64390711156429	0.26955921661449	10.3319292906466	0.347838204397773	15.5055253765017	0.361114727390294	17.7957113907148	0.408638509456629	22.2299448533371	0.45017958208294	25.81205985006	0.528109960466495	34.2421023194588	0.597134932170718	44.4465521966988	0.65237598139727	52.3916627752422	0.716146513250785	60.195662498101	0.770703148883906	68.8299035586416	0.807205410676524	80.2107631562404	0.870517283231004	85.9938769690923	0.945955352688701	103.196655948211	1.06247027973095	127.96204269881	1.17973778379129	160.121919432452	1.22457141782003	171.953518885766	1.35602914318039	214.783466041943	1.49269903757662	258.851777050699	1.64955884740339	311.282466398174	1.74013455682155	342.500456842805	1.83227317543436	386.529253946625	1.95753460584675	431.240930315538	
0.0153071272934226	0.0990039087170043	0.0361991546844669	0.19880288129363	0.0315597306068635	0.299763213975135	0.0412940752770079	0.39275789048462	0.0406742543868873	0.474614901771666	0.0489177298344353	0.567409867806043	0.0528145497994636	0.650639068358965	0.0599844645663147	0.728813440162818	0.0630491322126701	0.823057968333724	0.072984965251857	0.90433104084897	0.123302322708647	2.63901506667032	0.146784359051533	3.50965667009786	0.164181615742062	4.37380414821969	0.181523967977823	5.17990846263679	0.196885722428062	6.0877878623354	0.21588130268258	6.91214186536086	0.237307261003617	7.79353084816707	0.242287914756927	8.67768059180599	0.269916604290083	10.3732939808334	0.348712525842007	15.5662196658066	0.362016260735624	17.8616825534768	0.409129428224944	22.3138830903552	0.450844639642719	25.9122086870419	0.528832874791143	34.3753186942043	0.598174778175972	44.6118731217116	0.654142354199508	52.5904107285154	0.717352405573115	60.4285601859182	0.772083363529346	69.0976401596753	0.808459683745638	80.5100976680848	0.872141376509305	86.323937673859	0.948074325545478	103.598331630274	1.06410923588128	128.461797819192	1.18294102742123	160.722153077992	1.22634193826682	172.62010739895	1.35831684324734	215.616992256053	1.49532827153702	259.853373453932	1.65207779755501	312.450121333863	1.74435439964922	343.83044502083	1.83663625995826	388.027535831179	1.96087315874824	432.907327092696	
0.0156602158625403	0.0992314060729214	0.0362137820441378	0.19804843728445	0.0315593362790646	0.299159018483551	0.0413439369984771	0.394362762931268	0.040856629667183	0.476672717110199	0.0487765633284402	0.56935813633194	0.0530003370236754	0.652683495936123	0.0601713244791387	0.731499665378725	0.0631832489705504	0.825668814632328	0.0732702617148174	0.907179781846428	0.123203837322272	2.64843585972638	0.14720437831889	3.5226982123214	0.164612233530191	4.389999847023	0.181767314636367	5.19980384019204	0.197908931915612	6.11024577383298	0.216261432388225	6.9398175113349	0.237881735030083	7.82408195245366	0.242650703463193	8.71050971100189	0.270177312853259	10.4128379354733	0.349542797515326	15.6263067328216	0.363426206463406	17.9276052874673	0.409567092938031	22.3983074777341	0.451969254605723	26.0120054841073	0.529644121488267	34.5074212072036	0.599508552537643	44.7801258500501	0.655720803841588	52.7902837194053	0.718305410311469	60.661938436161	0.773107264867049	69.3632905982409	0.810346957678204	80.8095066857316	0.873618270488277	86.6571574246487	0.950123504983563	103.99763057724	1.06544993588321	128.960971794315	1.18555487228934	161.322848659507	1.22848178061868	173.286025359913	1.36056738814188	216.449177365719	1.49840747116578	260.852764485412	1.65542187099971	313.615660304764	1.74775050901976	345.166840697863	1.84024537337247	389.525817715734	1.96499891209865	434.573396044324	
0.0155635670457528	0.0993814508637143	0.036327442183747	0.198315421260464	0.0315895869198433	0.299059599803433	0.0414668002684295	0.395821650571279	0.0409985256344923	0.47879851899345	0.0488288827985478	0.571396626727967	0.0531849517680595	0.655084037965836	0.0602926762503821	0.734431119458413	0.0635031728975003	0.827850903321009	0.0734088011780952	0.911038309297451	0.123264949141065	2.6580478067318	0.147527453116741	3.53657258971774	0.164875287955267	4.40608518410646	0.182217572550807	5.21968711055439	0.198670260656969	6.13444013618846	0.216443011658355	6.96575158417712	0.238441244210317	7.8542148929241	0.24298666542845	8.74330530258669	0.270677198220773	10.4525849184249	0.34998970767139	15.6864887947348	0.364796526586683	17.9941538701981	0.410483686334024	22.4819346530271	0.452640967283133	26.1115415108642	0.530763457895313	34.6372661943891	0.600987533610704	44.9469555175621	0.657030856433475	52.9911178351466	0.719160249226429	60.8947206399845	0.774412932239195	69.6307142749043	0.811992030348001	81.1116724180684	0.875102540262662	86.9893787976859	0.952019003658521	104.396691105637	1.06687706023377	129.459922252031	1.18734831717158	161.923901868873	1.23081808723768	173.951809210431	1.36248963525057	217.281064452176	1.50298977768602	261.850486586918	1.65924452045292	314.779381334085	1.75036176916418	346.502789340082	1.84365239541617	391.02138758908	1.96918966749831	436.23973321684	
0.0152887598848931	0.0985053164692166	0.0362780394966216	0.198941415520024	0.0316673252418915	0.299294351288747	0.0414337271003298	0.396861501280277	0.0410468441486313	0.479919307451104	0.0488589725242458	0.572906358757371	0.0533436636783564	0.657306930222879	0.0601726398209332	0.736536141207704	0.0633668415738504	0.831469557012801	0.0738369170408962	0.913599737294287	0.123457450255173	2.66798664794539	0.147762805703925	3.55000668438784	0.165022036107364	4.42335376646476	0.182368527964283	5.24035781411617	0.199395999578347	6.15755602705375	0.216928104983645	6.99198368022907	0.238740185299878	7.88432641297635	0.243378435216928	8.77736190487763	0.271770098535993	10.4920878948735	0.350620039707692	15.7450838830562	0.365796651818022	18.0610079267189	0.411419516023222	22.5641927842003	0.453131477669389	26.2109322513063	0.531786010491816	34.7708849004678	0.602671708185018	45.1127607302907	0.658506095935507	53.1908157374008	0.720226952723721	61.1279796809434	0.776936655909019	69.8957090624085	0.813485487858298	81.4111335897769	0.87655799108063	87.3232989030185	0.953557015035422	104.796310427553	1.06848609693619	129.958738599303	1.18850147778217	162.52495507824	1.23354540207361	174.618338118973	1.36475376892149	218.113786003619	1.50840067437674	262.852351211039	1.66266108823328	315.947572711551	1.75269410649721	347.835817354846	1.84660273068095	392.522709310373	1.9725310502118	437.905116715086	
0.0153725034316706	0.0978049764782853	0.0361398693609495	0.19821082209877	0.0318198533419916	0.299690716336911	0.0414036621419892	0.397377832311886	0.0412861736578567	0.480869023601459	0.0490029211992743	0.57496871429324	0.0535825730475922	0.660184309388146	0.0602635483509783	0.739219281417729	0.0633526124870006	0.83506248291969	0.0741979173721082	0.916564136908487	0.123672074113459	2.67725051315508	0.148060679951851	3.56350178068368	0.165146621640127	4.43942233974268	0.182761347929579	5.2593651756387	0.200146724178981	6.18092616896985	0.217371035039582	7.01920716911461	0.239151466587387	7.91426191307036	0.243789252985186	8.81193259720534	0.272538730368465	10.5319270787555	0.351251069642207	15.8057949361666	0.366698615137524	18.127226821274	0.411967793680125	22.6475237989286	0.453971777003442	26.3117143876089	0.53316311365853	34.9060272502062	0.604083863376543	45.2793706056856	0.659728018810713	53.3907371570623	0.721169116913846	61.3606240490324	0.78044626960288	70.1607262016534	0.815328331405875	81.7091940523997	0.877746132411988	87.6563994445243	0.955599869733832	105.195192142024	1.0700112723712	130.459432492795	1.18988944150836	163.124473468076	1.23728588953953	175.284911730997	1.36943650951893	218.93935499803	1.51195617504906	263.854484056049	1.66550119432356	317.114184566007	1.75537100225216	349.170246078696	1.84951293492992	394.025163519864	1.97589593971668	439.571900922417	
0.0154103363689996	0.096915905431764	0.0361410000534967	0.198272580424066	0.0316793207436206	0.299847382248818	0.041330102547927	0.39855679932386	0.04162044776105	0.482794765763652	0.0493317535846509	0.576741952391083	0.0536071518814879	0.66223327716264	0.0605316127793076	0.741584374983629	0.063837633474748	0.837006851532491	0.0741183675636143	0.92080182904469	0.124164205536614	2.68767131377813	0.148380610610504	3.57698523544789	0.165531454943893	4.45644179332411	0.183244827313597	5.27899931722417	0.200802179162797	6.2042967765472	0.217414461304552	7.04651308004409	0.239693260458062	7.94419648184183	0.244143853631412	8.84478779343208	0.272964898236174	10.5721583494229	0.351602015441004	15.8661036579439	0.367289419136994	18.1945670281556	0.412708468209959	22.7304673834843	0.455150013038437	26.411902340137	0.534708194804378	35.0394075377171	0.604901608272133	45.4465355493086	0.660653882160765	53.59084856652	0.721949794757521	61.593778781868	0.782641357230494	70.4288055293783	0.817703145908829	82.0080889800097	0.878881965876934	87.989619195314	0.957564327583639	105.595876896915	1.07133994479606	130.960647926905	1.19214779464658	163.723962055592	1.24330316113459	175.948296494677	1.37445988769933	219.773700775966	1.51434788906874	264.85295121558	1.6682287316868	318.278710257994	1.75961332614745	350.502797256324	1.85283094149349	395.5241308578	1.9799993163076	441.234363793207	
0.0154310325736443	0.0968639041651654	0.036213041099902	0.198636669325787	0.0315342745107537	0.299665657940078	0.0411938800638763	0.398813320473321	0.0418133009034601	0.484665850934844	0.0494797933734956	0.578820431448259	0.0535086068701024	0.665429110425639	0.0606516270956608	0.744247957420516	0.0641342635455724	0.840206351877954	0.0740452722105713	0.924159596012659	0.124407582381663	2.69816987983247	0.14852620931555	3.58983213126258	0.165891919450285	4.47385938728727	0.183322539858357	5.29995547114152	0.201256456127054	6.227190546989	0.217792145965381	7.07362806985484	0.239995412066839	7.97403512439268	0.244459780729279	8.87784322400286	0.273848660683661	10.611202183864	0.352021702968295	15.9256635964067	0.367986211679513	18.2615831347967	0.413408195734071	22.8136084084164	0.456047344663715	26.510795754348	0.535973612661718	35.1727244952959	0.605557510049056	45.6132311063762	0.661561492659328	53.7915895500082	0.722850801463018	61.828725379252	0.784157147681602	70.695931182832	0.820318115442431	82.306499619904	0.880297883477597	88.3232412774369	0.959050458274333	105.995891099583	1.07240394979169	131.461908064496	1.19537558420272	164.324300009255	1.2470834652018	176.616881763366	1.37773131830938	220.610654256988	1.51691912100411	265.852491258665	1.67087370470753	319.441239194476	1.76365746364376	351.834513968965	1.85817987059288	397.02288957949	1.9841514074896	442.896260419898	
0.0152602823615219	0.0967897185048548	0.0362270029713839	0.197715896933446	0.0316729673483125	0.299716706056274	0.0412537059299285	0.398547427890898	0.041999723571976	0.487177045722698	0.0493699294633222	0.581518414611112	0.0534272559448658	0.667214339301061	0.060750626222837	0.747879649627733	0.0642410475807079	0.843296014372489	0.07430690110094	0.92721543985781	0.124270100566121	2.70874597848747	0.148775439869327	3.60318450238064	0.16625637489802	4.49002109281822	0.183395779761368	5.3201633074057	0.201795046070539	6.25051086314972	0.218645347213859	7.09996074874007	0.24005241946261	8.00422766950507	0.244833448168	8.91102438311524	0.274654097063061	10.6513412536009	0.352578955053302	15.9874624342326	0.368738934979837	18.3286309064038	0.414148826864272	22.8969859892712	0.456927118783313	26.6101864947901	0.537273110865959	35.3062984978932	0.606439390340031	45.780235862524	0.662694303679987	53.9913247051637	0.724117277256126	62.0606023375759	0.785431928741653	70.9629897810635	0.822025559279974	82.6079575471176	0.881729386167869	88.6556265632394	0.960462930324808	106.395800994129	1.0737728858527	131.960664807126	1.19815518807497	164.922685910895	1.2487392432845	177.284930590278	1.38031914119786	221.444284779221	1.51982313263375	266.852984976021	1.67405573312283	320.608327886067	1.76673101829898	353.167750599975	1.86264928255064	398.522005929032	1.9880982365144	444.564415533994	
0.0153101376284916	0.0961853993219972	0.0362121774597387	0.198178123946805	0.0318148508359016	0.29969356851216	0.0413770906852275	0.399338935626405	0.0420794420866381	0.488073501865846	0.049261333091909	0.582909694056183	0.0535298636297985	0.668866505469955	0.0607032933040936	0.750545327540313	0.0639892199000278	0.846819964204473	0.0746953400550028	0.930915758893985	0.124546981854382	2.7184394162143	0.149166479791968	3.61725492316962	0.166535226503957	4.50729619443424	0.183852043175569	5.33910873597996	0.202237829833166	6.27464981181464	0.218934814241154	7.12704221093972	0.240355914824344	8.0342712030126	0.24530211840835	8.94459949165797	0.275184000878084	10.6910370138133	0.35313047591305	16.0474563689946	0.369536687953767	18.3955818204678	0.415237408636651	22.9796743914535	0.457908285543666	26.7097374227075	0.539158255486805	35.4405542285826	0.607385238760855	45.9487530864611	0.663684724390221	54.1916037526768	0.725953032658985	62.2931200458007	0.786503813506542	71.2308381408008	0.823207450034075	82.9080669193073	0.885061269101597	88.9881012560049	0.962170947175913	106.796120670587	1.07670537444022	132.458110247633	1.20029712589107	165.52217449841	1.25031144173173	177.952040644079	1.38233719396645	222.277632179405	1.52239529492545	267.85231640286	1.67800249459241	321.776936496027	1.76995030668357	354.498841463876	1.86676225007045	400.020347418228	1.99132788724179	446.232987880583	
0.0154218233038484	0.0957333950286003	0.0362321442634542	0.198598921659477	0.0315934217016717	0.29936530642403	0.0415174992343427	0.398149025574699	0.0422083398263021	0.490578584849594	0.0493928226935747	0.584507261441734	0.0537629049566664	0.671307152576133	0.0608092249695244	0.753063740077777	0.0639198495171514	0.849307817721409	0.0750120481658395	0.933423694052982	0.124874664050547	2.72716707247712	0.149324980006808	3.63068971633162	0.167068122632253	4.52389003361929	0.184330431024877	5.35963601587206	0.202292063182785	6.29847676743188	0.219059287980271	7.15332366708578	0.24077352783645	8.06455408641043	0.245766685957381	8.97827425171145	0.275724711806855	10.731801000968	0.35350621443853	16.1054013941898	0.370542303680944	18.4621006008777	0.417572928323671	23.0621560400341	0.458868661647985	26.8102848657324	0.541367856996958	35.5725896863597	0.60895079654692	46.1138355929061	0.66429494315907	54.3922143510108	0.727619887549491	62.5275302014072	0.787748543988457	71.4982692680445	0.824473504066031	83.2078261142255	0.888873798379742	89.3207920155973	0.964367478912162	107.195278056528	1.08039259611063	132.957030903028	1.20210697297043	166.122914783406	1.25181716957953	178.619925558226	1.38451850252454	223.110964678429	1.52462742540712	268.850455736859	1.68131815614432	322.944651036358	1.77294255517817	355.826594467828	1.87151355174229	401.520000209548	1.99456957895729	447.899384657742	
0.0153089843433683	0.0963495667458485	0.0361995607920416	0.199289279037036	0.0314416249633711	0.298476533691757	0.0414046467333052	0.398900602856715	0.0423338999241297	0.492354034838448	0.0495256201515344	0.586668686411772	0.0539190751042959	0.673936567117686	0.0609650102189963	0.754994662721546	0.0641940086397497	0.852116861096009	0.0751361910671884	0.938002424858279	0.125126470508697	2.73749776764536	0.149473486396982	3.64401833872515	0.16798060409945	4.5394971365834	0.18471838720167	5.3795327904111	0.202576891111885	6.32192700308559	0.21966504617984	7.18026123995449	0.241106511274947	8.09530263107346	0.246233691528476	9.01030615882134	0.276653817952456	10.7721552062094	0.353989139601166	16.1646837985386	0.370997530570894	18.5300647938547	0.41993563096512	23.1456565554629	0.459527950674302	26.9112756182817	0.542594204952514	35.705522939056	0.611460792685057	46.2796370803446	0.665065269131151	54.592463596203	0.72882163052124	62.7609941333229	0.789101710721241	71.7636365845609	0.825325994569542	83.5095671634884	0.890800285498029	89.6555316847566	0.966358355321756	107.595530677764	1.0828591030347	133.457680093039	1.20368494658397	166.723178231267	1.25331852131717	179.286096838917	1.38643004457497	223.945310456366	1.52674100094037	269.847253966415	1.68397268955219	324.111620518665	1.77561606329382	357.158519796716	1.8754353209664	403.015838303782	1.99801307418896	449.566824516134	
0.0149565930831126	0.0959701910579067	0.0362705017747711	0.199285320916282	0.0317067081233599	0.29882199614287	0.0412782607764495	0.398562532778187	0.04243350104658	0.494513247917476	0.0495679471008264	0.58858796752391	0.0539192606994201	0.676628089230485	0.0610591304149486	0.757393458521514	0.0644493048159921	0.854835216939214	0.0750506036777834	0.941225033644026	0.1253689299428	2.74807549611478	0.149998413777158	3.65617139925471	0.169264540858171	4.55583719037891	0.185367426752457	5.39884562572359	0.203130951592301	6.34515604963833	0.220418436391577	7.20653384853652	0.241309462582134	8.12579506204063	0.246757878943736	9.04350128777168	0.278357477023409	10.8113275631597	0.354354989617096	16.2260169750993	0.371299195907006	18.596598475425	0.421347784422153	23.2304292574682	0.460619940243283	27.0099082621842	0.543493913179089	35.8397674938751	0.613682001530381	46.4456658104805	0.666401862844877	54.7916399578402	0.729953838126321	62.9940482833252	0.790527562524543	72.0297489591016	0.826208777050006	83.8085216957404	0.892095170267592	89.9898541214223	0.967941798965551	107.995574682754	1.0848552849677	133.959491573568	1.20588687826798	167.322994644313	1.25498998432725	179.951910491756	1.38809054373534	224.779879751709	1.52872626198635	270.849357009104	1.68640509465577	325.280705965761	1.77806783105924	358.497776496563	1.87892499377934	404.512540665325	2.00206060801459	451.232923270083	
0.0147747720685335	0.095190928758483	0.0362689617644969	0.198769266371049	0.0316536271922678	0.299850641877674	0.0414467562362409	0.398446874161446	0.0425357391594322	0.495313661424679	0.0497230695658551	0.590325524327309	0.0539832771940149	0.677656909588264	0.0611402368010646	0.760327357322844	0.0643912776918097	0.857577321506944	0.0749942096597548	0.943552234024472	0.125838153761318	2.75792493036545	0.150494112413162	3.66957359612815	0.17003588109896	4.57313976600958	0.186000054653208	5.41856591464313	0.20374896829037	6.36774294930637	0.220832330650099	7.23307700631361	0.241791352923187	8.15449842242695	0.247043712808891	9.07735579307352	0.279609913286053	10.851634270952	0.354854711188228	16.2855918147227	0.372081719370291	18.6612303963883	0.422143423218143	23.3139744763785	0.462523528107096	27.1097981915026	0.544649746237816	35.9729913192009	0.615131086624854	46.6113220116043	0.668064486940684	54.991051012755	0.731045486045277	63.2279741512159	0.791764164178533	72.2966138422468	0.827399736674116	84.1088918382386	0.893467018353302	90.3230664216318	0.969231501151907	108.395365368015	1.08634030554505	134.461556373826	1.20790412143231	167.92342200494	1.25676420682785	180.617858255039	1.3902536489883	225.613346361177	1.53079074145878	271.850536179843	1.68914068634113	326.446542959871	1.78047547465854	359.832622452906	1.88164725922194	406.016276374618	2.00689186822311	452.897055070847	
0.0152041262178368	0.0944644389771285	0.0359974389789141	0.199155430527123	0.0315381689874495	0.29937441592253	0.0415990321865739	0.39909100010652	0.0424675580376525	0.497277587810618	0.0498001435813274	0.592655867921294	0.0541685068936063	0.680729109785355	0.0614430138657415	0.76344781166854	0.0645915220459304	0.860569602589397	0.0751632097217551	0.947485500108557	0.126295681087952	2.76650497200721	0.15050573260934	3.68297462884842	0.170435442794888	4.59066818735386	0.186190331649664	5.439377247907	0.204107279546943	6.39077688378899	0.221404302698841	7.25908931024839	0.242217674680324	8.18409585244242	0.247278217127076	9.1106412603093	0.280275653100807	10.8926646163504	0.355529497451378	16.3452970395003	0.372775394618985	18.7275871266779	0.422719055937892	23.3966032739188	0.463863860338937	27.2101984855677	0.545534103695545	36.1061294628539	0.616202486293033	46.779429453628	0.669665244162458	55.1906744092068	0.732335465649541	63.4612816209465	0.792858940538045	72.5629199318738	0.828276465132911	84.409269431317	0.895003564701662	90.6554815097553	0.970674932530167	108.794910184128	1.08778915197026	134.961564813936	1.20974861126681	168.523342726109	1.25857456920791	181.286205105161	1.39222963228046	226.444473488449	1.53322050822465	272.850463653101	1.69221198290018	327.611366675068	1.78287589892461	361.16690216515	1.88391398404685	407.518849793392	2.01083629185707	454.557431779169	
0.0153815260302313	0.0939809879964167	0.0361596471949492	0.198247580234891	0.0317342778851628	0.298246526130582	0.0415643275596001	0.398255545589111	0.0425320047450697	0.498551753447494	0.0498844229892837	0.595691862955017	0.0543101080944089	0.683528839934652	0.0617251935180007	0.765632345078863	0.064781684542116	0.864336045525228	0.0754068609751885	0.950692509241921	0.126826230001053	2.77701238562559	0.150495730280518	3.69659591934712	0.170588598620938	4.60752465949248	0.186483418707451	5.45981698348125	0.204242382953756	6.41535355404319	0.222535761084254	7.28590441420436	0.242328766836135	8.21459014605466	0.247846541950706	9.14356723704836	0.280985619824032	10.9325308085859	0.356598475535463	16.4057435970121	0.373345755104182	18.794726167893	0.423526552623971	23.4798039034929	0.464382675274314	27.3107608297531	0.546335256916485	36.2391223201922	0.616964370280013	46.9458642403872	0.67098728558839	55.3898544961341	0.734726593484049	63.6925401811102	0.794282004252589	72.8296283528339	0.829310705303692	84.7079557426802	0.896255349055621	90.9887981180882	0.972280146677389	109.195527883797	1.08933174638544	135.460872899504	1.21194241561302	169.122577993896	1.26008033877896	181.953672786814	1.39440468762445	227.276673499276	1.53554790617237	273.850897765815	1.69546677089181	328.778455366659	1.78549368348427	362.501271284358	1.88657717230489	409.017638317403	2.01466964388831	456.218940975688	
