X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	X_Hf48Cu29.25Ni9.75Al13_Pd_[¦Ìm]	Y_Hf48Cu29.25Ni9.75Al13_Fn_[mN]	
0.0154675844953501	0.0724052026441411	0.0284445668213378	0.194341833640185	0.0350841172430313	0.301090371659353	0.0377759905019961	0.401171696966421	0.0432265867495032	0.505818721270883	0.053537850402477	0.595819993472011	0.0515549057696407	0.700599920866689	0.0570537384106978	0.800367729608839	0.0627290009210618	0.900256571171668	0.0631925490631506	0.99869507889175	0.122275331573294	2.98406544076003	0.149671389577763	4.0046616348814	0.156800816869273	5.01067015768309	0.181795891977651	6.01451896900268	0.192844119182283	6.9999177925968	0.216032567194824	8.01429394911021	0.21935089937921	8.99159312977921	0.245403713902614	10.0022924090265	0.262114013004972	12.010746536135	0.289578070551964	15.0366302950506	0.326448494129769	18.0360586747018	0.341999161742126	20.0424964883047	0.384993710366829	25.0514834694616	0.417450062872056	30.0365429187619	0.501771816140053	40.0410026130873	0.550995052297996	50.0202473210653	0.619477155477877	60.0372526556516	0.667085948619977	70.0310389444885	0.704285494968707	80.027898022875	0.763975785114544	90.012622079649	0.79159343564454	100.038183374278	0.876483941548278	119.968866430778	0.990032401960679	150.019913611104	1.08020343219702	179.993710509742	1.12255544398471	199.997778784851	1.27119161824288	250.752568787628	1.39161265975308	300.969542384488	1.5157982350901	351.121498889398	1.61661832042393	401.210953851804	1.72943844005906	451.398841467514	1.81354772688829	501.517556863061	
0.0154694662500798	0.0717775494663231	0.0282040408594596	0.193987960182469	0.0350830492721499	0.300401396713676	0.0379274646330685	0.40073906854723	0.0432696206424834	0.50521603917841	0.0534218118585454	0.596599685052914	0.0516301761246953	0.700503237946504	0.0570578922665527	0.799756432782961	0.0629136400457278	0.900139573778789	0.0632469472277908	0.998136518204154	0.122341393386147	2.98283097274601	0.149735407859333	4.00567258548813	0.156832092503306	5.01168949019259	0.181712418643933	6.01479091518155	0.192873799335595	7.00097577499131	0.216037514840193	8.01483970411301	0.219339267465814	8.99195168895341	0.245354394397147	10.0020865867473	0.262080580413297	12.0108331491304	0.289565396671959	15.0360398365664	0.326579285402486	18.0355445846651	0.341924063608988	20.0431446887858	0.385052576120795	25.0517237506745	0.417624692747024	30.0364740008947	0.501765532006042	40.0401793239704	0.551004533819575	50.0209290491575	0.619496518748184	60.0368875772197	0.667274656850142	70.0311581537724	0.704394075891806	80.0266612265547	0.764069511628802	90.0144102189074	0.791543013953726	100.039904458314	0.876705861850397	119.966556750902	0.990027381858413	150.02009242503	1.07997420972928	179.994008532952	1.12250885709901	199.999805342677	1.27118096060641	250.750005788024	1.39151512626279	300.971717953919	1.51580569459394	351.124210900606	1.61654604241705	401.210685630916	1.72942677458021	451.397261944502	1.81366833626448	501.516543584148	
0.015372611355617	0.0717146342638215	0.0282480032519455	0.193195230086142	0.0350238928494969	0.300794065575547	0.0381612796241568	0.399990547167266	0.0431167929941173	0.505541419987462	0.0532376959101583	0.596032393216596	0.0514518669725746	0.700985139148317	0.0570618087195509	0.799245427752073	0.0630095937917375	0.900119026475462	0.0631484583256835	0.998497522099993	0.122490444626236	2.98388988646305	0.149739446475659	4.00621368387828	0.156652451978996	5.01184269274884	0.181580595136929	6.01425866435543	0.192926917566157	6.99957413458309	0.21610419530444	8.01423993240345	0.219236014484927	8.99220500868167	0.245234527677957	10.0024945060156	0.262104924856586	12.0106785495903	0.289551836673447	15.035215616127	0.326678084600904	18.0343543544713	0.34207960974139	20.0429193087335	0.385166572475132	25.0509023242027	0.417783201442737	30.0361815656201	0.502030421593543	40.0401867745507	0.550947877541111	50.0213313804907	0.6195737676835	60.0374687224787	0.667363255842808	70.0319255635374	0.704467469160385	80.0271455142705	0.764012892603241	90.0144400212283	0.791586522792117	100.039099795647	0.876865126503551	119.970073424777	0.990121993149495	150.019854006462	1.07975593547065	179.99396382947	1.12252592265973	199.997406255839	1.27116124851796	250.751585311036	1.39135740343744	300.970972895895	1.5157786481714	351.121826714929	1.61661552041424	401.211669107508	1.72941910646011	451.396636095762	1.8135313917464	501.51719923521	
0.0153255696978268	0.07146770282604	0.0284925128675676	0.192366091099642	0.0349390457131145	0.301161617832927	0.0380038221908156	0.401139042470199	0.0432751841249081	0.504150897241946	0.0533806823106882	0.596348810046293	0.0513060253989565	0.701935611998228	0.05702173464248	0.799808528637004	0.0631055124850932	0.900449005689508	0.0631923363578055	0.998548395593215	0.122525029825643	2.98364587996009	0.14977908944933	4.00541414348595	0.156529929558554	5.01152278345965	0.18156873845756	6.01459114649878	0.193085372152028	6.9998227976987	0.216031643171488	8.01443923542495	0.219324479049911	8.99204295856139	0.245234542392854	10.0023473570558	0.2621972196632	12.010867608064	0.289519280235128	15.0356356425882	0.326609373606056	18.0347958013506	0.342243778192088	20.042872742607	0.385124231983824	25.0513921998537	0.417773626043841	30.0364386106385	0.502168779900034	40.0390356599031	0.550865643893786	50.020575146596	0.61947168398102	60.0373979419664	0.667318683151727	70.0320000693399	0.704519200834981	80.0282407495662	0.764052334792496	90.0133745882536	0.791515871418695	100.038481397487	0.876743451170466	119.972651325541	0.99016287719781	150.020286140116	1.07991500167643	179.994917503741	1.12268858959142	199.998732459122	1.27123472387389	250.753522461899	1.39144787431864	300.971211314463	1.5157878772289	351.120485610485	1.61659501804038	401.21205653768	1.72954585282134	451.397917595564	1.81356050749786	501.517080025926	
0.0152869602215518	0.0710272163729993	0.028238549512883	0.192235676841559	0.0350625106116324	0.301151693427213	0.037959742768918	0.400828329991001	0.0435553175799775	0.504060035087576	0.0533962156827896	0.5956291887686	0.0513138559242602	0.700937408868635	0.0569350617442282	0.80024380550464	0.0631848456126535	0.900651859378156	0.0632494388969445	0.998230931025671	0.122330666543673	2.9832337697404	0.149771563254052	4.00564278316716	0.156679791861283	5.01129228113338	0.181682892941739	6.01446215832832	0.19312106250828	6.99989590651734	0.216008850110795	8.01499616629811	0.219402520095453	8.99152421191196	0.245284156699752	10.001878901823	0.26224640781435	12.0101132368144	0.289411744221036	15.0355182959493	0.326447685404169	18.035050983724	0.342236469265636	20.0432024307827	0.385119236841003	25.0513214193414	0.417906834607961	30.0367627108791	0.501947503217488	40.0394566176869	0.550892266730448	50.0203739809294	0.619473044497786	60.0374351948676	0.66724731761978	70.0317020461302	0.704509421531738	80.0282631013069	0.764133862104406	90.0143729660061	0.791401129799659	100.039934260635	0.876669239173303	119.968985640062	0.989989168179681	150.020241436635	1.08005340431387	179.993323079569	1.12266901608377	199.998926174209	1.2711905013601	250.750095194987	1.39150461044928	300.972284198018	1.51586093956073	351.122005528854	1.61658501657887	401.212026735359	1.72968451798115	451.398245421095	1.81355496708314	501.517914490913	
0.015194472741759	0.0704911529452784	0.0281115108167718	0.191603789056611	0.0350134235526394	0.300895143173922	0.0379155243209333	0.399634141676421	0.0432882182113808	0.50568676450986	0.0532266382269812	0.595196123791973	0.0514889560996679	0.700712960138814	0.0569768702116919	0.800526694723243	0.0631105292753436	0.900303311921161	0.0631303127159912	0.998054678236797	0.122245342485729	2.9838230640715	0.149909153245609	4.00535360752148	0.156699620635718	5.01081963494922	0.181795903432919	6.01440441633144	0.193113342792902	6.99978601045875	0.21601844730264	8.01452119180762	0.219489743018265	8.99240989963836	0.245357994378002	10.0024665663397	0.262336443319704	12.0101579402958	0.289461542129448	15.0354875623058	0.326476604329333	18.0346263006501	0.341996828773249	20.043088809434	0.385182490681362	25.050881835107	0.418101697387334	30.0367273206229	0.501802600993284	40.0401085434581	0.551014210918898	50.019654999936	0.619612638151286	60.0375730306021	0.667269606945553	70.031634990908	0.704427576694127	80.0281662437638	0.764013711069897	90.0130765650439	0.791382884640316	100.038213176599	0.876716070569017	119.96678771889	0.990020205738562	150.019094047277	1.08013561374681	179.994321457322	1.12253991998986	199.998404633592	1.27126620101703	250.747979230198	1.39148485488554	300.969751000735	1.51594992699058	351.123436040261	1.61672109630572	401.210924049483	1.72970673503629	451.398901072156	1.81355089819883	501.517676072345	
0.0154323786363883	0.0697608578382723	0.0281170038038972	0.191243600067987	0.0349354813524382	0.300425436476491	0.0379693640121682	0.400112841457037	0.0430000140545596	0.504630120891485	0.053488132093042	0.59505473739033	0.0514354683726958	0.701262091185789	0.0570922339221946	0.799674127154338	0.0632590185291976	0.900160877781671	0.0632364931726098	0.998085179049667	0.122349097292325	2.98309896080413	0.14988984557526	4.00516268640275	0.156885235041387	5.01004477460394	0.181666210658092	6.01530221125073	0.192986416313884	7.0003056884307	0.215980441160412	8.01486857511145	0.219471854724271	8.99166763558164	0.245405005315243	10.0030207032453	0.262343837872534	12.0112457250113	0.289512176516874	15.0361869855262	0.326619313414013	18.0354421391867	0.341944158919214	20.0422804214777	0.385188601830937	25.0511612318661	0.418099388074051	30.0370830858295	0.501854020599148	40.0397769926373	0.551148166051569	50.0193346249855	0.619622189708324	60.0375544041515	0.667180867881971	70.0322682902286	0.704328492435332	80.0276596043073	0.763994821173393	90.0132553789697	0.791579454836651	100.039293510734	0.876894587961955	119.96649714626	0.990196063323695	150.02039044824	1.08011463725409	179.994902602581	1.12245197046663	200.000237476331	1.27140462477803	250.750721043727	1.39161375577423	300.972224593376	1.51575817559987	351.121916121892	1.61688259420057	401.210298200743	1.72972585826694	451.398662653588	1.81370015665819	501.516662793432	
0.0155312594899669	0.0700278127104571	0.028210171687595	0.189523098108426	0.0350252944055745	0.300420925382985	0.0380076733115344	0.401281360194373	0.0434634308730949	0.504337452786313	0.0537001936762917	0.595835302086104	0.0513301956878344	0.701248819839731	0.0572462884221657	0.798448914157965	0.0632654978596901	0.901305938832773	0.063282354656975	0.998765160912161	0.122319752188129	2.98323796069179	0.149767231745506	4.00575687017713	0.157026335234301	5.01103337346994	0.18168265513725	6.01456646645173	0.192818096743092	7.00093619378377	0.216106633736866	8.01486671246639	0.219297221682805	8.99176821841492	0.245364498528241	10.0033634299365	0.262358895105968	12.0107400168773	0.289532205703196	15.0359839572145	0.326650231763603	18.0354868426682	0.342011965821029	20.0417849578915	0.385073068995166	25.0514313153999	0.418050995479021	30.0367031062371	0.501953879738701	40.0393560348536	0.551176625889997	50.0212270723673	0.619546449687294	60.0378002732995	0.6673687560244	70.0314934298833	0.704308082448671	80.0271231625298	0.764017264112093	90.0139259311916	0.791647212192104	100.039293510734	0.876971770718068	119.970013820135	0.990330699832336	150.02007752387	1.08014700478235	179.994097939915	1.12243989196369	199.998240720826	1.27130759669904	250.752389973702	1.3917329860072	300.971360326068	1.51582965140041	351.121111459225	1.6168952973241	401.210596223953	1.72985119393058	451.395861235417	1.81386162177048	501.516364770222	
0.0154034137620958	0.0706450321655519	0.0283675694304346	0.188971507787894	0.0352244567083831	0.300591299198386	0.037951998836242	0.400960606894144	0.0432945931027788	0.50560247982086	0.0534211598134162	0.596298926083259	0.051285239681845	0.70060900126136	0.0570943197733564	0.799279246401457	0.0630024454747732	0.901116356490183	0.0632582501252924	0.998794381156551	0.122241055517686	2.98349174608131	0.149834629022549	4.004810180825	0.157002052351436	5.0105723688174	0.181973922306344	6.01455156529124	0.192891900390236	6.99959043272737	0.21604414220441	8.01450442800207	0.219229433500575	8.99207648617248	0.245289972582234	10.0028372327068	0.26253947450821	12.0102929820627	0.289664311299078	15.035969056054	0.326457620741778	18.0357420250415	0.34216632721507	20.0420382776198	0.384978003142996	25.0516678713227	0.418038296825835	30.0363603795459	0.501971370375418	40.0395273981992	0.551056371664946	50.0209625767686	0.619579375898513	60.0359562546894	0.667578387848165	70.0315604851055	0.704356181359858	80.0281662437638	0.764275033590064	90.0146486374751	0.791784595811309	100.038794321858	0.876624666613187	119.971332572838	0.990186989238281	150.020181831993	1.08023340230889	179.994142643396	1.12254839031631	200.000103365887	1.27121105614996	250.753731078146	1.39187705449106	300.972224593376	1.51598052917362	351.122094935817	1.61682973919961	401.211341281977	1.72991857402472	451.395086375071	1.81375825107042	501.517795281629	
0.015157025630275	0.0697957023976317	0.0282354958967876	0.188665786615382	0.0352665007917276	0.30079176637305	0.0379933612031019	0.401157028636567	0.0428395779518473	0.506006732006703	0.0533364407251583	0.595385997172854	0.0515172630498574	0.69958681657661	0.0568550950117263	0.799555790985322	0.0630413185095174	0.901194995036342	0.0632737561223306	0.998348510495132	0.12220339500382	2.9826565826022	0.149927145940866	4.00505185902163	0.156721112822122	5.01190276305205	0.181939442765485	6.01373898638348	0.192987626523918	6.99957227193803	0.215994355565002	8.0144224716194	0.219275691219042	8.99106786387208	0.245376864530466	10.0024851927903	0.262541687243341	12.0109029983201	0.289604038927879	15.0361525265925	0.326413518258005	18.0356619313039	0.342291076573313	20.0428261764805	0.385083447345462	25.0522397033563	0.417955527219829	30.0364162588978	0.50200435520466	40.0393709360141	0.551039763328312	50.0210631596019	0.619672086988857	60.0365299493681	0.66756148098481	70.032372598352	0.704420868732673	80.0270337555668	0.764319484705714	90.0135161492782	0.79186128108983	100.038190824858	0.876541798770116	119.967823349544	0.990088686324202	150.020956692338	1.08006334915097	179.993919125989	1.12266580155987	199.999239098579	1.27115081317072	250.751346892468	1.39195758947586	300.971777558561	1.51606971925926	351.121498889398	1.61678924582365	401.211549898224	1.73004064774267	451.397619572354	1.81381971944899	501.517020421284	
0.0150960007300625	0.0684095161226482	0.0281676751066273	0.187026397027451	0.0350841342949658	0.300919852324807	0.038187150464403	0.400488135332951	0.0433062853251338	0.504640831100585	0.0537561668441977	0.595442866054865	0.051505770005387	0.700830423192958	0.0570651727527414	0.799711147224921	0.0632761842478399	0.901307685062518	0.063214698757476	0.997750601430628	0.122153052289162	2.98358790513258	0.149856454287743	4.00483625785585	0.156753419302193	5.01170858230446	0.18174176717074	6.0146176891909	0.192900507015745	6.99992617449957	0.215953410049395	8.01460501083535	0.219374617208297	8.99088346201106	0.245336334739796	10.0030579561465	0.262357554519506	12.0105034609546	0.289551785730101	15.0357250495511	0.326545872275453	18.0354365512516	0.342267634174147	20.0430552818229	0.385131993422454	25.0510848634186	0.417886189797044	30.036300774904	0.502154131872278	40.0399967847545	0.551152201035737	50.0199120449544	0.619713425039466	60.0369695336024	0.667520175716756	70.031605188587	0.704441310011772	80.0272572729741	0.76430794527265	90.0129499051797	0.791740197594782	100.039397818857	0.876769972286336	119.966646157865	0.990250650887333	150.020211634314	1.08006708547745	179.992935649397	1.12265914277225	199.997614872086	1.27127652013521	250.749379939284	1.39183196122559	300.968409896291	1.51609549978741	351.122899598484	1.61686605640289	401.211967130718	1.72983551198342	451.398066607169	1.81394519991583	501.517318444493	
0.0148947818138005	0.0683416459932467	0.0282723801358274	0.185895014776014	0.0351174056223164	0.300172145852057	0.0380962216984613	0.400281090692916	0.0436584472712156	0.505039611766562	0.053694518653438	0.595742111625408	0.0512401455141492	0.701350799656808	0.0571551794685863	0.800043745783583	0.0631259277570098	0.900932594913407	0.0632219660188838	0.997837563671902	0.122158906565417	2.98416229830319	0.149718903458301	4.00473381237751	0.1567491149417	5.01155118879683	0.181799742801511	6.01466425531741	0.192869218063799	6.99904002111192	0.216009580660598	8.01451187858232	0.219267195319055	8.99189860356918	0.245396257137435	10.0018267477613	0.262269207301168	12.0094920446866	0.289483566642377	15.0357948987409	0.326592382737404	18.0364479675195	0.342037113774511	20.042690203391	0.385127933106312	25.0507607631781	0.417805500081735	30.0360213781449	0.50202768603138	40.040257555063	0.551059134794258	50.0206161247873	0.619605299981305	60.0381951540524	0.667518748144765	70.0322384879076	0.704410399857821	80.02713061311	0.764281892053248	90.014276108463	0.791547819962397	100.037319106969	0.87679985075606	119.967994712889	0.990223321342727	150.020658669128	1.08013512770702	179.994634381692	1.12250900909085	199.998285424308	1.27136984642232	250.752896613158	1.39178205401774	300.971807360882	1.51614946571069	351.124389714532	1.61680290016514	401.21143068894	1.72990414903126	451.398364630378	1.81394744981073	501.517556863061	
0.0149970118161453	0.0669494279496876	0.028197545255568	0.18618442325233	0.0350076784564948	0.299228948959414	0.0378622402160007	0.400420789072473	0.0432758982921619	0.506104171626444	0.0533677423430915	0.596145490696379	0.0514393307973429	0.701291369637838	0.0570477194795215	0.799166148921674	0.0630614051991883	0.900416933269868	0.0631628958134197	0.997368060701274	0.122265631036658	2.98330012647069	0.149749545726043	4.00526559754236	0.15677190539469	5.01102033495451	0.18196650987212	6.01364259450159	0.192807915125959	7.0004342109399	0.216053017694017	8.01442526558699	0.219372923240213	8.99190698547195	0.245406524715643	10.0014691199097	0.262487964991884	12.0092499008287	0.289434228231062	15.0357781349353	0.326527923538622	18.0352987155171	0.342002096179494	20.0427106924867	0.385194011860503	25.0516306184214	0.417637226052618	30.0361964667806	0.502020621428675	40.0404177425382	0.551118231088396	50.0208247410341	0.619598554021889	60.0374426454478	0.667443294356998	70.0318957612165	0.704486485102667	80.0279799792577	0.764259740563218	90.0129648063402	0.791572373470139	100.039621336264	0.876912543162745	119.968844079037	0.990083381347823	150.019436773969	1.08014375151543	179.994798294457	1.12259184612461	199.997555267444	1.27134703156868	250.753671473504	1.39175461122431	300.973386883894	1.51619843362151	351.121290273151	1.61696835965594	401.212116142322	1.73012290038898	451.398185816453	1.81393195859844	501.517854886271	
0.0153501369593199	0.0668111847615843	0.0281653325465854	0.185440893179052	0.0349682120528553	0.298262789145632	0.0380140965793228	0.398439575012064	0.043113358314288	0.505782166861565	0.0535562251146129	0.596245549660737	0.0514477652998884	0.701074604318892	0.0569592038140314	0.799839204072848	0.0631762479045578	0.90022694347367	0.0630721197232616	0.997907994938262	0.122345398800823	2.98370408761824	0.149863258082291	4.00501041516903	0.156844061919274	5.01022964212622	0.181983508275752	6.01418881516566	0.19296958968397	7.00031546731727	0.2158272730729	8.01405087392978	0.219482514278688	8.99193771911545	0.245282754087205	10.0022626067056	0.262615868617458	12.0103274409964	0.289481513201241	15.0358656792532	0.32642016573879	18.0351254895264	0.34209122777808	20.0426995166163	0.385217060793343	25.050788702854	0.41767857621042	30.036514979086	0.502125483534158	40.0399893341742	0.551230511961097	50.0212419735277	0.619829224550727	60.0363064319608	0.6673369691583	70.0310389444885	0.704556094975142	80.0276447031468	0.764375364985833	90.0140525910557	0.791701338302867	100.03918175203	0.876870203230231	119.969328366753	0.990174721490588	150.02007752387	1.08013107521398	179.994232050359	1.12267343391719	200.000222575171	1.27123104540001	250.749379939284	1.39175350626246	300.970794081969	1.51610167376343	351.120276994238	1.61710759579216	401.211281677335	1.73023489638757	451.396904316651	1.81393885729476	501.517080025926	
0.0153056705030405	0.0680970792415775	0.0280458044606508	0.184736216717589	0.0348876311276663	0.296895491255718	0.0380367375172042	0.397130135534349	0.0432521266588254	0.505078145236256	0.0534422907921811	0.596446657119641	0.0513795778829526	0.700827745640683	0.0569355965329358	0.799443391997437	0.0630834388798232	0.900632592643309	0.0631450412594928	0.998562132600538	0.12231946211316	2.98386497358537	0.149923039012028	4.00519388570752	0.156790568662574	5.01083407044844	0.181816039433208	6.01540698503539	0.193016064671264	6.99940789351142	0.215818982194846	8.01510513103417	0.219490913600523	8.99207276088236	0.245433592520769	10.0013657431088	0.262465713795038	12.0112094034326	0.289516992901058	15.0357716156776	0.326477438945701	18.0353750839645	0.342217720557637	20.0419693597525	0.385240668353836	25.0511817209618	0.417821187747793	30.0360325540153	0.502050764021484	40.039125066866	0.551224664693044	50.0205974983367	0.619811849156445	60.0372563809418	0.667472036572435	70.0309644386861	0.704508142226302	80.0274137351592	0.764455434792462	90.0137098643645	0.791784525644886	100.037222249426	0.876869029854006	119.969693445185	0.990223858046466	150.019839105302	1.08026198731707	179.994783393297	1.12277460240607	199.998076808061	1.27129783961658	250.749916381061	1.39189365189339	300.969959616982	1.51611982789472	351.12063462209	1.61701991597996	401.210417410027	1.73015935170272	451.397470560749	1.81392710538918	501.516364770222	
0.0152286692733364	0.0673126146327068	0.0279669856239705	0.183937927789908	0.0350562115298985	0.295930408283612	0.0378474084732305	0.396397854091009	0.0431855069051689	0.505070811071329	0.0532517918207861	0.596044966070756	0.0515044157051998	0.70073100451284	0.057040616256033	0.799712544208716	0.06308843877821	0.90065581749891	0.0633962686241874	0.998767605633803	0.122273340856734	2.98350897554813	0.149959686407003	4.00479155437439	0.156856702411365	5.01115397973762	0.181870948853199	6.01428334440249	0.192948310016646	6.99938088515804	0.216035340289288	8.01384784561816	0.219437237114838	8.99223574232518	0.245586522338132	10.0022924090265	0.262425688763742	12.01128204659	0.289535709161198	15.0350554286517	0.326634130887181	18.0350602969493	0.342146570105908	20.0417942711168	0.38534659151804	25.0515114091376	0.41784205099169	30.0365838969532	0.502124018950827	40.0387190102428	0.551159452406453	50.0201579141024	0.619742434247621	60.0379157572933	0.667513373877986	70.0314114735007	0.70457954575621	80.0273317787766	0.764409979428769	90.0135161492782	0.791787448851083	100.039822501931	0.877127768300361	119.967547678075	0.990146467550117	150.020673570289	1.08044305722946	179.993978730631	1.12281675085866	199.999507319467	1.27130747152929	250.753641671183	1.39189653710162	300.972939849079	1.51607491992751	351.124061889001	1.6171466176377	401.212145944643	1.73008783119869	451.39872225823	1.81398473313313	501.517616467703	
0.0150272468339879	0.0670062386240408	0.0281594003608323	0.183371858314411	0.0349632609877891	0.295477494495556	0.0377578834432437	0.395795870490434	0.0430352712817854	0.504487046467756	0.0533049995776389	0.596021799422813	0.0515464680947773	0.700848409359326	0.057287106492096	0.799540831617178	0.063249223888236	0.900336606701622	0.0634340852742849	0.998041406890739	0.122314251936687	2.98367079283778	0.14995740079588	4.00491029799702	0.156878057050157	5.0113388472599	0.181915540031032	6.01402397107778	0.192815995021614	6.99921604107016	0.216095118797587	8.01405553054243	0.219447954131859	8.99193119985774	0.245541211926065	10.0029229143796	0.26229662154083	12.0104717959886	0.289479931364396	15.0357678903875	0.326542494080339	18.035112451011	0.342178994575816	20.0426939286811	0.385322026406598	25.0515989534554	0.417789279809757	30.0367887879099	0.502046998637738	40.0403991160876	0.550955902302469	50.0206645535589	0.619620582818902	60.0377071410465	0.667345076379539	70.031821255414	0.704662394710901	80.0264824126289	0.764301626624403	90.0147454950183	0.79189537671042	100.038295132981	0.877099102825906	119.96771159084	0.990174233960681	150.0204053494	1.08030483787629	179.993740312063	1.12282120296474	200.000460993739	1.27128263029816	250.751942938887	1.39178972213785	300.972433209623	1.51603481871403	351.124896353989	1.61703478853212	401.211758514471	1.73029202468068	451.398603048946	1.81405980816947	501.51719923521	
