X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	
0.0356385442719868	0.0569004851317268	0.0418118689803915	0.142008431415663	0.0480141749841844	0.237436675524902	0.0484254505159651	0.337915568118385	0.059493720360072	0.429398340270474	0.0795911752862746	0.566865507058552	0.083497357842245	0.674703108201634	0.0703509661917421	0.698444979684072	0.0752985309198174	0.808448957995608	0.0879061023284923	0.920577580403693	0.158177982062298	1.99379328921726	0.183109633821624	2.98158687864053	0.245565464976026	4.76954054912814	0.30727183574617	5.99852249216216	0.302991236802245	6.85179491681252	0.315086278314592	7.72137413947253	0.362716240583523	9.00424168800099	0.38090207148043	10.0294014866672	0.411893591385626	11.9981262326154	0.455885800101458	15.0363395566657	0.520465379592954	18.024044131573	0.52337146630099	20.0406109648205	0.584982548129461	25.0100833617338	0.715506141492133	29.9672090068202	0.766150588772563	39.9815770269944	0.863330053602608	50.0114722546649	0.951455483984791	60.021050541273	1.06320138547343	79.9738375957953	1.13499670558446	89.952912165517	1.16977261990848	97.99946534447	1.2937710031104	117.211049923544	1.45750347114097	146.510401912238	1.63398263807035	179.998944278609	1.72564799979238	196.652875189102	1.93592493922214	250.631933949078	2.0955589727472	300.874913896322	2.31222325587373	342.658025526386	2.47693189310539	393.311771749437	2.66518508703009	451.3777739387	2.83285903022013	501.470922458959	
0.0353696980913037	0.0555317047655192	0.0415754686640246	0.141325364547287	0.0477118574311539	0.236542314857447	0.0484720609786783	0.337926976819382	0.0596921331693969	0.427968701978682	0.0795317292310357	0.563333291739111	0.0835861496856277	0.671268274294276	0.0704266579731752	0.696407769856524	0.0752495052990143	0.805304289264121	0.0879735632992713	0.916720217105834	0.158272560998653	1.99160468127087	0.182904361178338	2.97203407061578	0.245461368825175	4.75321446517057	0.307174707046508	5.99892389217275	0.302728207921608	6.82863292548197	0.314855027702789	7.69420513295502	0.362634296932585	9.00513296366256	0.38080731104677	10.0288575943095	0.411967405967077	11.9989448651196	0.455712492186501	15.0368312949618	0.520395610147088	18.0237014048818	0.523535157466329	20.0407897787464	0.584791003067517	24.9473830036985	0.715501004284785	29.9662851348701	0.766266709665782	39.9822475792163	0.863386153805822	50.0120832022448	0.951371214405196	60.0201899992549	1.06330190488576	79.9759088571028	1.13505258884481	89.9534188049735	1.16909605072171	97.6665510674702	1.29286872108106	116.811505107431	1.45655498240357	146.009037466523	1.63405983906002	179.995457407055	1.7245001807243	195.989311611496	1.93595450078026	250.631904146757	2.0955912943438	300.879116023579	2.31049436753742	341.493261415831	2.47531786760575	391.985181036003	2.66527730380355	451.351458489281	2.83250610256158	500.971137536256	
0.0355688916006946	0.0553900127736706	0.0414561857400276	0.140442805482521	0.0477297612607762	0.234855486028125	0.0481239869158874	0.337576624924985	0.0595274313357096	0.426527887816526	0.079514991140796	0.562457673937579	0.0831565827640429	0.669575013518729	0.0702152594624989	0.693543953075605	0.0752470437552389	0.80263488606142	0.0880715837606767	0.914222410079354	0.158266232714135	1.9866754239482	0.182836247900512	2.96195087440999	0.245298670243085	4.73628860950345	0.307277987315145	5.99839769494309	0.302639109798275	6.80557198264597	0.314544790508557	7.66791529490619	0.362615461890983	9.004763228618	0.380813444920615	10.0289097483712	0.411968916464611	11.9997560470435	0.45575336287907	15.0351232494411	0.52037860014849	18.0232711338728	0.523641162586921	20.0402999030954	0.584568101445443	24.8708301543463	0.715528963796355	29.9663596406725	0.766100116900929	39.9792524459586	0.863454389750486	50.0118447836771	0.951388943218931	60.020253329187	1.063288826122	79.9770934993615	1.1350763151664	89.9480767389392	1.16819385606781	97.3343445955936	1.29207054862819	116.412235962787	1.45530841361339	145.509878392561	1.63397161807373	179.995457407055	1.72341293246102	195.324853964262	1.93597897369076	250.632738611744	2.09567270201279	300.860847200823	2.30899593180046	340.32954038651	2.47379030668788	390.657964473829	2.66486951701928	450.900042733516	2.83148271654912	499.699889732868	
0.0356546731935913	0.0547728424312873	0.0415032866139273	0.140097575862041	0.0477614469503216	0.234048000290456	0.0479802823637894	0.335346776852793	0.0592888997400137	0.424420246722618	0.0795063334759011	0.560358589369419	0.0827344040535663	0.666759218055783	0.0701882495943706	0.690794223304658	0.0750918696047196	0.799140447512117	0.088031378617419	0.91154869950995	0.158242171852759	1.97944673129802	0.183018954842253	2.95159712900913	0.245051749057892	4.7203061835596	0.307282949582279	5.99879723230862	0.302421324740141	6.78244538157157	0.314219354156062	7.64127667656973	0.362369497438913	8.99512962836375	0.380810840433372	10.0299435163799	0.411857993128444	11.9994058697721	0.455578861020228	15.020269586404	0.520509387509652	18.0227961593823	0.52345172542224	20.0201851990842	0.584233796463175	24.7919061578318	0.715528422436002	29.9672257706257	0.766060431197062	39.9395520291335	0.86343946193306	50.0087825951972	0.951217633238283	60.0212293551988	1.06305212302684	79.9703432736613	1.13476686119125	89.8593850317261	1.16731349971762	97.0020338155935	1.29125564142038	116.012057847353	1.4544314694838	145.011568684746	1.63391120171716	179.985712048098	1.72232091145474	194.658101538312	1.93604858281818	250.632410786214	2.09528819794353	300.558592061523	2.30754744972688	339.166504810572	2.47212818648548	389.325741121731	2.66339130158183	449.756944910308	2.82997514878143	498.1772891544	
0.0354604373063621	0.0553605214998717	0.0415441344090581	0.138618504716567	0.0477883060649766	0.233757791458841	0.0482258587308454	0.332945070669918	0.0592372844225339	0.422161440340497	0.0792935066074293	0.558135929943009	0.0828257908235816	0.664659958864648	0.0701622996731978	0.688813707736147	0.0750344378226809	0.795929131012051	0.0878916809119079	0.907903910579649	0.158196856018657	1.97331024714535	0.18291636464582	2.94294886799202	0.244820996037177	4.70407742280646	0.307290701195456	5.99858815040055	0.302033687960429	6.75935463641459	0.314039950609723	7.6140489967328	0.362093007131527	8.97243143565332	0.380723585286798	10.029380066249	0.411669964784133	11.999309012229	0.455417812479836	14.9822958415503	0.520554610656792	18.0230383032402	0.523027468966074	19.9699347606351	0.583696683530426	24.7106147394451	0.715561423470257	29.9669072583203	0.765818860954937	39.8382278631183	0.863287352768106	49.9587221465442	0.951244093390356	60.018107562077	1.06272126204637	79.8888115740617	1.13401836375566	89.6318443111036	1.16660013622847	96.6687172072606	1.29032189465195	115.613384749128	1.45362005367639	144.512811942116	1.63362259084616	179.806823616462	1.7208423239068	193.991662036733	1.93603082979006	250.63258960014	2.0941329794362	299.796218888734	2.30577705719201	338.002962595177	2.47028176072324	387.990299118969	2.66163963998732	448.383355936701	2.8283428650755	496.596723061641	
0.0355291815001317	0.0545870854232308	0.0415889599978739	0.138288758333154	0.047572650138284	0.232540873053754	0.0482082173100928	0.332007810958407	0.0593101041186429	0.421560242543308	0.0793068413422957	0.556665313459881	0.0828499526985444	0.661783569229569	0.0699036112912572	0.685911357485534	0.0749406569744836	0.792410594492275	0.0877847148992514	0.904360286559211	0.158024896423057	1.96714000255095	0.182611107213015	2.9327997807172	0.244521464742292	4.686689165503	0.307277001571323	5.9923389762217	0.301653618912984	6.73561988172786	0.314034619372988	7.58778057910217	0.36199327833351	8.94653787534117	0.380876896146063	10.0287700499916	0.411608678383105	11.9868954142215	0.455280433505655	14.9372738477867	0.520595939207911	18.0235728823727	0.522792964752695	19.9093634059042	0.583118773348627	24.6280231948059	0.715659018000011	29.9663950309286	0.765192805118335	39.7164071508545	0.862844019795943	49.8332096717699	0.951096118150964	59.9585401730339	1.06228669086687	79.6870498610802	1.13330784316936	89.3565006676418	1.16587169827642	96.3360786017298	1.28935006086467	115.213594063867	1.45232889878409	144.0138614844	1.63274705354912	179.349015262848	1.71935269427242	193.326504034955	1.93620768776698	250.632977030312	2.09288962517624	298.882926762542	2.30410049285145	336.833370508624	2.46851152986035	386.656883674033	2.65970379538343	446.959848075466	2.82658209263773	494.973182022041	
0.0357466128889092	0.0539655404115398	0.0414699289966341	0.137160708470146	0.0474468267410116	0.231124680730995	0.0480266576297226	0.330888943353471	0.0592714090130796	0.419702312302858	0.0792040484667795	0.554591316392382	0.0828803559248877	0.66015829499874	0.0697772341266712	0.683211628092937	0.0749566234203166	0.789633972783263	0.0877907024506826	0.901328191438585	0.157864809222896	1.9604801151362	0.182373333614953	2.92311216375619	0.244248472837565	4.6699342075202	0.307143234571651	5.97713560157451	0.301603015067145	6.71187767646088	0.313855924676636	7.56028560969903	0.361843272962206	8.91636675064698	0.381029250106304	10.0286340769022	0.411525168384418	11.955701697389	0.455004193625118	14.8893340205354	0.520760362040639	18.0232562327123	0.522483750395167	19.8455603619929	0.582740313094063	24.5449995165126	0.715533694126331	29.966804812842	0.764708136330737	39.5904327401051	0.86239783221243	49.6793998932326	0.950661426414619	59.8057324975393	1.06171945850816	79.4431104133428	1.13302391679865	89.0716500837899	1.1648395017592	96.0033133363349	1.28852336598849	114.813058320581	1.45116065680706	143.513599724561	1.63164057684471	178.799534969924	1.71836301228198	192.659542992758	1.93624556065151	250.618046067505	2.09157920340313	297.935451374196	2.30238605335046	335.665089724195	2.46700272806092	385.323974868553	2.65793831923676	445.497030952868	2.82476479637013	493.332802671091	
0.0355630326476353	0.0548623876373919	0.0413130454704593	0.137117605699286	0.0474933585273416	0.229649116596924	0.0479022280905644	0.329176590466051	0.0593129581945193	0.418030588360826	0.0790858291640988	0.55216749129941	0.082844615349978	0.658313636104348	0.0697550041115985	0.680411839735982	0.0750048688372794	0.786938259719078	0.0877874079727407	0.897893182908253	0.157837452463305	1.95437808991715	0.182243843135044	2.91289206313843	0.244036659771943	4.65302604698115	0.306991053572585	5.95962580668083	0.301453867662204	6.68904304499976	0.313509614742564	7.53319902522545	0.361746329514279	8.8876307939721	0.381011153717011	10.0276990290817	0.411403481791106	11.9197386778783	0.454632464810029	14.8413140995464	0.520749491131294	18.0228259617033	0.522136072502525	19.7798574201197	0.582412559776954	24.4619497611885	0.715508185061249	29.9672369464961	0.764270228399902	39.460692061043	0.861866767172173	49.5194396607046	0.950210033238522	59.6221241233199	1.06121104239198	79.1908114145727	1.13233959244217	88.7799077132132	1.16410118453516	95.6694230333233	1.28765426039928	114.413714670134	1.45030584900441	143.012205476526	1.63065173981402	178.228716215184	1.71746655796905	191.99253724708	1.93582315599083	250.367378745808	2.08998407543352	296.96103468769	2.30052458144315	334.498299055814	2.46527810306345	383.989248121493	2.65618038499273	444.017911960699	2.8228960261773	491.675108171657	
0.0352786202113415	0.054542063618642	0.0414147048696498	0.136883945607563	0.0476985245094666	0.228899853069319	0.0478592328591157	0.327118920646664	0.0592859852009421	0.417185849721942	0.0791176167781702	0.550340760363728	0.0827136179290116	0.656341735269242	0.0697605765143499	0.676983757916969	0.0747976087690688	0.783617279991059	0.0876957675832202	0.895707427137109	0.157698964842684	1.94772739931239	0.181954569077768	2.90207079382731	0.243966720708972	4.63618959827694	0.307004810895092	5.94028689433749	0.301157253042627	6.66522540260782	0.313226200377785	7.50698183033399	0.361491032156453	8.85763941452627	0.380899063558812	10.0185534418334	0.411229742048108	11.881347700531	0.45431070945766	14.7915079019442	0.520817580369388	18.00586471578	0.522024907377632	19.713713031367	0.582152066413372	24.3793265515833	0.715544114572408	29.9671922430146	0.764001537389536	39.32816859026	0.861412398455343	49.3564917454992	0.949559472381234	59.4338516858684	1.06061892331287	78.9319857075097	1.13136231590667	88.4845667123791	1.16368665785658	95.3354284221883	1.28667899128898	114.011897427047	1.44926217054893	142.512316245699	1.62966394709283	177.642906892995	1.71642959417493	191.3254569956	1.93488109317563	249.733542983372	2.08864531838643	295.974041421734	2.29890721647668	333.332432259383	2.46346547340846	382.656905560112	2.65451778623622	442.531312585965	2.82085733369484	490.011333998744	
0.0355187963788292	0.0538464075252025	0.0416333734415277	0.135259253453315	0.0476089399490487	0.228893173740546	0.0479023421717632	0.325762041927558	0.0592195485016507	0.415347972019724	0.0791803361179516	0.548424971711078	0.0826411295945692	0.653629316607169	0.0698499432951723	0.674620759826762	0.0747121428707009	0.781077505243055	0.0876400271091763	0.891499188075928	0.157453398400045	1.94093491485238	0.181798916631995	2.89199062441974	0.243762146534343	4.61965210410498	0.307002498633614	5.92020851190503	0.300917313039836	6.64309578230219	0.313098589367974	7.48024076651919	0.361132980709783	8.82745990792931	0.380531895354685	9.99313951262437	0.410889366923516	11.8426614939416	0.454115936649928	14.7406213702068	0.520684462076671	17.9614369057908	0.521739267108284	19.6483639920553	0.581764475262716	24.2966623637868	0.715549311198137	29.9675219311904	0.763706972718763	39.1951757329217	0.860958254877015	49.1935661820346	0.948835789567104	59.2378343702543	1.05991229630102	78.6677285274496	1.13070152091452	88.184904375004	1.1628236631171	95.0023055289417	1.28592140161903	113.611525596527	1.44808970024517	142.013410491465	1.62862805072817	177.051554339104	1.71519654635523	190.659255912588	1.93384109562161	248.969471078288	2.08728448260306	294.980461842843	2.29759112969561	332.164211079595	2.461848400016	381.324413987126	2.65281078738018	441.03851432847	2.81882492124858	488.348424093139	
0.0353787910798411	0.0532775531770613	0.0414805680794196	0.135361771691229	0.0476658616995587	0.228109858732924	0.0480356628234672	0.324965266398989	0.0593482908006722	0.412586251471199	0.0790797610067081	0.546910699484338	0.0826673724603544	0.650406649613763	0.0697697041566397	0.672109332208276	0.0746838254722417	0.777760658258765	0.08752056839077	0.887827099753956	0.15750508076112	1.9334283388422	0.18170178973678	2.88327903347057	0.243656626816187	4.60391927259927	0.306733521605221	5.9019583155997	0.300788882157652	6.62000596846775	0.312869715162513	7.45431880086986	0.360761679098159	8.79790531875023	0.38025799722072	9.96270948026673	0.410672792881609	11.8028772580888	0.453960039563222	14.6920603508277	0.520102271737093	17.9057307799586	0.521452593347363	19.5819811847349	0.581471911649038	24.2118710353309	0.715605807716945	29.9664434597002	0.763180226369693	39.0625144264043	0.860228178748726	49.0296496913975	0.948258197254566	59.0406510388321	1.05926414679223	78.4030466643156	1.12989932780809	87.8849589155797	1.16162238850177	94.6686610950781	1.2850372521143	113.212554475092	1.4472779772119	141.513178533947	1.62736741503235	176.456595704377	1.71389428008046	189.994023405008	1.93273231043657	248.179322142353	2.08580628448804	293.982709939016	2.2959669941828	330.997837643707	2.46000321034582	379.990253484165	2.65103094199722	439.537490630386	2.81711394190258	486.68169949045	
0.0352388418934025	0.0521475733663875	0.0413653232144105	0.135025884399882	0.0474904961627023	0.226440448545303	0.0478988992642836	0.323811328680019	0.0590819242752628	0.411432022713938	0.0789926640394549	0.544765456243266	0.0824761104039866	0.648540861339463	0.0695414139806289	0.669905648478423	0.0746536508419404	0.774826235588511	0.0872941489449578	0.885106008150818	0.157509707845265	1.92808475940883	0.181567535655395	2.87294647565727	0.243596733033456	4.58667443896549	0.306509100652533	5.8815260306057	0.3004561545651	6.59579391098419	0.312475612006427	7.42767971687213	0.360560756365795	8.76759077038636	0.380104717217373	9.93117862467818	0.410440664111211	11.7640262074115	0.453711126954285	14.6414224822059	0.519592826873038	17.8478919255319	0.521108406526133	19.5154735801954	0.581208867870223	24.1274671370476	0.715688584214738	29.9663186624811	0.76265568483951	38.9305422985593	0.859535397732803	48.8634011691445	0.947903649819068	58.8412809621086	1.05861223474895	78.137336621108	1.12904926478523	87.586227900735	1.16074282292012	94.3329901033884	1.28410583421694	112.813330033929	1.44628331908324	141.014213175071	1.62631218629693	175.858478023626	1.71273625663315	189.32791172896	1.93145451912139	247.369384465293	2.08437399499395	292.985166651436	2.29427326444375	329.831643021746	2.45814754833743	378.660771945597	2.64913731738904	438.037390804252	2.81521683975938	485.016286189884	
0.0352731203122406	0.0526976357358932	0.0415209910604886	0.133583367663725	0.0474221914922553	0.225092388286407	0.0478278958887644	0.322165478042034	0.0587259973470702	0.410029538294673	0.0788198525747308	0.542566429126064	0.0822558013219459	0.646107024529289	0.0693331280198532	0.667748647290404	0.0745095741595351	0.771770217120386	0.0872265050798958	0.881697367689628	0.157391048184171	1.92096957169204	0.181693690929482	2.86194895355727	0.243541571536479	4.56985521972809	0.306277567879085	5.86172611360982	0.300331373070435	6.57259001013977	0.312452138326496	7.40093679041227	0.36040924189394	8.73659449393025	0.379975695472144	9.89808128459354	0.410189870731243	11.723101101459	0.453317771431977	14.5913909045514	0.519130257680351	17.7896861300282	0.520609564068223	19.4493813455044	0.580684429059043	24.0444900248809	0.7156681000948	29.9665235534378	0.761997110559654	38.7973929790359	0.859165609526348	48.6959307517315	0.94730196446504	58.6440119490136	1.05802131771044	77.8710379820613	1.12855022275971	87.2879364701246	1.16039586286213	94.0009028407956	1.28317633663688	112.413092313853	1.44497766890009	140.514696473256	1.62527798322806	175.25928745932	1.71161432362954	188.660146024097	1.93017247634195	246.547391749399	2.08287759804415	291.987504154572	2.29282560964655	328.664882155686	2.45641661700554	377.334538860015	2.64719350665937	436.538930105772	2.81310099221892	483.350992098601	
0.0351984156245128	0.0516851189793636	0.0415801880698889	0.132784831353497	0.0475812389071489	0.2239602347835	0.0479565214930657	0.320570704624075	0.0585154499488132	0.407749544324986	0.078762564137788	0.540195398379033	0.0823260597500029	0.643833666232632	0.069223410408822	0.664436165880475	0.0744304884843865	0.769092839468518	0.0873108155503786	0.877601527616332	0.157241700434264	1.91378080949536	0.181585009024834	2.85282688220283	0.243257629140892	4.55346580583846	0.306065593851822	5.84188009614868	0.300320974271813	6.54924873922212	0.312273066313532	7.37494125028303	0.360234580886638	8.70741615905344	0.379763010458689	9.86488149903055	0.409908837863085	11.6821638883136	0.453108130487129	14.5413928545079	0.518853819666771	17.730085213374	0.520060674814674	19.3835349799615	0.580134372273338	23.9607604041096	0.715573925483412	29.9669426485765	0.761414985989003	38.6637221188955	0.85857823639131	48.530617277299	0.946447519173529	58.4436732968585	1.05722750959217	77.6054769504586	1.12793132412859	86.9876780863301	1.15944406349396	93.6690688979311	1.28224122711651	112.014404314468	1.44390586614425	140.014106887887	1.62407463202563	174.659918081089	1.7103677004445	187.993274388863	1.92861681099522	245.719498173953	2.08145455846918	290.988411146301	2.29136508781305	327.499462394069	2.45441162448835	375.997696148166	2.64541182142537	435.038115023935	2.81102615117824	481.689453099762	
0.0351786189212262	0.0518370537000571	0.0413840082446877	0.132348259365467	0.0475160536769344	0.22325008680217	0.0479565499216875	0.320286418421676	0.0585670048176417	0.40606536394411	0.0787774771646526	0.538858019225407	0.0824193305157429	0.641084343915292	0.0692512399077638	0.661263324642445	0.0743765210389809	0.76534420807608	0.0872247182065729	0.874554996996485	0.157086593347705	1.90734199476626	0.181280133277123	2.8434084174531	0.243020524791241	4.53708570517414	0.305819558523206	5.8215865782117	0.300053582636758	6.52651329361049	0.312022919006571	7.34801904423607	0.360001924038865	8.67839335503921	0.379609847895121	9.8321762457312	0.409500960696393	11.643198284965	0.452725375845916	14.4922180935813	0.518617440212099	17.6700763774515	0.519663079766496	19.316781506274	0.579775880110334	23.8781446450846	0.715583012607343	29.9670208796691	0.761020872998858	38.5303157543538	0.85796366297924	48.3644581620088	0.945928524187422	58.2425933119692	1.0563987798051	77.3389771457453	1.12704489621873	86.6887980598805	1.15842097906011	93.3361322691906	1.28144993696869	111.614524222244	1.44305885610181	139.512042087629	1.62306271902759	174.06065301098	1.70907689375063	187.327132910494	1.92725103606462	244.888996895422	2.08003562056108	289.989228731067	2.28954015241803	326.335651957785	2.45263350321612	374.661330273454	2.64355348829672	433.53980333706	2.80927141353036	480.028301531094	
0.0352438312662068	0.0522760540388257	0.0412429025104044	0.131415074190026	0.0473563228895508	0.222121018305144	0.0478479872466922	0.319066997087289	0.0586963047373237	0.404548646995728	0.078726338899701	0.536376161097261	0.0824277350035107	0.638893989739154	0.0691521228169401	0.658811268835271	0.0745304838124105	0.762762523814208	0.0870849874216476	0.871241002187444	0.156936486083862	1.90092716159232	0.181132674921704	2.83324186788084	0.242981060506379	4.52018220124774	0.305511890679153	5.80143555262187	0.29973875297739	6.50294710830175	0.311830315819529	7.3209110393443	0.359721611478858	8.64844295378472	0.37950696369182	9.79918321376995	0.409249396626619	11.6031588667389	0.452340866849082	14.4423969948186	0.51829191053239	17.6102649819054	0.519499573116611	19.248819175942	0.579578145234094	23.7954879078683	0.715631214336543	29.9670357808295	0.760596480939311	38.3972930946945	0.857459879034449	48.1977141761696	0.945538263811099	58.0433759721406	1.05554871712563	77.0720750096989	1.12620092447044	86.3882714551973	1.15769803383907	93.0031360358082	1.2804467703176	111.214286502168	1.44184498739773	139.01330024616	1.62214575732905	173.462296911662	1.70793392166941	186.66057419963	1.9260308577727	244.057720756545	2.07849848708446	288.989658885661	2.28804970964649	325.169308324219	2.45090381043266	373.327259177456	2.64168716343083	432.039554499321	2.8073367503793	478.35651053384	
0.0350806643827287	0.0514018950667263	0.0413018976658228	0.130361340954559	0.0473155179192548	0.220898104511268	0.0478501442945555	0.317960149363761	0.0586796400382144	0.402939117936428	0.0786328743402905	0.53424221014187	0.0823846841750138	0.637392290366574	0.0690991197240463	0.656787796015046	0.0744072663808563	0.760297778737557	0.0869229628929887	0.868038242213125	0.157023003686991	1.89522362600095	0.181022106492211	2.82252141423363	0.242856320010271	4.50338952470246	0.305454638598737	5.78051106367056	0.299605183071779	6.47895158330651	0.311516399761418	7.29503005188631	0.359368016608624	8.61917241797741	0.379302873708908	9.7664351196342	0.409037576477151	11.5635841784555	0.452190785886422	14.3925181540591	0.518046655867508	17.5503325144304	0.519179744149715	19.1820228614181	0.579077855530025	23.7120358212111	0.715709093852915	29.9658585891511	0.760000852287336	38.2645125788932	0.856781943245107	48.030806277565	0.945027417396954	57.8426647909734	1.05481450251716	76.8062979112691	1.12558067202808	86.0879087632793	1.15680403655844	92.6708103546476	1.27934994806373	110.813825264685	1.44057744360495	138.514707416296	1.62102847258544	172.861735440591	1.70683000272618	185.994566831705	1.92472663168694	243.225639955003	2.07705430859411	287.992771249142	2.28649976351718	324.00227923727	2.44908315625788	371.993307290742	2.63963147591186	430.541183207804	2.8051834985551	476.687818977967	
