X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	X_Cu46Zr47.2Y1.8Al5_Pd_[¦Ìm]	Y_Cu46Zr47.2Y1.8Al5_Fn_[mN]	
0.0128560209343227	0.0537104926434251	0.0185750068876397	0.143827416185338	0.029849735074575	0.260290841112302	0.0438929513005706	0.36097651095439	0.0452899083110716	0.461289471704384	0.0494241366601962	0.56467963851007	0.0576609043478343	0.656340100907341	0.0585675267759203	0.760096167418613	0.0675092463544315	0.86673783401737	0.0691283937673389	0.959766375560467	0.107872284283371	1.96832299771477	0.141350927080324	3.00144575817512	0.161151588540722	4.01500970958308	0.185789936654621	5.0049930692869	0.205136826409348	6.00425308442381	0.230074277106529	7.00454313409385	0.244727478380319	7.99939254510693	0.263897456402432	9.02381378977257	0.275035397423585	10.0192954148518	0.308315152915504	12.0249308338407	0.349004808351136	14.9648798437503	0.383807240205238	18.0350754618632	0.458983896335653	20.0440823457191	0.459586808256643	25.040312377582	0.495875219520045	30.028617337653	0.590896600187123	39.9888327689252	0.629999873582033	49.9841455417736	0.738447670361714	60.0262100535394	0.802604045263097	70.0426563108452	0.860692840169639	79.9397290304365	0.909402547398399	90.0042936806274	0.958714147412719	100.009394527305	1.04235095654327	120.010146655286	1.1688002936284	150.021049884618	1.26777720922005	174.989344612055	1.52796482679362	249.907850257671	1.68962356196473	299.764904368274	1.83874839646548	350.999110669748	2.00600834243189	401.202033012055	2.05985570636521	425.922755832844	2.14450988645463	451.168007019262	2.20418272469405	475.613137312011	2.2817702164595	500.596053520777	
0.012842957346024	0.0524696436148818	0.0186414013863795	0.143813562762698	0.0298874931153782	0.260150735279138	0.0440867239057493	0.360474178864567	0.0451784661467403	0.459306365895085	0.0492845022584252	0.562675548840009	0.0575211268221566	0.653493513593234	0.0585159032395188	0.757919550249798	0.0674987114080681	0.862947933395305	0.0690644981205837	0.955255340261597	0.107756133474333	1.96113039381264	0.141174916478889	3.00167952013025	0.161052953348212	4.0145598808009	0.185863709800949	5.0039523163592	0.205079230461328	6.00495716425677	0.229873849232379	7.00565978980778	0.244480487983286	8.00001839384735	0.264006598467756	9.02378678141918	0.275182511265332	10.0192646812083	0.307912757612405	12.0266435359741	0.348841113739904	14.9647354887581	0.383644452836068	18.0395011065276	0.458784044560189	20.043985488176	0.459456960565037	25.0404856035727	0.495796071315313	30.0288389924153	0.591041390652616	39.9892984301904	0.62974339421284	49.9841641682242	0.738301667776975	60.0264969008788	0.80255218320334	70.042864927092	0.860678308370942	79.9395278647699	0.909348676973519	90.0041223172818	0.958777976961766	100.01229280302	1.04268267014967	120.010392524434	1.16875901207124	150.017771629311	1.26769166605392	174.989851251512	1.52760035958791	249.909996024781	1.68945241217157	299.764278519533	1.8387189758543	351.000004739377	2.00601283626123	401.202569453832	2.06002925296068	425.924424762818	2.14454346027264	451.168781879607	2.20396495383275	475.603511162337	2.28170088521557	500.502653046851	
0.0127678861666717	0.0528483062590113	0.0183754934267445	0.142621149781692	0.0298844443465229	0.258806109272072	0.0441213997810511	0.359323413462966	0.0453008544683768	0.456419789919831	0.0492798007848995	0.559668075558779	0.0574464940039744	0.651762301424574	0.0585150017920268	0.755565341515972	0.0674477616340744	0.860854902423592	0.0690841081098858	0.952423072031395	0.107656217340756	1.95530008194183	0.140998829014243	2.99813444091835	0.161436977027094	4.01011700666972	0.185821664128541	4.99922026658234	0.205019957335232	5.99969565762139	0.229852951296716	7.00545536451236	0.244425460107796	8.00005285278097	0.264257439502384	9.02330808163857	0.275264504165767	10.022428383844	0.308026703116529	12.0263306116039	0.34891479091344	14.9646544636979	0.383522616736339	18.0368654637666	0.458596905966542	20.0440860710093	0.459226626374619	25.0405321696992	0.495885332181474	30.0275351408727	0.590831718223186	39.9896374315914	0.629931443046249	49.9840561348107	0.738485970467182	60.0251967746264	0.802342072045306	70.0430437410178	0.860493845120721	79.9424335910647	0.909719003871699	90.0047705177629	0.958709025982555	100.010586620144	1.04288610104436	120.011077977816	1.16882520314293	150.017518309583	1.2678301178652	174.987765089044	1.52777355127381	249.910666577003	1.68929359297291	299.767675984124	1.83873276132601	350.99857422797	2.00593712678758	401.202509849191	2.06004467860786	425.92478239067	2.14442616227791	451.168513658718	2.20387075258554	475.604196615719	2.28150941942085	500.41187517717	
0.0128893164993436	0.0527204094821439	0.018269132335747	0.142123256025802	0.0295826355837476	0.257371319602535	0.0440314869075983	0.35805239103963	0.0453912191846218	0.455446121318147	0.0494535169596629	0.557367476078108	0.057398588883557	0.648781312627802	0.058320568000208	0.753584593116828	0.0673343611311955	0.857991551303939	0.0689068356507647	0.949359253737077	0.107559179773927	1.94796894381331	0.14115652735746	2.99002937376709	0.161553011909774	4.00027898112006	0.185770397722346	4.98665113771233	0.204874885773319	5.98385106741204	0.230090693040649	7.00409283965042	0.244381592634544	7.99989639059587	0.264178020896873	9.02396000740984	0.275145069749055	10.0230607518421	0.308085934173046	12.0251916041492	0.348827533997353	14.9641087086951	0.383641059795093	18.0370517282727	0.45887281119092	20.0430765173863	0.459356521749942	25.039882106573	0.495765050176851	29.9979898649189	0.590906544279164	39.9894362659249	0.629899140338035	49.9842125969958	0.738480879956928	60.0260796683852	0.802402536306791	70.0432151043634	0.860567962102615	79.9402282193128	0.910021803023276	90.0053963665034	0.958939621764021	100.012471616945	1.04268314462069	120.003374077845	1.16873716281286	150.008890537661	1.26783087800051	174.976753131445	1.52789905111216	249.910770885126	1.689472351462	299.746784557123	1.83871138697228	351.003133983079	2.00601237853365	401.202599256153	2.06004186071678	425.925676460299	2.14502292070581	451.171762111704	2.20390221587523	475.616981811417	2.28164370591511	500.469632075214	
0.0130731063276693	0.0520014284886905	0.0182091767524678	0.14141258417555	0.0296181902957783	0.256527133936403	0.043927477855763	0.356771473314408	0.0451298170683878	0.454670009508221	0.0494092540875906	0.556617528610519	0.0575243421755269	0.646351084692434	0.0580698054498834	0.751004713292359	0.0671680755892895	0.854197925391752	0.0689176852561109	0.945455091482066	0.107578691095426	1.94157588030352	0.141256322410388	2.98115433571383	0.161034226529233	3.98809681676142	0.185766380159747	4.97225708234405	0.204522208503193	5.96586816067293	0.229944646896214	6.99799407406022	0.244368858311704	7.99991036043383	0.263987287852111	9.01453036678974	0.27514180275096	10.0102559983719	0.307735972185513	12.0255306055503	0.348544826855643	14.9490091765101	0.383540036662411	18.0195540405719	0.459030182831989	20.0427859447569	0.459677896680381	25.0389228443667	0.495484686344681	29.9208037162461	0.591099088673592	39.9875736208641	0.629614853580083	49.9849092262485	0.738505364526434	60.0222500701402	0.80272724651584	70.0384616341684	0.860675491708049	79.9358621792904	0.909852140144821	89.9989963180746	0.959011007150606	100.00802362054	1.04221765844718	119.885662360585	1.16855167176977	149.860638891985	1.26740861917758	174.805345082373	1.5279493586374	249.894275300468	1.68924453642965	299.448791149722	1.83877956138856	350.983047218743	2.00580380920342	401.20554968593	2.06008208885206	425.928120250619	2.14488655155304	451.143926743916	2.20399547800589	475.593855210342	2.28175828575754	500.519819183731	
0.0128373197645212	0.0520020396691011	0.0181230863411921	0.140570464881283	0.0297326047906686	0.256071775426706	0.0439524977029182	0.354410308765433	0.0450823173323148	0.452182650756379	0.0492355646999986	0.554102783155519	0.0575364025584291	0.643981567344514	0.0579778087072424	0.747835015267869	0.067207487449445	0.851162046773346	0.0691249478243486	0.941929861081603	0.107375808924361	1.93540319098748	0.140825485022208	2.97170211052237	0.160838104232133	3.97571628070381	0.185483324674291	4.95609351416804	0.204407519442789	5.94633180795315	0.229728810627655	6.98039068125224	0.244325605846056	7.99133008596143	0.263823428446286	8.99102285480041	0.274990673028831	9.98223343475533	0.307723678695486	12.0234099841486	0.348611085029174	14.9117050525557	0.383407684551319	17.9720118880411	0.45867786285504	20.0235038430879	0.459605122811193	25.0140546701605	0.495045193867388	29.8296458669725	0.590903004525825	39.9475267520578	0.630025472557577	49.9850880401743	0.738496803995642	59.9623362291158	0.802473131949375	69.9693575024142	0.860343846664551	79.8576236361582	0.909736937180698	89.9118394303915	0.958387259384529	99.9063232002228	1.04151422423037	119.580382285707	1.16819072876772	149.479660921838	1.26663367763657	174.36135010453	1.52753685709056	249.644621257684	1.68789661408547	298.689875046166	1.83852625351949	350.630753982532	2.00581305930301	401.181260794337	2.06003261816678	425.899867650337	2.14443446354076	450.694418336693	2.20380327004063	475.146701186476	2.28160163494856	500.467426703462	
0.0125385945838761	0.0515637432791983	0.0180987379266857	0.140764776596098	0.0294703204558411	0.255022902530694	0.0438709320670851	0.353795170234117	0.044856920769729	0.45060141061894	0.0491423071997903	0.552171976927066	0.0574258625808302	0.642071541250021	0.0580577747063328	0.743982890659242	0.0671736071215339	0.848904811997995	0.0690686117695145	0.939129956309332	0.106941500689019	1.92882712260046	0.140676188724966	2.96172508508504	0.161000355118763	3.96301304138943	0.185446376820121	4.93903680768539	0.204339389552506	5.92731978981797	0.229829882197888	6.95875047093633	0.244150748722582	7.97093412254611	0.263709245056215	8.96415606244401	0.274774133914419	9.95346860708201	0.30790422061783	12.0096953285662	0.348459988718264	14.8651584838098	0.383088895263454	17.9198298866639	0.458269164293863	19.9722885544972	0.458904725334341	24.951255591937	0.494681749492638	29.7351613336204	0.590328213625666	39.845111076037	0.629852444411925	49.9827820855891	0.738006487665059	59.8087089897945	0.801857874643867	69.7918474281237	0.859756806710211	79.6525985690302	0.909366512118475	89.6825254716712	0.957951338087132	99.6521243034908	1.04103383409322	119.213806287169	1.16719927857964	149.021375731088	1.26576474760474	173.82610041987	1.52646927804574	249.01084509989	1.6867556516095	297.773572885556	1.83756421781672	349.741899759537	2.00538500276592	400.782475937409	2.05964122472039	425.475512402015	2.14266757767401	449.554926594322	2.20261959345322	473.973145391234	2.28124944106127	500.255889829201	
0.0124944776784272	0.0516278662906064	0.0180608445166916	0.139984837632648	0.0292646621314931	0.253874378123932	0.0436500072469415	0.352971240833021	0.0449071881083789	0.448150111511321	0.0490963437268732	0.55023814390039	0.0573978308481071	0.640445510319636	0.0582151681490841	0.741200564599732	0.0670506831468138	0.845779235378382	0.0686125483451772	0.936374522187886	0.106838341797916	1.92131833469927	0.140588462754095	2.95222745792023	0.160672863503216	3.95010584244089	0.185579188346894	4.9228676515742	0.204143788432259	5.90745374892243	0.229690025774659	6.93622922950668	0.24390099263804	7.94692090242279	0.263517889658072	8.93593885241856	0.274385339655	9.92603650194967	0.307699926116478	11.9789924187072	0.347994226518124	14.8184191313002	0.382767873382922	17.8604152345157	0.458463603062511	19.9105549092484	0.458472168419173	24.8748703806402	0.494316150831983	29.6372085551651	0.589838232058945	39.7245159842231	0.62907842726487	49.9331314188495	0.73736718399479	59.6260989933277	0.801193024684754	69.5782094902348	0.859278077845761	79.4081077783548	0.908432751691478	89.4090444732702	0.95730945284612	99.3475371325751	1.04025362533944	118.834988985292	1.16618825173197	148.547399618347	1.26456232087524	173.273192860034	1.52535097778236	248.252182316062	1.68565309618396	296.823355683679	1.83587536493076	348.67700322656	2.00379431621843	399.765918769049	2.05842343417105	424.397532650131	2.14085229317346	448.180920388222	2.20095763158162	472.51655695372	2.28109581406519	499.713964424644	
0.0127137668873078	0.0506180143534264	0.0180107443868292	0.138490312353935	0.0292752575352492	0.252512231611764	0.0437647929961168	0.351077076325374	0.0450753600674536	0.446721986618641	0.049004496470236	0.547847322549589	0.0575084395806017	0.637120514263205	0.0579718178408982	0.739531576417633	0.0669248051711295	0.842635090515819	0.0684416966974781	0.932767218989434	0.106906024522423	1.91524343424892	0.140392336583271	2.94215939570556	0.160216924247473	3.93701377597007	0.185258620721809	4.90665891425546	0.204122448959497	5.88665359152892	0.22908085769754	6.91383185397357	0.243784810513301	7.92185156255002	0.263245692608076	8.90668787438438	0.274231580000156	9.89248095118007	0.307427721781799	11.9429930776179	0.347819551759285	14.7689146821978	0.382366796727888	17.8034667244281	0.45815770636413	19.8476813252225	0.45828362058031	24.7958402133573	0.493874006032402	29.5384678778492	0.589373553155857	39.59873156327	0.628832802716573	49.8064119500759	0.736744484915501	59.4366046607163	0.800545788649105	69.3566888384487	0.858818977975419	79.1560471981526	0.907626814848715	89.1237990086654	0.956151129061417	99.0323105330723	1.03908350658431	118.444444470112	1.16528389662525	148.05944621707	1.26330544691935	172.704281453836	1.52398056385828	247.463523496176	1.68390903039189	295.851293380531	1.8339389966118	347.570234432616	2.00208328505545	398.545364713634	2.0564451355242	423.102979431742	2.13924314071455	446.760124538195	2.19924195817176	470.996817398065	2.2807241793032	498.673654806468	
0.0127422307573473	0.0501964090094977	0.0177709206741882	0.137935156814341	0.0293747346433712	0.251364114658609	0.043873126440614	0.350041329256275	0.0451812870966496	0.44473928826295	0.0488872470614371	0.547093242338271	0.0574886599538085	0.634827947439358	0.0577025785462271	0.737546462444128	0.0667822970542224	0.839809574373962	0.0685987435252503	0.928903569264494	0.106782514926249	1.90887912532225	0.140368575398221	2.93193393998325	0.160436205050456	3.9224455632886	0.185108656369429	4.88972002007291	0.203950499265037	5.8667419158294	0.22885579263052	6.89074576542925	0.243595042298374	7.89595241430268	0.26298467961591	8.87700941930876	0.273932706597384	9.85487135343574	0.307250918799519	11.9056759151481	0.347723190681943	14.7184388636963	0.382187712328375	17.7412152638524	0.457318527739968	19.7834405597219	0.457979980365959	24.7149492636586	0.493408663343667	29.4397849425301	0.588999110792836	39.4687077621586	0.628828101423667	49.6533360536925	0.736140487585186	59.241991779478	0.800180699855698	69.1285818737278	0.858094900952888	78.8980336043361	0.90706427846005	88.830626126682	0.955584860342266	98.7059751184271	1.03815584863408	118.053095292266	1.16404492381551	147.563908125105	1.26235014978617	172.127755554629	1.52246960311864	246.647878674649	1.68228727656466	294.863465649587	1.83252862074812	346.43086189953	2.0004286080383	397.281954920661	2.05441225388307	421.758537128046	2.13689104398785	445.306367321173	2.19781906072309	469.436963918382	2.27989730640586	497.292645054939	
0.012602423700737	0.0499188676194872	0.0175239919685458	0.137944091689867	0.0293088576340226	0.250750547734063	0.0436850521675499	0.348130022593303	0.0450123857955834	0.444365886135925	0.0486298800108642	0.544619998943531	0.0573439954555157	0.633102614244171	0.0577129967396733	0.733408945687598	0.0666847510958547	0.837562351315813	0.0686406138820128	0.926293828911395	0.106600994541877	1.90281982452428	0.140417728729558	2.92243282035894	0.16017047872493	3.91034186285315	0.185119021751079	4.87246820152015	0.203720227217139	5.84797716382604	0.229007292876486	6.86731462188742	0.243384141742624	7.86991915561097	0.262672975425641	8.84719964775636	0.273437671758657	9.82346250109867	0.306916821848474	11.8678726023174	0.347253284346628	14.6722136012234	0.381845947047697	17.6845983045855	0.457148457186767	19.7174526331544	0.457794280275799	24.6324527139175	0.493101865113432	29.3404519440849	0.588714223352351	39.3367132825729	0.628258934966881	49.494675947417	0.735678242644259	59.0441192693833	0.799623934922446	68.8982024820328	0.857344155997317	78.6338509300783	0.906574180879845	88.5338397132807	0.955066389137946	98.3768755385118	1.03760522006615	117.659034103212	1.16315990239797	147.066790510129	1.2612438950276	171.548770963943	1.52125082684554	245.825319714657	1.68069503398375	293.869290024277	1.83101129441032	345.28096914714	1.99885450265353	395.981351831115	2.05278000852411	420.377676388122	2.13472737798632	443.823672050487	2.19630557090803	467.864444452286	2.27881829243796	495.768226534892	
0.0123839026649087	0.0500681993664679	0.0176557570175978	0.136787185380332	0.0291013222755862	0.25018247009436	0.0435277889062369	0.34733679773188	0.0447540038216793	0.442946928949404	0.0484546085885212	0.542009443683218	0.0572172007848399	0.630030472254738	0.0578168603538501	0.731596766666453	0.0665545362914444	0.83458549526277	0.0682318971337968	0.92300887972377	0.10670928876897	1.89535504161265	0.140028233676071	2.91337733856543	0.159678887832671	3.8967894902217	0.184738781267509	4.85726901782435	0.203599413316718	5.82829831875911	0.228767206618216	6.84437381965783	0.243361165650884	7.84274782078713	0.262472463202807	8.81732747759442	0.273423605298231	9.79359685019444	0.306474300026162	11.8274718309495	0.346972931361426	14.6199300856904	0.381355906114913	17.6237140254845	0.457141852287874	19.6516248940621	0.457345295252386	24.549818328442	0.492793773980452	29.2404055525813	0.588055144406251	39.2040631519258	0.627659542953911	49.3335906772723	0.73506952174479	58.8467198711341	0.798771238241497	68.6667353056222	0.85667316244665	78.367962072945	0.905892302851664	88.2358239541394	0.95421757812408	98.0451608049311	1.03680210337598	117.256911386335	1.16242780660684	146.570641470584	1.26021308257388	170.971380797428	1.51998223820817	244.996114837088	1.67917221189961	292.874399143263	1.82901605490377	344.121718465965	1.99698705910894	394.667367499452	2.05100951892242	418.978636232405	2.13310570298741	442.328012770178	2.19428258349271	466.289183172661	2.27762142423716	494.18998502317	
0.0121722220937282	0.0500249874562497	0.0178390701149929	0.136288040159792	0.0289880086330877	0.248724251842418	0.0435263287816129	0.3460218867343	0.0448250969097599	0.441421917409736	0.0486105333122837	0.540271886879819	0.0571078107607031	0.627989595344726	0.0578168936340834	0.728990227734552	0.0664635476938526	0.830429293847974	0.067936253566413	0.919039292060999	0.106556014373903	1.88877920605627	0.139823290572549	2.90280286972486	0.159971307894731	3.88297192349971	0.184337069785124	4.84077483015005	0.20334018360937	5.80807185604431	0.228393872447447	6.82150240095676	0.243186508406705	7.81580559130577	0.262220563877266	8.78746182669019	0.273352469124879	9.76144666512319	0.306395530264406	11.7875292702666	0.346901387673348	14.5713914180521	0.381047954933473	17.5654691144345	0.456551518067882	19.5864081025497	0.456854096397538	24.4664072199761	0.492182886303597	29.1397072353065	0.587527035305241	39.0713869442478	0.627067534801028	49.1691526460183	0.734415038255774	58.6476515429104	0.797950500535062	68.4340015305704	0.855990208374145	78.1034441225763	0.904959652520462	87.9375995787512	0.95314686232335	97.7133268620666	1.03564441575745	116.855742343728	1.16118098002657	146.074060297386	1.25918702875217	170.390742177928	1.51842870328513	244.165106919101	1.67753531887966	291.876528030152	1.82731351000735	342.959547157334	1.99490221389968	393.346886261818	2.0490759669844	417.573128973036	2.13089134019695	440.833873408239	2.19224508115309	464.709004510075	2.27598318801231	492.418833087794	
0.0121952378067277	0.0495152702697983	0.0177228603037506	0.136506668123798	0.0291300373429725	0.247248891435151	0.0435155261644065	0.344908694376034	0.0445737518753696	0.440119404643341	0.048632537746482	0.538506273985193	0.0568677354076145	0.625403370885519	0.0576973766090625	0.725901205524256	0.0664072240430715	0.827505348556188	0.0680625454829759	0.915770291771707	0.106481022612364	1.88154248074927	0.139951240481959	2.89204888846656	0.160012008021405	3.86932711710711	0.184242323801534	4.82417028075591	0.203009396759188	5.78718974226813	0.227970780461703	6.79826078154986	0.242849706816303	7.78913251403569	0.261885074112926	8.75676543608886	0.273086551307819	9.72397304046829	0.306269601391985	11.7485143068239	0.346549414253207	14.521358909075	0.380831032440161	17.5041582896145	0.455982060744396	19.5193323912666	0.45669542440033	24.3819306785354	0.491785630230682	29.0400054331392	0.587360080165836	38.9378650957123	0.626299796840472	49.0021404392903	0.733781222170981	58.4465454809902	0.797429474116173	68.2009399299878	0.855391124509745	77.8369592190235	0.90414044140606	87.6373039420554	0.952418621197593	97.3809937303258	1.03459429315499	116.456674364751	1.1601132148626	145.574022054954	1.25805656798996	169.804843448775	1.51696297185393	243.333726472101	1.67617013652653	290.876391940648	1.82571515887895	341.796809604606	1.99313787564278	392.018209385916	2.04715559798731	416.163121563202	2.12849050837848	439.335412709759	2.19051859619995	463.129123870699	2.27432231314601	490.523912113421	
0.0124237973015857	0.0490257656926391	0.0174244533363859	0.135159975744869	0.0290536189523982	0.247457245747494	0.0433382301515525	0.344354150016851	0.0442936134697412	0.437986035764531	0.0485125036686277	0.536040306547721	0.0569090977220901	0.62332657985043	0.0574218548800437	0.723075805797716	0.0663688589662163	0.824620868056627	0.0682738669412679	0.912583422488063	0.106409678317491	1.87421087695949	0.139986583414156	2.88195381789851	0.159460373109512	3.85594843612757	0.184284501055297	4.80712288749857	0.202988187290325	5.76736328258014	0.227759185715563	6.77462195308375	0.242598995378152	7.76330414630066	0.261579465239748	8.72739338612574	0.272874211666611	9.68959326925931	0.305553651334477	11.7093643016143	0.345858332711675	14.4722661045311	0.380503528985229	17.445894752114	0.455898312335903	19.451869249811	0.456490135901362	24.2997768554855	0.491468552128782	28.9411529971196	0.587046420949155	38.8048238096025	0.625735177836842	48.8366593268022	0.7331439967296	58.2477006701739	0.796941110530475	67.9686680909111	0.854466285079094	77.5720389373217	0.903432278183488	87.3383866627047	0.951750216601532	97.0482880695729	1.03401656872876	116.056175874366	1.15920829395414	145.073536777708	1.25701159762573	169.221239498338	1.51587530236528	242.500677095126	1.67467585448515	289.878043990401	1.82387874032311	340.638691411627	1.9915585066615	390.683840266708	2.04543529223121	414.748822619147	2.12701964383562	437.836862604315	2.1885044349869	461.547455092064	2.27271791774943	488.67810536401	
0.0123883320343587	0.0489755033798277	0.0173281115970259	0.134512983072631	0.0289596097642749	0.246222108345407	0.0431442789681832	0.342094790661978	0.0442651900634884	0.435729266650446	0.0484671434861027	0.534894779835354	0.0569810169049399	0.620361830990281	0.0572854237040683	0.720871772821913	0.0664212889901413	0.821006347108564	0.0680315532940646	0.909642771598388	0.106361694418829	1.86747019731523	0.139723403708724	2.87166875753425	0.159319238431482	3.8439360053001	0.184030153140077	4.79037444877348	0.202901442141837	5.74805743218662	0.227742846516629	6.75156752950546	0.242656686044619	7.73664177923967	0.261292455838858	8.69847302758985	0.272717074264847	9.66025660955234	0.305209577098474	11.6690156843081	0.34547895278185	14.421176544482	0.380040049104587	17.3831534158873	0.455726272346863	19.3851120508333	0.456219054508937	24.2161683066432	0.490885341269259	28.8410823912303	0.586288182493396	38.6724195481034	0.625517188074173	48.6700606272777	0.732689635975621	58.0482933405491	0.796230852588726	67.736172734427	0.853879231157897	77.3057626500157	0.902706826979993	87.0372714621822	0.950981821977263	96.7150385164621	1.03320277901781	115.656191474019	1.15824298727722	144.57664268014	1.25562581200255	168.637456733975	1.5144843149027	241.667642619313	1.67289269760665	288.880798726031	1.82204821209736	339.471692127	1.98971283629791	389.35221296103	2.04339667524962	413.334404465808	2.12510797413656	436.339862219563	2.18662055678601	459.968081092144	2.27097105161689	486.847289182049	
