X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	X_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Pd_[¦Ìm]	Y_ZT2:(Ti36.1Zr33.2Ni5.8Be24.9)_93Cu_7_Fn_[mN]	
0.0355487312206657	0.302468533022428	0.0466519424428077	0.701647429520712	0.0522876198990345	0.801756616173464	0.0557446927725251	0.898692257639319	0.0684459930397719	1.00349062969936	0.0966714007610214	2.00244399086329	0.126300483983681	3.00951430502312	0.157711804045911	4.00667000326909	0.177666252804716	5.00121712758886	0.192313585421099	6.00927837665172	0.220257640201843	7.00914877047964	0.216773525076762	8.01254949447195	0.261311716609461	9.02200354615605	0.29185996675903	10.0073849463336	0.284244878662717	12.0071625632936	0.374959837951021	18.0448218753802	0.378900883856013	20.0322878952955	0.440852599812607	25.0333089904056	0.596368013923762	40.0512876880035	0.618798151084592	50.0312037585631	0.703216635899469	60.0369598438463	0.775713808483295	70.0392724304666	0.862784021255803	89.9666536457348	0.963658354124622	100.016554468071	1.01918034736845	120.008820121402	1.13106499978821	149.926864893332	1.25106611136733	175.018756355549	1.30419768772106	199.995427020839	1.46656128000417	250.709692673751	1.64135735718328	300.926813356362	1.76972204990823	351.05614026765	1.91956144065108	401.265683569637	1.99069074843934	451.23331233007	2.14223558357636	501.466448494663	
0.0357008920682608	0.301989949657129	0.0467055923217713	0.701750515283294	0.0523385521088691	0.801751552107204	0.055596000848327	0.898587658477625	0.0684622401367484	1.00472870658818	0.0964715569949316	2.00226703958252	0.126459443678173	3.00925935548043	0.157867861829476	4.00587558515067	0.177628002245609	5.00173494291575	0.192553177810674	6.00987302608736	0.220104599603659	7.0093299127118	0.216841689216454	8.01302912557509	0.26141021327647	9.02156489324424	0.291959796841318	10.0072545611794	0.28426256696392	12.0076310185263	0.37508779084356	18.0454067459292	0.378981594432947	20.0323586758078	0.440846669284315	25.0334971175568	0.596556629021669	40.0523382198177	0.618710914843866	50.0304512499585	0.703343392933076	60.0358608832605	0.775781565838748	70.0392724304666	0.862712471563548	89.965923488871	0.963868562885263	100.015399628133	1.01917901590895	120.008492295871	1.13120518118193	149.925672800493	1.25113010855444	175.019978250709	1.30429676452927	199.996008166098	1.46656993808525	250.709513859825	1.64148340739834	300.930508844163	1.76968480830908	351.055663430515	1.91974717128581	401.263746418774	1.99090206290689	451.234742841477	2.14231828202932	501.467104145724	
0.0355392975254089	0.303582278353446	0.0466097234541738	0.700922278515495	0.0521624787362921	0.802613025447806	0.0554790831649865	0.899063797121282	0.0684940814153707	1.00463906679463	0.096655934182212	2.00249567926373	0.126456957399049	3.00911104236746	0.15788714477321	4.00631377240122	0.177632155135217	5.00113330856112	0.192620852930343	6.01069538388169	0.219911118435509	7.00919161131603	0.216721366073532	8.01345380864895	0.261298717939437	9.02238725103857	0.291964991418137	10.0076047384508	0.284221801883332	12.0082829442976	0.375159446147797	18.0450807830436	0.378981507633682	20.0332266684061	0.440862815795545	25.0334673152358	0.596607220102593	40.0534707080147	0.618705256578998	50.03019047965	0.703362229185398	60.0362185111121	0.77574159799066	70.0387732415903	0.862850432995651	89.9664673812287	0.96396742051544	100.015898817009	1.01912922554425	120.008447592389	1.13124430435536	149.925523788888	1.25105532260063	175.017504658068	1.30411530394454	199.996172078863	1.4668618620434	250.709752278393	1.64148768191868	300.928690902583	1.76943824285707	351.056587302465	1.91991656555047	401.266011395168	1.99114541234488	451.234146795057	2.14230792416812	501.466090866811	
0.0352807606376338	0.303712459780896	0.0464732747198547	0.701167565586934	0.0520589404942103	0.803445220336359	0.0555950066672957	0.899434521696031	0.0685222358090993	1.00503848774485	0.0968331052144877	2.00202629270841	0.126286269384723	3.008414878776	0.157929655454986	4.00639572878389	0.177569341699842	5.00171631646514	0.192272298631065	6.01059992332232	0.219924762020223	7.0091799697844	0.216679129424693	8.01290525967855	0.26130335044271	9.02153695356833	0.291972031247661	10.0076922827687	0.284188250230798	12.0072864291901	0.37510797364281	18.0459413250617	0.378920413405234	20.0325337644435	0.440900094088805	25.0335772112944	0.596396976938317	40.0526958476694	0.618670734523263	50.0298030494774	0.703348088804117	60.0366506447662	0.775683630369263	70.0386465817262	0.86294190277852	89.9658117301673	0.96366588874837	100.016241543701	1.01932104100996	120.009326760858	1.13118376633313	149.926090032986	1.25093021641487	175.018011297524	1.30394882916079	199.996544607875	1.46673224414691	250.709901289998	1.6414442496903	300.92645572851	1.76938553984796	351.056110465329	1.91993773303999	401.268067755315	1.99119036676762	451.234802446119	2.14239561888149	501.466806122514	
0.0354781360933051	0.303561410908	0.0465719649244263	0.701067273791944	0.0523205207404414	0.802440032287788	0.0555066208107122	0.89880948786283	0.0684774873861809	1.00459657520419	0.0966743089350931	2.00292082799884	0.126413757914004	3.00909590837634	0.15810982481336	4.00550165915473	0.177481514319571	5.00232772970634	0.192246191310554	6.01019340103781	0.220033692451223	7.00899556792339	0.216662545116182	8.012765561299	0.261305882193659	9.02123054845584	0.292069719375335	10.0062440762339	0.284248063291165	12.0071485934556	0.375087511688349	18.0459245612561	0.378829365773426	20.0335153783905	0.440846456066742	25.0333555565322	0.596584187057538	40.0518800091328	0.618664762085454	50.0304102717672	0.703254669143183	60.0363414456861	0.775718832310851	70.0390563636395	0.863027203669814	89.9654541023157	0.963694791282256	100.015980773392	1.01920524373387	120.009967510759	1.13132378083384	149.926566870122	1.25098446572215	175.021215047029	1.30397113711301	199.996291288147	1.46664584513025	250.709871487677	1.64134945660505	300.928512088657	1.76964107209701	351.056468093181	1.92028622150349	401.266547836945	1.9911746175033	451.233133516144	2.1424587989611	501.467104145724	
0.0355970114981915	0.303971687586461	0.0465677847237838	0.701942018478603	0.0523916447949955	0.802879092653204	0.0556524035131008	0.898447727267436	0.0685504562918073	1.00477701894445	0.096566994264364	2.00286378449386	0.126368721767706	3.00925749283537	0.157999533399934	4.00565346472718	0.177426937698974	5.00239711323485	0.192326454683849	6.01018874442516	0.220014312323977	7.0095292157333	0.216737282137721	8.01345473997148	0.261152625723633	9.0212966723555	0.29199980734398	10.0073272043367	0.283984687088298	12.0079234538009	0.375101896020848	18.0453266521916	0.378807829535463	20.0328727658446	0.440917156241467	25.0334859416864	0.596650360247839	40.0518055033303	0.618628490089147	50.0316060898962	0.703070311932772	60.0359130373222	0.775750113020593	70.0400249390711	0.863166679976669	89.9667654044385	0.964060347058531	100.016591720972	1.01917710825763	120.00937891492	1.13129468743412	149.926462561998	1.25117116247599	175.018711652067	1.30411216243632	199.99575484637	1.46673592086874	250.709513859825	1.6414285081385	300.929257146682	1.76972657353989	351.056378686218	1.92036232226359	401.264968313934	1.99117981817155	451.235696515748	2.14242833684898	501.467044541082	
0.0354845025998892	0.303560974350564	0.0464881972840423	0.702008549831867	0.0523404561425787	0.803174845764258	0.0556318631296365	0.899215253447785	0.0685584055694695	1.00486502892357	0.0965213150893031	2.00263444632075	0.126190032717466	3.00899090176104	0.157893320230609	4.0059500909531	0.177467468327835	5.00181596797589	0.192342450050156	6.00939665461307	0.220054865863373	7.00871896513187	0.216813091262887	8.01251782950591	0.26115024674742	9.02234906681482	0.291913773108916	10.0081970595801	0.284098834634123	12.0078638491589	0.375281316202968	18.0451031347843	0.378723948393051	20.0326753254681	0.440889911260952	25.0330873356434	0.596716481656605	40.0522488128548	0.618714287823574	50.0308275042608	0.703086364194156	60.0368257334019	0.775854560239331	70.0391979246642	0.863236283143621	89.9664971835497	0.964158838603266	100.016204290799	1.01932614381367	120.008320932525	1.13134420721178	149.926939399134	1.25122299324331	175.018815960191	1.30415761481978	199.995978363777	1.4668114387315	250.709215836616	1.64143735099398	300.927230588856	1.76979662549373	351.056170069971	1.92020389733161	401.26669684855	1.9913695819278	451.234355411304	2.1425562221828	501.466031262169	
0.0354554478238658	0.303070429311515	0.0462705507455613	0.702507855123467	0.0523125717712797	0.802348937302785	0.0554017660743192	0.899164205331589	0.0686514949775975	1.00392928261117	0.0964551370794069	2.00275714806413	0.126274348281114	3.00939160327974	0.157807977476365	4.00672634828218	0.177446163747631	5.00113051459353	0.192465633404038	6.00992843977792	0.220046659270014	7.00893037534626	0.216688708921408	8.01260723646883	0.261276179912702	9.02266757912022	0.291998973752067	10.0065681764745	0.284125639302787	12.0081181002097	0.375430040938825	18.0448796173771	0.378917459596355	20.0325132753478	0.44088671573603	25.0332102702174	0.596737662053675	40.0519023608735	0.618568282258603	50.0311441539211	0.703263060362512	60.0365575125132	0.775874994067849	70.0394959478739	0.863167588726315	89.9667728550187	0.963977779866755	100.016897194762	1.01927560352766	120.008954231846	1.1314589242439	149.925732405135	1.25099506945251	175.019769634462	1.3042109424495	199.994756468617	1.46679095721927	250.709394650542	1.64154260800061	300.929674379175	1.76994622843185	351.056259476934	1.92016637383858	401.264491476798	1.9915292846751	451.233491143996	2.142778414824	501.467819401427	
0.0354568476308034	0.302714780520226	0.0462416048557006	0.700928448527259	0.0522223642535563	0.801750620784674	0.0553631848724157	0.89844097517909	0.0686862981908879	1.00377887402251	0.0965414140084039	2.00173409026451	0.126543791512148	3.00933735374234	0.157855328710146	4.00615125661967	0.177483192641436	5.00146066843055	0.192294915773654	6.00952843675112	0.219984296251341	7.00955668974794	0.216769432257462	8.01255042579448	0.261267657618453	9.02148852479675	0.292157628237598	10.0070915797366	0.284066845819454	12.0071551127133	0.375380771072852	18.0441774001891	0.379067305368109	20.0324480827707	0.44088616338607	25.0341862962293	0.596751969086399	40.0520774495092	0.618485537984572	50.0309467135447	0.703178212355925	60.0369337668155	0.775844010898207	70.0400994448736	0.863211143758306	89.9655062563774	0.96398282381088	100.016479962268	1.01927430945202	120.010526304277	1.13141704725438	149.926134736468	1.25094156721728	175.01819011145	1.30411713932522	199.996008166098	1.46676317590754	250.709811883035	1.64176361819393	300.929644576854	1.76989482111945	351.056468093181	1.92014912026129	401.264223255909	1.99137168877156	451.236024341278	2.1428490139124	501.46668691323	
0.0353115718152794	0.302555146017753	0.0463304004127265	0.702003951426873	0.0522714862284152	0.801658012400559	0.0554318456864387	0.898501336520591	0.0685871421969707	1.00398958574501	0.0965947028863621	2.00317344923521	0.12664003383719	3.00870475291358	0.157878974873961	4.00615824153864	0.177391985901899	5.0017596229628	0.192353318351798	6.00985300265296	0.219971622185072	7.00896809390874	0.216964038699026	8.01280467684527	0.261262431097269	9.02145779115325	0.292149538656188	10.0084066071495	0.284171677656952	12.0070293841717	0.375418443204967	18.0448963811826	0.378987267226447	20.0324741598016	0.440708053056768	25.0349537059943	0.596736514381953	40.052010394287	0.618610127210629	50.0310621975385	0.703030881291918	60.0368629863032	0.775794784059338	70.0389669566766	0.863190614562354	89.9661619074388	0.964078185768331	100.015556090318	1.01929576839021	120.011941914523	1.13130195892141	149.92650726548	1.25105769941734	175.021021331943	1.30411708270081	199.996574410196	1.46688008770027	250.709394650542	1.64174074496383	300.92645572851	1.7697388517184	351.056378686218	1.92006551704591	401.268067755315	1.99124000575456	451.234087190415	2.14293496712239	501.466627308588	
0.0354044783523966	0.303448109701413	0.0462964930444438	0.702290856973889	0.0522966695372311	0.802209704584493	0.0554424402170775	0.899421657803581	0.0684776896141468	1.00484803228739	0.0965993409077208	2.00226797090505	0.126332622368758	3.00872733748495	0.157802634827988	4.00558314987613	0.177384939832513	5.00173447725448	0.192424510806176	6.00960806482747	0.220019604410271	7.00890429831541	0.216953811912747	8.01275438542863	0.26122031229857	9.02200447747858	0.291968617196627	10.0077267417023	0.284361966978904	12.0072538329015	0.375445903824494	18.0454123338644	0.378953739174207	20.0335153783905	0.440712299451163	25.0334170238192	0.596534334853019	40.0524537038115	0.618598511036584	50.031263363205	0.703072358295857	60.0359130373222	0.775770083775156	70.0381324916894	0.863278189190408	89.9658042795871	0.96420101821733	100.015049450862	1.01940042808146	120.011263911721	1.13129384201441	149.925821812098	1.25111795256546	175.018756355549	1.30425401231772	199.99606777074	1.46694094933963	250.710139708566	1.64177065398093	300.927498809744	1.76975386434148	351.056319081576	1.92020121355098	401.266249813735	1.99151234875448	451.234593829872	2.14305776678884	501.466448494663	
0.0355744069080872	0.30264391269643	0.0460639273527444	0.70191506833288	0.0522036632903894	0.802313838084921	0.0553984195732768	0.898523164392396	0.0683283283804269	1.00461531807011	0.0967465193366903	2.00159136508673	0.126274909129392	3.008330594087	0.157922519568271	4.0049950196982	0.177487953705058	5.00159850416505	0.192384987321193	6.00921271841332	0.220033505124418	7.00859509923533	0.21676416457182	8.0129313367094	0.26126081321824	9.02172042410682	0.292113577628493	10.0064927393495	0.284331050771357	12.0071877090019	0.375266075461152	18.0451701900065	0.378969657380438	20.0334948892949	0.440973598371036	25.032951362554	0.5966462101522	40.0523791980091	0.618483261640108	50.0309727905755	0.703113937876245	60.0362110605319	0.775806858706025	70.0387285381088	0.863340705030384	89.965923488871	0.964129127157514	100.015459232775	1.01944872666821	120.01031023745	1.13136015913189	149.926581771282	1.2511289216362	175.018205012611	1.30439956425292	199.995739945209	1.46685137305198	250.710050301603	1.64192397115572	300.931373111471	1.76957871508537	351.05703433728	1.92064756806261	401.263776221095	1.99160641589124	451.235249480933	2.1432387145117	501.466865727156	
0.0354475756800869	0.302211080550436	0.0461490742760443	0.7008233837043	0.052123830939003	0.802555749112188	0.0553380851410681	0.899327244982063	0.0683724847412115	1.0041566417239	0.0966793292236239	2.00274015142795	0.126360812793029	3.00876645303122	0.157971584598574	4.00547185683375	0.177465253217831	5.00122970044302	0.192160017339269	6.0101868817801	0.219976892152454	7.00856436559182	0.216751651196529	8.01300956780195	0.261249843402436	9.02227921762505	0.292172890120436	10.0068131143	0.284193677862361	12.0075797957872	0.375144176721245	18.0454346856052	0.37891353147272	20.0331409867333	0.441113665025811	25.0329066590725	0.596815403734305	40.0521035265401	0.61847174716649	50.0301569520389	0.70295542005357	60.0365947654144	0.775877097055347	70.0389297037754	0.863232903085861	89.9661917097597	0.963989015054197	100.015958421651	1.0195842808672	120.009915356697	1.13151570805826	149.926328451554	1.25126563071593	175.019903744906	1.30450497623163	199.996634014838	1.46684593098492	250.709901289998	1.64198564219008	300.928571693299	1.76975344535691	351.055961453725	1.92070958234754	401.266637243908	1.99145012585329	451.233818969527	2.14329010096248	501.466865727156	
0.0354491259771104	0.302624267611805	0.0463187251549977	0.700522217281039	0.0521476750932652	0.8028565662895	0.0552756161000525	0.898740046126659	0.0684144949360552	1.0046959938843	0.0965115006751988	2.00300790665543	0.126353541701557	3.00871779142901	0.157841627197167	4.00674218076519	0.177516910022825	5.00079989509525	0.192045888140499	6.01006301588356	0.219919337927686	7.00885121293118	0.216807645004872	8.01241072741492	0.261316789238321	9.02129946632309	0.291994602056951	10.0070841291563	0.284360807758783	12.0074773503088	0.375294719515188	18.0452204814232	0.378980435957883	20.0325747426348	0.441001138898041	25.0326682405047	0.596505216121327	40.0526027154164	0.618354117862478	50.0309280870941	0.70300819645091	60.036337720396	0.77581766609917	70.0397939710836	0.863258679757755	89.9653572447725	0.964046328866773	100.015801959466	1.0196302730656	120.011561934931	1.13163260942017	149.926015527184	1.25144312374425	175.01848813466	1.30455860810696	199.996917136888	1.46697730826617	250.710348324813	1.64199771298051	300.926098100659	1.76992533389552	351.056021058367	1.92052998396557	401.266369023019	1.99171379587097	451.234653434514	2.14316147302696	501.466210076095	
0.0355962004355539	0.302987366983337	0.04626476426959	0.701255459150739	0.0521381892759608	0.802217795448976	0.0553260843599036	0.898827008367933	0.0683187680223904	1.00472195449984	0.0965561035178473	2.00263188518379	0.126262570624466	3.00893385825606	0.157901460327536	4.0064036450254	0.177561610855159	5.00171771344894	0.192284008822125	6.00945858756134	0.220052983357765	7.00935412709759	0.216801034963254	8.01257277753521	0.261331593486707	9.02104987188494	0.292009096882142	10.0076550298674	0.28439218439475	12.0074866635341	0.375451160427398	18.0451422503306	0.37908270009538	20.0331149097025	0.440806494924176	25.0327893124337	0.596591435075492	40.0521594058919	0.618190582172712	50.0314682541617	0.702999747489581	60.0366990735378	0.775754281742684	70.0392649798863	0.86342722115212	89.9670559770679	0.964170166308873	100.016614072713	1.01945758232065	120.010429446734	1.13156662486052	149.926477463159	1.25131329872162	175.020708407572	1.30459191195202	199.995844253333	1.46692460525705	250.709871487677	1.64208481585585	300.928184263127	1.76992397263369	351.055991256046	1.9206669612662	401.265385546427	1.99186127110371	451.233282527749	2.14320150271487	501.466090866811	
0.0353476702101458	0.303095342189203	0.0462620134337356	0.70147897655803	0.0520724552915651	0.802447715698664	0.0554676955811581	0.899252797387291	0.0684321615811005	1.00310727406279	0.0965568149755371	2.00233851858672	0.126371489670047	3.00886331057438	0.15787260398725	4.00620247935884	0.177493793522531	5.0023174851585	0.192436541075342	6.00981342144542	0.220058051516276	7.00869475074608	0.216765399453168	8.0142249437041	0.26130088919288	9.02113834752533	0.292205133875931	10.0072461792766	0.284450109175309	12.0080417317622	0.375508010924454	18.0450714698183	0.379012468637846	20.0328448261686	0.440905834496325	25.0330165551311	0.596836549858704	40.05209980125	0.618166710171905	50.031445902421	0.702796285302449	60.0363265445257	0.775824792914224	70.0390116601581	0.86345663952812	89.9661842591795	0.964175844690309	100.016673677355	1.01943707609053	120.008581702834	1.1314911472309	149.926373155036	1.25128301095308	175.018905367154	1.30458190602016	199.995859154493	1.46683088855951	250.71025891785	1.64199002575083	300.930210820953	1.76995262171687	351.055991256046	1.92065994336059	401.267352499612	1.99158630269962	451.236292562167	2.14325916026114	501.467044541082	
0.035366796901235	0.302822319168656	0.0461942693845538	0.701345913851502	0.0520926759199736	0.802604003260793	0.055513898281744	0.898794353871711	0.0684568588152012	1.00397223986288	0.0965165315109576	2.00272175780798	0.126446935844251	3.00928217288242	0.157884695630574	4.00579409442927	0.177364677731145	5.00199291925666	0.192356208970439	6.01050539408549	0.219909788931786	7.0088442280122	0.216704943014793	8.01397534926596	0.261538246449017	9.02134696377214	0.29229735138277	10.0082082354505	0.284411970002383	12.0074456853428	0.375408195929592	18.0450509807226	0.379066376874424	20.0326380725669	0.440948713498717	25.033962778822	0.596919118540595	40.0517794262995	0.618197717555934	50.0306002615634	0.702871790126693	60.0361589064702	0.776001936379351	70.0388179450718	0.863303903277424	89.9655956633403	0.964136395664566	100.015533738577	1.01958507413284	120.011077647215	1.13155938913603	149.926075131826	1.25155968360764	175.017042722093	1.30450587976587	199.99669361948	1.46700379090095	250.709275441258	1.64204758021716	300.927647821349	1.76987614965592	351.05673631407	1.92066825398268	401.266100802131	1.99159912801268	451.235368690217	2.1431495661493	501.467044541082	
0.0354473892263943	0.304075617360086	0.0462410668946754	0.701760585208154	0.0520010075296551	0.802971992075609	0.055336572268661	0.898539811782627	0.0684168459493073	1.00392322901472	0.096454245559229	2.00257740281577	0.126341889089516	3.00928333703558	0.157801048381096	4.0055314614757	0.177543452020686	5.00140711738506	0.192495696508464	6.00943064788543	0.22002165095962	7.00890243567035	0.216750115553285	8.0124498429612	0.26161277099804	9.02188713083976	0.292245996410694	10.0078934484352	0.284391947428452	12.0075825897548	0.375249243103604	18.0452372452287	0.379109369125643	20.0324518080608	0.440899183662778	25.0335865245197	0.596748135771404	40.0517570745588	0.618226368874286	50.0305779098227	0.702869527193275	60.0360508730567	0.776010292580951	70.0393841891702	0.863145146532673	89.9660948522166	0.964031166356054	100.015086703763	1.01965915548291	120.011502330289	1.13159032387689	149.925955922542	1.25162853698424	175.01972493098	1.30447955657352	199.996172078863	1.4670042456483	250.709275441258	1.64203688856995	300.929972402385	1.76975201256951	351.056646907107	1.92075777662616	401.266726650871	1.99177082108414	451.232835492934	2.14304274224483	501.466627308588	
0.0353828771517728	0.30345512372422	0.0462674240104537	0.701942891593475	0.0519478446159844	0.802546726925175	0.05537184228411	0.898268855133944	0.0683940460666767	1.00454837926324	0.0965155581740901	2.00336017940255	0.126280047826855	3.00923956487666	0.157786932027938	4.00572331391696	0.177728087268721	5.0013288862925	0.192390594596149	6.00998338780721	0.220042601002782	7.00858578601002	0.216631587557911	8.01311294460283	0.261582544268968	9.0217474324602	0.292175136476312	10.0070869231239	0.284545125294851	12.0083025020707	0.375281274479716	18.045520367278	0.37901451909875	20.0328038479773	0.440908827420752	25.032645888764	0.596640663646042	40.0510008406641	0.618240651320094	50.0309988676064	0.702612081332436	60.0366394688959	0.775926367107584	70.0396300583182	0.863158969388252	89.9665642387719	0.964179177678445	100.015176110726	1.0196512538977	120.008663659216	1.13169168932303	149.926388056196	1.25137279760904	175.021438564436	1.30457330605361	199.99545682316	1.46698740807535	250.709394650542	1.64202522011087	300.928422681694	1.76992806237963	351.056021058367	1.92076778702837	401.266667046229	1.99179143845888	451.235845527353	2.14311778747884	501.466508099305	
