X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	X_Cu49Hf42Al9_Pd_[¦Ìm]	Y_Cu49Hf42Al9_Fn_[mN]	
0.0255435767627553	0.0549371626502412	0.0358389976274991	0.1692158468021	0.0444342340686395	0.280061537863791	0.0525264055598339	0.3875035415722	0.0549958551504888	0.48355952526125	0.0579116737048352	0.565628712557196	0.0604601078662574	0.697205430323396	0.0681020036727459	0.796310549424996	0.0837718431748423	0.999394388425233	0.107993025043067	1.97054335702919	0.137274033226773	2.99773671049133	0.161527166458664	3.99952750160871	0.17529656075202	5.00807434987867	0.199336623703149	6.02144528742068	0.221114555518402	7.0119831905742	0.222450595964631	8.02386872688792	0.237540502081059	8.98086450523199	0.254064783863627	9.98458357441005	0.287457063716811	11.9859276037886	0.315808320673176	15.0324017367419	0.337154424752393	18.0220053815163	0.35140074900577	20.0388176749518	0.402258738457297	25.0346660819465	0.438078811295893	30.0292787740099	0.4819946509287	35.0044309770315	0.513867112482666	39.946242943049	0.58098704059897	50.031254081812	0.648263749507277	59.9740902579589	0.708574028169492	70.0185264480319	0.742863252234571	79.992040466546	0.787591186354488	90.0452893779173	0.840957582987894	100.013591891993	0.919459823027331	120.014511412921	1.03080493495797	150.007417052632	1.17949776969907	200.557126383596	1.32485465569125	250.680868710735	1.47348800322747	300.85001704393	1.60314283693886	351.033686146927	1.7217041429567	399.907343363556	1.84495853497822	451.3050517899	1.96183424316527	500.822944174636	
0.0255922675352612	0.0546091042889149	0.0357766805783271	0.169382466223551	0.0443016177558309	0.27836239811477	0.0525539478883656	0.387202404252768	0.0549507562126778	0.482075288186116	0.0578846315256342	0.563202093496633	0.0604589328165644	0.695313506810587	0.0682392804838045	0.794605705325477	0.0838593238208056	0.999976581422036	0.108032682824767	1.96959573635452	0.137000759870523	2.99743868728161	0.161751936075267	3.99828325470813	0.175146448863571	5.00852697262843	0.199452690402127	6.02038404539732	0.221047605864094	7.01300112609991	0.222642184111962	8.02247360573741	0.237392856378448	8.98166637393065	0.254119099908898	9.98484620736362	0.28769479502993	11.9846693870501	0.315657291094384	15.0329363158743	0.336864690525707	18.0226070158709	0.351159801585499	20.0404046485436	0.402497006511989	25.0348616596779	0.438017423569865	30.0292471090439	0.481835486747785	35.0044570540624	0.513953588985359	39.9454978850247	0.581146630842502	50.0315148521205	0.648074758024081	59.9745298421932	0.708606556761265	70.0183848870073	0.742875018296253	79.9926141612247	0.787369292743496	90.0450584099298	0.840887353710234	100.015573746338	0.919410372540076	120.013341671823	1.03084891283078	150.008743255915	1.17962013995014	200.556694249942	1.32490390251572	250.679527606292	1.47343957771892	300.847692462894	1.60309311958985	351.032911286581	1.72250193162074	399.907999014617	1.8450383520792	451.304962382937	1.96180521719927	500.699383751885	
0.0257700587999966	0.0547586033829127	0.0357563154770497	0.168397170642153	0.0443239345236054	0.278020922888241	0.0525904244496765	0.386234672832216	0.0550482240738312	0.480556010100775	0.0579483185037534	0.560704868546735	0.060327716904411	0.693252781089147	0.068093741566745	0.792529612782285	0.0837904565704029	0.999706847134175	0.108418528129858	1.96967396744708	0.137305032368597	2.99697349167769	0.161981569331941	3.99842481573274	0.175241912978377	5.00885526382039	0.199303223940596	6.02120360922405	0.221312999791875	7.01251264743272	0.222597198303649	8.02213181036876	0.237480143376255	8.98191131175614	0.254213191353179	9.98525878324458	0.287725003598212	11.9849906933231	0.315822805626347	15.0330713576412	0.336879207609508	18.0229553304973	0.350620293584936	20.0399073223124	0.402631385285838	25.0348523464526	0.438041369517686	30.0285299906955	0.481655425422831	35.0042707895563	0.513976849273126	39.9448161569325	0.581040848811502	50.0320475686079	0.64812718696243	59.9731999136198	0.708500381450204	70.0183029306246	0.742717377558256	79.9933219663478	0.787539367508098	90.04506586051	0.840935545008621	100.015692955622	0.919542095045146	120.014883941933	1.030668403464	150.008489936187	1.17972894228645	200.555517058264	1.32505346075036	250.680064048069	1.47340971217711	300.850762101954	1.60277577833973	351.034461007272	1.72236360497922	399.908833479604	1.84515263163126	451.305856452566	1.96173338903577	500.67870094113	
0.0257350819816298	0.0543713260053772	0.0358191959356364	0.167143930658381	0.044327736796457	0.276377982633163	0.0523534063084649	0.384908644171929	0.0550662983122016	0.479438830517926	0.0579313601178893	0.559758470232895	0.060239732148091	0.690890481490838	0.0679386066714726	0.788642621786428	0.0836893330731415	0.999128961504074	0.108661330247025	1.97000365562283	0.137486239851874	2.99706685676136	0.161953503090803	3.99941760555013	0.175409055447653	5.00862708980045	0.199351830544823	6.02171723359956	0.221370324314661	7.01224908315662	0.222527102670781	8.02277721688232	0.237680928488282	8.98176975073153	0.253989717022929	9.98491885052099	0.287607400836894	11.9854964014571	0.315857862895705	15.0326541251476	0.336975867871376	18.0226908348986	0.350805666460826	20.0392740229917	0.402612577345722	25.0342115965517	0.438036206047042	30.0278687516989	0.481654739203983	35.0043117677477	0.514008385296221	39.945505335605	0.581112764085704	50.0313956428366	0.648275626582611	59.9735538161814	0.708434427437939	70.0184593928097	0.742834489157508	79.9931804053232	0.787674871043134	90.0451776192136	0.841042061687243	100.014634973227	0.919749925015839	120.01477963381	1.03061153471302	150.008743255915	1.17972361820049	200.558735708929	1.32512026092739	250.680540885205	1.47332276514988	300.849391195189	1.60293663671283	351.035682902432	1.72163728317503	399.90746257284	1.84507763197676	451.30779360343	1.96150920965368	500.599009534851	
0.0255318534953468	0.0539355252688175	0.0356968987919393	0.166844990678044	0.0443221685904832	0.275216623437779	0.0521534303440462	0.383779939472767	0.0549853942530049	0.47675539926961	0.0580107129109102	0.557490932702052	0.0604008299729588	0.687444122467166	0.0681479076749108	0.785196670216364	0.0837648492595218	0.9988477020999	0.108387968423863	1.96831656485905	0.137257266154939	2.99715090861972	0.161727257109638	3.99950934081937	0.175555971252386	5.00830298955987	0.198993881607629	6.02234494498503	0.221032025998625	7.01191194440063	0.222774049575048	8.02258629576359	0.237625349752949	8.9827653345165	0.25388443258012	9.98502315864439	0.287462618939568	11.9849450585191	0.315755963912327	15.0330098903542	0.336669147115423	18.0226275049666	0.351330919396465	20.0390765826153	0.402650285613154	25.0345692244033	0.43811083676684	30.0273472110819	0.481795994881203	35.0037455236492	0.513861402063733	39.9465037133575	0.581321273197193	50.0313211370342	0.648289041629496	59.9735538161814	0.708547683370454	70.0182209742419	0.742816367808769	79.9924949519408	0.787683150372787	90.044238846103	0.841012895271835	100.015260821968	0.919746720922749	120.014988250057	1.03072487260192	150.007685273521	1.17956797662499	200.555368046659	1.32505660821904	250.680421675921	1.47350655460568	300.848675939486	1.60326522445723	351.035355076901	1.72167570932627	399.90746257284	1.8451374929624	451.304902778295	1.9612554815192	500.482840087702	
0.0252392549235039	0.0536220333739429	0.0356173998671333	0.166026372725754	0.0442139361799347	0.275242031080561	0.0521012980814176	0.382143111021795	0.054829780230099	0.475385947696345	0.0579162364229526	0.556381320114762	0.0604555783818281	0.685656856323709	0.0678511073001095	0.783700209533017	0.0837379703644481	0.999335715105819	0.107963691699737	1.96374353840425	0.137231154713325	2.99678559735718	0.161885976508353	3.99938361227777	0.175384260820493	5.0087360545365	0.199195166636153	6.02175169253318	0.220934918346852	7.01210286551935	0.222612610353521	8.02262541130986	0.237666997413018	8.98238256095651	0.254185798068275	9.98406948437328	0.287525605173115	11.9849078056179	0.31583770784987	15.0318420119011	0.33668482528199	18.022733675735	0.351067381943826	20.039190203964	0.403020912900701	25.0344872680207	0.438168244215168	30.0285281280504	0.48194982925726	35.004721549661	0.513704094870187	39.946149810796	0.581230952203633	50.0318575788117	0.648386786978209	59.9738071359096	0.708829915197153	70.017610026662	0.74286462318215	79.9919734113238	0.787652165713029	90.0448572442632	0.841004722485486	100.015134162104	0.919616648278905	120.015137261661	1.03065439719317	150.007580965397	1.17932811887251	200.552879552858	1.32505944995198	250.679289187724	1.47374010400976	300.850583288028	1.60323158805434	351.035206065296	1.72242582402415	399.907373165877	1.84532745516603	451.306124673455	1.96154850477823	500.710827843139	
0.0255055468958153	0.0532480564462944	0.0357050572912207	0.164840784592666	0.0440053422074986	0.273891409684707	0.0519642704719105	0.38135593975682	0.0547303936756391	0.473354791465244	0.0577373478543154	0.553562439645934	0.0603736875456151	0.683746248152634	0.0673451607862675	0.781827319924423	0.0837459659754089	0.998960392126076	0.107942098910128	1.95684523242172	0.137309320966455	2.99728851152359	0.161993259956493	3.99975288166107	0.175317649274117	5.00864664757358	0.199233316938383	6.02223644591024	0.221342422125997	7.01160134833674	0.222381768796025	8.02319817466605	0.237689604730155	8.98140932891227	0.254216815734686	9.98539475633401	0.287493565508233	11.9847075712738	0.316088932199407	15.0320776365013	0.336885114295942	18.0230056219139	0.350751103111576	20.0392106930597	0.402917426958203	25.0347964671007	0.438085649642509	30.0291074106643	0.481860491146624	35.0045241092846	0.51364906881951	39.9438922849824	0.581173713269393	50.0312652576824	0.648325566089889	59.9743808305884	0.708922458518467	70.0175876749213	0.743079383272566	79.9930537454591	0.787603055234183	90.0448348925225	0.84110514639942	100.015886670708	0.919817692057047	120.014682776267	1.03057707524216	150.007729977002	1.17947275561448	200.557156185917	1.32520534934617	250.680034245748	1.47377893126418	300.851119729806	1.603094987139	351.03469942584	1.72260875254498	399.908446049432	1.84525255298316	451.304813371332	1.96176152989911	500.695151822307	
0.0258280330556145	0.0525451844222337	0.0358344348380928	0.164821532409733	0.0440112466907757	0.271689996053521	0.0519489793222621	0.37965333665214	0.0547304148079334	0.470869731915899	0.057656496932893	0.550347630686379	0.0603482981060115	0.680708390473851	0.0676677284440721	0.778035731280272	0.083634408458044	0.998130816582139	0.108263420967646	1.94959348953892	0.137380445085038	2.99772693160476	0.161775187972397	3.99995916960155	0.175176036731548	5.00823407169263	0.199186062143056	6.02184715309254	0.221355418979941	7.01123580424357	0.222742040271282	8.02208245027465	0.237705204386228	8.98230060457384	0.25400554535653	9.98579708766714	0.287358748750838	11.9845492464437	0.315988639360393	15.0322881153932	0.336737302593815	18.023193749065	0.351011885444277	20.0393634299547	0.402537940851724	25.0347908791656	0.438292242403547	30.0277327786095	0.481758242282817	35.003831205322	0.513840448787186	39.9036517010897	0.581279396580199	50.0317197430772	0.648044557930835	59.97412378557	0.708736832936926	70.0184742939702	0.742976640656458	79.9882034177209	0.787599395648683	90.0450509593495	0.841022483709248	100.014873391795	0.919969567241813	120.01478708439	1.0306079891214	150.007819383965	1.17963343736808	200.546501856169	1.32507713741499	250.679766024859	1.47366430810937	300.851387950695	1.60333377332628	351.031987414631	1.72205717976975	399.90808842158	1.84529068917586	451.305439220073	1.9614614906582	500.489575412241	
0.0256327874349973	0.0518615136494048	0.0355861397134281	0.164852236949406	0.0441096995099536	0.271689821430546	0.0519725757738254	0.377883707429102	0.0545831672631891	0.469963758820643	0.0576670308955522	0.5495998951098	0.0602896420567887	0.678371061960888	0.0681000213119199	0.7752068973019	0.0835729539416372	0.996493318743099	0.10827693291283	1.94407703336085	0.137300689265085	2.99720352834269	0.16169477969404	3.99913914011355	0.175283316454398	5.00864059397714	0.199050125886448	6.02151513661046	0.22135011483302	7.01198132792914	0.222939123608895	8.02257884518334	0.237937219878744	8.98135717485057	0.254292110973515	9.98504923567524	0.287453690737103	11.9855513494863	0.315856054523375	15.0325479543792	0.336635914609672	18.0229869954633	0.351053077891333	20.0389853130073	0.402401506587829	25.0348914619988	0.438604867424496	30.027870614344	0.481857455567622	35.0053213213706	0.513513872827728	39.802007160124	0.58146743274762	50.0317383695278	0.647940457295065	59.9737587071381	0.708788967073844	70.0178186429088	0.742602332063315	79.9091378601817	0.787777641709519	90.0451999709544	0.841080233642724	100.014903194116	0.920013208831506	120.014928645415	1.03091443817272	150.008326023422	1.17934055215721	200.346692195212	1.32498215184283	250.679199780761	1.47354060403267	300.849242183585	1.60376296541963	351.03288148426	1.72181649237475	399.907075142667	1.84544565967524	451.306422696665	1.96148387744122	500.356657060705	
0.0253795097440043	0.0516956727553817	0.0352951118156559	0.164748161656637	0.044230201717104	0.271748232815499	0.0519220097076429	0.376501071821265	0.0545397153780877	0.467925152009299	0.0574875191847972	0.548464962191216	0.0602986912788033	0.67655457557304	0.0676493713514005	0.772886507217459	0.0836118765372974	0.993802611537515	0.107694972129657	1.93837128587847	0.137243169569102	2.99714508785391	0.161635230189232	3.99891515704499	0.175239882540909	5.00869600766769	0.199433336212215	6.02065831988251	0.221436061151232	7.01199064115444	0.222761068879551	8.02279025539774	0.237900200379666	8.97183812726755	0.254509976864657	9.98463014053657	0.287429598906332	11.9854535606207	0.316031129553073	15.0325749627325	0.336822866062778	18.0224840812969	0.350976380505618	20.039709881936	0.402736234352805	25.0345543232428	0.438234915179926	30.028023351239	0.481873824237121	35.0053436731113	0.512886232825974	39.6801119420578	0.581307092955305	50.0321518767313	0.648284272370235	59.9734979368296	0.708960313693303	70.0187499654392	0.742264563079255	79.7056923160653	0.787684443089268	90.0449541018063	0.841137582473029	100.01439655466	0.920016407709189	120.01477218323	1.03096980559096	150.009443610458	1.17861686928233	199.839173570216	1.32516635730295	250.67887195523	1.47361908967414	300.848824951091	1.60334620226844	351.03502725137	1.72250950945786	399.907253956593	1.84547094285676	451.30597566185	1.96078441064176	499.506933285147	
0.0253108072518407	0.0520520927981411	0.0352097178052026	0.163763244425016	0.0440925842166088	0.270038761207157	0.052005339716638	0.375388636162555	0.0546061131219069	0.465605111170806	0.0573547654640745	0.545866164877848	0.060293205634577	0.674567598954474	0.0672105904801238	0.770109536262498	0.083547618969856	0.990637046256753	0.10781609631478	1.9299361813055	0.137301641437647	2.99677674979314	0.161739343863519	3.99914985032265	0.175293802465585	5.00837237308839	0.199138615690274	6.02110069808444	0.221407390787333	7.01220344835264	0.222773958640132	8.02122190825658	0.237783483731061	8.94984028909998	0.25409597438351	9.9841803117544	0.287397135693404	11.9849413332289	0.315936848733078	15.0317824072592	0.336997907099202	18.0228510223739	0.35111827062015	20.039620474973	0.402783971462633	25.0346679445915	0.437994554941078	30.0282859841925	0.481964569803181	35.0051089798337	0.512547984117564	39.5542232129812	0.581016700635715	50.0325132298731	0.648117606348127	59.9735091126999	0.708865040397761	70.0187872183404	0.74184989994726	79.4617379671674	0.78766810496715	90.0446262762757	0.841060203897608	100.015111810363	0.919985996261016	120.014205939131	1.03076268517748	150.006999820138	1.17767791799255	199.228792234385	1.32516711480581	250.6803918736	1.47360454161513	300.851060125164	1.60315439425332	351.034073577099	1.72263123571682	399.90871427032	1.84530984904531	451.307108150047	1.9595026820563	498.10881700138	
0.0254989593696516	0.0509112154224683	0.0354215171265614	0.162618954625384	0.043884460271036	0.268535344708662	0.0520355636721167	0.373282333844785	0.0546018351120226	0.465184211594733	0.0574746547067225	0.5429592744299	0.0601906615764393	0.672279164874356	0.067684804051449	0.766441231438305	0.0835350981672728	0.986242077028231	0.108005861322501	1.92403508892238	0.137341454275824	2.99655230106332	0.161793655624706	3.99945532411261	0.175151394366898	5.00909414804943	0.198755385294505	6.02215821481769	0.221272357739001	7.01193429614136	0.222924661193731	8.02168384423165	0.237513366982123	8.9225236679614	0.253985426073481	9.98462734656898	0.287428974061644	11.9848807972645	0.315993236194011	15.0317945144521	0.336789230591212	18.0223257564667	0.351080088047592	20.0394584248527	0.402538833396357	25.0349603798661	0.438333156626714	30.0278631637638	0.481836593441313	35.0047588025622	0.512326249320504	39.4250748550484	0.581019969176328	50.0316601384353	0.647904797625891	59.9733787275457	0.708724056797702	70.0189064276243	0.741241854672908	79.2098338491502	0.787731287281934	90.0449019477447	0.841007831211143	100.015879220128	0.920054634798967	120.01448906118	1.03059881370809	150.008624046631	1.17672577324958	198.595731332295	1.32507177879443	250.678782548267	1.47366887644452	300.851179334448	1.60310130889844	351.035146460654	1.72202164987165	399.908684467999	1.84529105662045	451.304038510987	1.95892462097544	496.834022721796	
0.0256626930105761	0.0506652735148753	0.0354033867047035	0.162024232430164	0.0438074894926701	0.267446366736186	0.0518805814875504	0.372415709126437	0.0545032664537798	0.46406904017609	0.0574743884124961	0.541074743289676	0.0601072793697291	0.669366104414643	0.0679308076103497	0.764315080309106	0.0835556404861447	0.983181460155112	0.107954626741336	1.91796891962075	0.137146851777832	2.9939848776777	0.161796888681929	3.99895706655886	0.175061781478266	5.00937075084096	0.198807288565287	6.02153748835119	0.221140423171778	7.01251264743272	0.223035478731652	8.02309200389758	0.237140410611095	8.89360051545792	0.254361033975216	9.98476145701335	0.287229330940271	11.9849711355499	0.316239147316231	15.0328664666846	0.336556435593363	18.0037793995967	0.350919997049372	20.0396577278742	0.40242588493126	25.0343978610577	0.438362134356165	30.0291241744699	0.4817424614845	35.004751351982	0.511936759930767	39.293180958296	0.581214874982804	50.0311944771701	0.648197216564527	59.9732148147803	0.708684990993736	70.0184817445505	0.740558711486618	78.9494807731374	0.787461635513223	90.0447678373003	0.84103977379438	100.014776534252	0.920137843133576	120.014593369304	1.03055650134272	150.008832662878	1.17593411900148	197.944833741102	1.32535766586724	250.680272664316	1.47374555799775	300.850613090349	1.60314340581106	351.034818635124	1.72191117904766	399.908356642469	1.84547696063251	451.309462533404	1.95791956939585	495.186162988282	
0.0255869651061985	0.0507899761465017	0.0353208503367981	0.159747730919966	0.0439108371803327	0.266245979306013	0.0518379495592169	0.371272481616566	0.0546214682068559	0.462120888065509	0.0573104071285348	0.539249642168422	0.0601068045378261	0.66729321329265	0.0672347067086437	0.763142137789751	0.0834673187773176	0.979641212178846	0.10728022899389	1.91122195354942	0.137145543813862	2.98660088699558	0.161901338880899	3.99810024983091	0.175204190973937	5.00863500604196	0.199067163964422	6.02166461387659	0.221480629185699	7.01196270147853	0.222661437858732	8.02320376260123	0.236866873905959	8.86410366827572	0.254200282276389	9.98474655585287	0.28718963051273	11.9840714779856	0.316104734269711	15.033218506601	0.336562868541136	17.9576398187966	0.35108966270143	20.0392088304146	0.402340831343946	25.0345561858879	0.438112889276653	30.0272857437949	0.481824093477068	35.0047029232104	0.511420095136951	39.1597485167234	0.581335826230045	50.0313099611638	0.648338843915125	59.9734793103789	0.708815186572161	70.0171033872055	0.740070540658537	78.6857227819535	0.787523425273744	90.0453266308185	0.840986095725446	100.014955348178	0.919949475656878	120.015614098797	1.03075714327264	150.007849186286	1.17505071132459	197.288333313567	1.32537816526087	250.679915036464	1.47365601747288	300.850166055535	1.60345341149891	351.033864960852	1.72272094313469	399.907492375161	1.84557025081345	451.281507956332	1.95615860978874	493.303013930693	
0.0254278642464879	0.0501828411681811	0.0353213578086504	0.159220485952455	0.0440337123450231	0.265312182950162	0.0519077281873444	0.369249649080581	0.0545345709297148	0.460252480446592	0.0572756464737792	0.536700728818088	0.0600134228719467	0.664330327077562	0.0671079528997467	0.759661378040113	0.083553365035177	0.97637739237113	0.107316849278654	1.90426951444481	0.13708196261945	2.97667159183793	0.161958541417893	3.99450907015376	0.175330698858387	5.00320632701237	0.199007567846918	6.02190675773449	0.221699858201309	7.01155478221023	0.222697251103	8.02204799134103	0.236772714728367	8.83480984940515	0.254031316999282	9.98501291409656	0.287245897885452	11.9716420474951	0.315874261740057	15.0323747283885	0.336569820477155	17.9040366192381	0.351332471337855	20.0394733260132	0.402408821847275	25.034498443891	0.438343227911261	29.9976361597177	0.481863271784801	35.0040025686676	0.510931022037583	39.027795015329	0.581300080134136	50.0317942488796	0.648254652697591	59.9741088844095	0.708921472282782	70.0183550846863	0.73970553396126	78.4204150700791	0.787687196905355	90.0447007820781	0.841067869037482	100.015767461424	0.919954060383302	120.015241569785	1.03077831672262	150.009845941791	1.17382817212974	196.626185346208	1.32542141394303	250.679438199329	1.47376168785577	300.846202346846	1.60366645852913	351.036159739567	1.72310855266742	399.908118223901	1.84522778969556	450.831671723578	1.95461864367785	491.608722181105	
0.0253068897678416	0.050299671214043	0.0355436957216301	0.159555907582537	0.0441170402119765	0.264221167709651	0.0518516312466694	0.368606076108259	0.0545169644713945	0.458965596436411	0.057309261226331	0.534792507160997	0.0598592736797571	0.661954988963828	0.0675049818290255	0.757042731915317	0.0834013244882692	0.973379232315204	0.107467087134309	1.89800974647218	0.137075414056775	2.96712390608711	0.161851920707641	3.98523868568636	0.175218267955455	4.99064697702893	0.198941221811878	6.02143597419538	0.221284833256029	7.0122346476574	0.223087626559012	8.02229944842423	0.236568794321831	8.80491346485742	0.254326972534166	9.9843153535213	0.287233661869702	11.9416618439197	0.316002295378264	15.0321521423038	0.336264196621357	17.8475295560298	0.35094305659929	20.0387096415383	0.402771730164502	25.0342991408695	0.438233970603586	29.9237822830586	0.4818847962881	35.0047625278524	0.510464576278786	38.8946680475463	0.580950544954278	50.0324126470398	0.648279460270135	59.9738704658417	0.708866169553631	70.0143168701946	0.739023053131594	78.1534384282302	0.787806184994451	90.0462579533489	0.841006219831007	100.009255654292	0.920208230625476	120.015576845896	1.03071857319422	150.007014721299	1.17284097275425	195.961682995491	1.32550908779478	250.680362071279	1.47386164374227	300.849361392868	1.60343195598335	351.014225231332	1.72208243910942	399.907879805333	1.84401433942092	449.689825597851	1.95330599864652	489.933146289087	
0.0253632555609725	0.0505284564143966	0.0356162995808214	0.158839342206897	0.044153916895659	0.263799686056996	0.0518317517035146	0.367312672840365	0.0545187491881338	0.457034586481155	0.0573696361012227	0.533583999762513	0.0599153064814123	0.660966215474855	0.067618058545976	0.754048995641411	0.0831935805805175	0.970349174462612	0.107592422093646	1.89066789813456	0.137058101049476	2.95835503880232	0.161571847325802	3.97336013247263	0.175130416421933	4.97558376642256	0.19920183274339	6.02102898624961	0.220949626249917	7.01281672423889	0.223081953672379	8.02218489575299	0.236396421766186	8.77558798102081	0.254375198978349	9.97498815837955	0.287212340758565	11.9047619139435	0.316076921534582	15.0316762364907	0.33598746399261	17.7886010542426	0.350898662792017	20.018805416419	0.402907630946454	25.0327121672778	0.437486864266914	29.8323971910876	0.481957819614982	35.0021250224463	0.510207842064968	38.7608109228999	0.581084099356307	50.0315521050218	0.64836699615517	59.9739002681627	0.708627681185933	69.9458385871808	0.738278456205973	77.8891663470096	0.78756163794549	90.0406402158456	0.840744803631546	99.9085759634677	0.920218485889861	120.008521146406	1.03088386675827	150.000264495599	1.17193207661198	195.300861231415	1.32508783151858	250.668321933606	1.47375066733529	300.833625767395	1.60288015801764	350.663690332057	1.7216530852075	399.906330084643	1.84240774608796	448.318471798317	1.95183225316528	488.156451122011	
0.0254082012474739	0.0489977332482725	0.0356279802082101	0.157993643141654	0.0440410078225977	0.262843246922125	0.0518501064824394	0.365663824507985	0.0541518408462633	0.454033137692544	0.0575533623813367	0.531226764230463	0.0597709761911379	0.658172538922006	0.0673841262693646	0.751422898936371	0.0832640070133486	0.966395768528807	0.107150555613887	1.88464096079452	0.136973652606481	2.94791444757549	0.161447649476431	3.96023593537451	0.175086148372308	4.95896943814185	0.199087549809463	6.01562126197695	0.221153703837548	7.01158272188614	0.222978504517124	8.02212622243358	0.236489071790909	8.74494001919106	0.253953867410556	9.95005851688633	0.287047364467066	11.8674121551851	0.315865817636175	15.0167713507145	0.33592982837323	17.7283109589159	0.351102537785031	19.967301417844	0.40266060446361	25.0086877712841	0.437074862322071	29.7369086920477	0.481873713232245	34.9678001992666	0.509917194900752	38.6272965249446	0.581312663041392	50.0287469615602	0.648190322711085	59.973941246354	0.708188698829042	69.7677250158907	0.737756135982156	77.6235680625057	0.787419626363316	89.9509948343614	0.840183422114843	99.6561503048335	0.919613851366015	119.88849229869	1.03075361559752	149.852132059206	1.17113100748427	194.634973072774	1.32497820958959	250.418489076896	1.47352046058508	300.532264697725	1.60223954524626	349.77567057405	1.72300041220461	399.907224154272	1.8406931152092	446.895172553328	1.95050428504285	486.47494456812	
