X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	X_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Pd_[¦Ìm]	Y_ZT3:(Ti36.1Zr33.2Ni5.8Be24.9)_91Cu_9_Fn_[mN]	
0.0121349279192037	0.056895113883647	0.0275455862108358	0.152865529814108	0.027350022164676	0.257684262162636	0.0370430638108069	0.331699195546518	0.0468577698774573	0.553311970728678	0.052928343437035	0.651844809415758	0.0641680979066219	0.763342473542437	0.0695194884698226	0.857328430335547	0.072394087339655	0.960511738720229	0.099812397784413	1.9563986296171	0.126952097518851	2.96898124879401	0.151384313578248	3.98529075152708	0.172065750244103	4.99046391076082	0.211769320461894	5.99057143349309	0.229607641772335	7.98289539066106	0.237180844071989	8.97811930474445	0.25793966809596	10.0006792742756	0.287172604713467	11.9951678967158	0.321616586224332	15.045994183527	0.372343606084486	17.9682183330695	0.441473302816114	24.9335358993185	0.466705627556503	29.8108430316993	0.570112478673787	40.0082342845144	0.692392624546433	60.0335611696276	0.760933669474229	70.0273094797865	0.803944288334898	80.0278812918113	0.862334175546284	90.0222291081073	0.900282219917468	97.7023117607991	0.971978058032694	119.953939861739	1.13990724567434	149.995966996913	1.25368377504671	174.99691351528	1.27436476497594	199.987654170259	1.47332864352991	249.968046471321	1.62565811944889	300.963142143247	1.76872972827413	351.079506753398	1.84345561115761	401.222430353809	2.01291347226691	450.945519232683	2.10098402309845	501.505741345103	
0.0118630454502947	0.0563306378427922	0.0276698356453077	0.151831456215181	0.0272520798499692	0.257126865628203	0.0370800073809138	0.330608849694075	0.0467461145799542	0.551186459883719	0.0528508465138018	0.649196069931699	0.0639506683983212	0.759397740549696	0.0693867000107672	0.855077016326011	0.0722860262284364	0.956550416544916	0.0998922133749113	1.94950311760217	0.126823048351965	2.95889549145126	0.151542518910199	3.97211579735106	0.171895595959122	4.97533550757733	0.21158692833341	5.97276594369602	0.229492371377474	7.95780369904756	0.237032472636295	8.94979871791812	0.257967045172954	9.99066196913888	0.28695871590737	11.9649110903488	0.321579778525478	15.0298096605941	0.371975297633059	17.9132796170023	0.441127108968548	24.8575399808395	0.466266278371925	29.7159785187548	0.570025939464027	39.9686791540041	0.692251685970068	59.9741129898684	0.760877190315938	69.9577285108968	0.803930187328282	79.9483388971366	0.862181169430425	89.9311159623152	0.899592628460379	97.3677434549854	0.971730360823081	119.836578321751	1.13965317508386	149.849116060322	1.25352359120748	174.82523724532	1.27411287136367	199.791748613348	1.47315656326138	249.719793137623	1.62545894204121	300.944932925133	1.76849586812886	350.730551377135	1.84290483244011	400.823049450462	2.01183404641533	449.802659828043	2.10075102357108	501.007208119881	
0.0117994696528137	0.0554423198578482	0.0281132303395657	0.151671195980383	0.0272013051005911	0.255557325230051	0.0369995373878869	0.328132230255162	0.0467024883017906	0.548618046967905	0.0528761051346038	0.64672090568424	0.0640482766912789	0.756474144503858	0.0692922684096508	0.851244798736472	0.0722539761327462	0.951907017031415	0.0998453060182089	1.94336570212697	0.126818404739774	2.9484881950049	0.151614963388097	3.9593506250884	0.171657989131836	4.95943270970982	0.211331968853582	5.95303820419625	0.229462776527517	7.93315531695852	0.236853419258516	8.92134308932489	0.257948864548472	9.96555817033249	0.286763220041146	11.9280763529497	0.32138593173759	14.9924002971938	0.371726403257681	17.8556382029521	0.440931093933693	24.7781484604147	0.46606842616361	29.6185789458826	0.569765092378332	39.8668557991126	0.691866263540901	59.8220131194968	0.760253566378018	69.7797565006313	0.803640170672441	79.747128527093	0.861538199457546	89.7033144713842	0.898973485720916	97.035820105158	0.971260677790121	119.528914061195	1.13903848840575	149.470358363087	1.25275384270806	174.387292138634	1.27326237507233	199.283619040773	1.47231089794412	249.08604678215	1.62506082412553	300.646939517732	1.7676419818296	349.842501816807	1.84183599828141	399.806194258891	2.01047753940811	448.429279470683	2.09989865411735	499.740192246071	
0.0120766363030529	0.0554609281185626	0.0280699065942633	0.150624927877074	0.0271854699130376	0.254747627601373	0.0370498740605899	0.32726132727394	0.0468309762362432	0.546126235330215	0.0528623973322894	0.64510098655796	0.0641582551512178	0.754904400378903	0.0692901280819434	0.847636971669096	0.0722803822855717	0.949325216354227	0.0996260764932897	1.93695750462605	0.126741484331419	2.93780057047689	0.151349285095534	3.94676659505791	0.171608969331815	4.94258741344157	0.211044523436555	5.93302548000218	0.229290364055965	7.90650272878411	0.236584132338368	8.89254939065313	0.25770662155376	9.93462615513098	0.28659600884904	11.8903382326962	0.321108054830611	14.9471883136339	0.37155412021381	17.7981327619912	0.440628580156909	24.6973618188394	0.465751975793498	29.5202704022207	0.569504292170201	39.7441000390282	0.691463921984063	59.6390156928574	0.759772933054905	69.565678978508	0.802985310786546	79.5040756984046	0.860891266014484	89.4287456882677	0.898356644285362	96.7036210838615	0.970686533702531	119.163098021842	1.13832785277221	149.009718788981	1.25185276480912	173.848376768494	1.27231441079191	198.672418141115	1.47128316813779	248.322079185189	1.62422345315565	299.88477496119	1.76646560957594	348.773254144967	1.84063817124285	398.587696563624	2.00900482605597	447.008334609051	2.09859654274582	498.218485737232	
0.0121552657130871	0.0558797467708574	0.0276445246696294	0.150282695950988	0.0271175658902865	0.253940563869226	0.0369428118830532	0.326953088620214	0.0469064389967237	0.544105498269923	0.052819945251079	0.642159287930438	0.063971398439815	0.752186160951014	0.0691525604974286	0.8454283402883	0.0719763627812781	0.947260474304375	0.0994619204553843	1.93005873298226	0.126344299644274	2.92833437544747	0.151107704407941	3.93422261189622	0.171408455659593	4.92637215686513	0.211054651208714	5.91360228296984	0.229281781368386	7.88091650490698	0.236462660659373	8.86353217457408	0.257408816084029	9.90225338397497	0.286468269741643	11.8512357249356	0.320877312875211	14.8990165870725	0.371381494181298	17.7395097339939	0.440251889717921	24.6148298788422	0.465251521818694	29.4225448664629	0.569109703218913	39.6177270222359	0.690984667009603	59.4498082075854	0.759242600616342	69.343823050611	0.802437713996495	79.250226978944	0.860319688846817	89.1441260724033	0.897630717129501	96.3708856207876	0.970111247490426	118.783692124126	1.13750484879153	148.531346833896	1.25097985635644	173.291520401129	1.27149094762862	198.039476448308	1.47050778279725	247.531229894711	1.62320403128821	298.969515881814	1.765209265258	347.666991990481	1.83943503064816	397.322290015146	2.00747312458285	445.549719613711	2.09695024111006	496.641674736916	
0.0118124086952726	0.0556548905874288	0.0273794527961064	0.149824368850725	0.026914631816899	0.252834370981853	0.0368344807494024	0.325691990602592	0.0466135192481052	0.542456300691594	0.0526077485125516	0.640456539306613	0.0639023004891711	0.749675955693349	0.0690537010715479	0.842673371828119	0.0718395907819867	0.943917201043285	0.0992954649878567	1.92341688994154	0.126167314795036	2.91784698526349	0.150794571140993	3.92097734286915	0.171373497218132	4.90988495410981	0.211023229389073	5.89358117687299	0.229062515018414	7.85441292833742	0.236328140633029	8.83312169998958	0.257163894524095	9.87082217989717	0.28628307792364	11.8114049229563	0.320667050941929	14.8506809477458	0.37098451850337	17.6802049779044	0.439874620348448	24.5312660334813	0.464777881229153	29.3227126791413	0.568458279616333	39.4903779794317	0.690319152740986	59.254182047434	0.758667808473596	69.1163642863712	0.801801226372215	78.9894343186968	0.859872937199216	88.8527115273573	0.896801448944937	96.0370102189365	0.969399686305523	118.393698951884	1.13664972437993	148.046761094889	1.25023912362534	172.72257919261	1.27074067389945	197.388593758276	1.46938431027684	246.719697793479	1.62215345502752	298.020192749567	1.76390307001324	346.531732177688	1.83825305842778	396.022551192908	2.00608410667037	444.069438331023	2.09527582123341	495.014080581663	
0.0118534095212537	0.0549192476518303	0.0275780606098265	0.148718423345898	0.0268215317407641	0.251603060733288	0.0368034608798325	0.32438875024047	0.04643140061994	0.540105700832573	0.0524232886092762	0.638781322905092	0.0638939642033258	0.746636817446087	0.0691397389998912	0.839492847179213	0.0718322432929637	0.940085041661404	0.0992145009049245	1.91678622277119	0.126103279551763	2.90791070518687	0.150809186112635	3.90670435942982	0.171212157103899	4.89301684043957	0.210892221810891	5.87352095522987	0.22873657744557	7.82823903994362	0.236022564542406	8.80342182449576	0.257070555544839	9.83787385141739	0.286039853291659	11.7720993868842	0.320373103574944	14.802464517703	0.370582400588953	17.6200266412813	0.439465873760167	24.448698703228	0.464416487853736	29.2213605734502	0.568076981639397	39.3584244780374	0.689832695549278	59.0574159485054	0.75823668879598	68.8869087666263	0.801176504678651	78.7269429261543	0.859456519865913	88.5558133552524	0.896175450722522	95.7054295958002	0.968621017586769	117.999481300644	1.13593671631858	147.555276118577	1.24934184403245	172.145680764392	1.26977104601984	196.730275389162	1.46832392317293	245.895767926722	1.62092552274773	297.043630295951	1.76256770730534	345.378918797843	1.83685545918083	394.70993776801	2.00468363733192	442.576342050318	2.09390028256816	493.367174522421	
0.0119291839586552	0.0543292148110696	0.0278867096604462	0.147688700769418	0.0268027290873596	0.250909443726873	0.0367228983860997	0.322837137801028	0.0464508822613476	0.538556911464551	0.052399429451992	0.636356799320222	0.0637911539062561	0.744737035899428	0.0690350318344753	0.83609811834832	0.0718789708724058	0.936651546530183	0.0992697274024237	1.91021807062568	0.125774353859516	2.89797558926341	0.150795973974761	3.8933065863384	0.170983485463998	4.87643790241501	0.210804165459168	5.85368471665531	0.228347641904514	7.80221975108987	0.235793182102578	8.77348725572429	0.256940601580635	9.80500375403015	0.285701087943589	11.7332315724013	0.320134322943647	14.7528250268337	0.370327385061015	17.559932123686	0.439128388264738	24.3652000504442	0.464125447697547	29.1213346710423	0.567765484269801	39.2242283519899	0.689336516927293	58.8623672083229	0.757646402198781	68.6552329739689	0.800706072591625	78.4608752550951	0.858815924754043	88.2587885232834	0.895519810344757	95.372411010677	0.967949297811283	117.602156757443	1.13501040317499	147.059529410365	1.24834386384715	171.56624913889	1.26884498868748	196.068261532247	1.46740957080187	245.066682258437	1.61976455999435	296.056756239279	1.76123884043856	344.220264163087	1.83532959383466	393.388502856104	2.00316019670175	441.080593363046	2.09237109241824	491.710642313504	
0.0117130102457131	0.0537426853437337	0.0278290432782475	0.146823385723379	0.0268840476185775	0.249448155020963	0.0366552706038119	0.321541406226808	0.0462614508009962	0.536575057119903	0.0524964127081754	0.63286236077092	0.0637843324194922	0.742466064116754	0.0688577442297206	0.833185756380505	0.0718190352267084	0.933467762252421	0.0991558133682801	1.9033950853528	0.125713971961883	2.88788564096927	0.150596742183662	3.88018867566737	0.17086534211069	4.8596121639199	0.210472059667039	5.83462333842602	0.228170215384293	7.77568544087681	0.235647520114183	8.7430833003975	0.256645830013524	9.77185053459368	0.28540434421944	11.6925150826956	0.320026359010173	14.7024171948769	0.370084619213111	17.500122590785	0.43899754259997	24.2821298060244	0.463780015313899	29.0218079575107	0.56729810219421	39.091369605096	0.688819623569532	58.6630083074697	0.757090617409784	68.4218733501767	0.800174510513363	78.1944723079249	0.858023941111292	87.9590665812663	0.894799961052422	95.0380140682089	0.967237301471739	117.202872711639	1.13406620710125	146.560713063094	1.24752757372447	170.984358821909	1.26794139129918	195.404474437234	1.46614993257027	244.238922793435	1.61852772420671	295.064636974116	1.76011737710731	343.061222098159	1.83404978204486	392.05762060845	2.00162282579666	439.5831757458	2.09093250252769	490.048507268245	
0.0116814236518018	0.0535592148052488	0.0275475146641225	0.147223417854006	0.0269056334203646	0.249595129357789	0.0367459608842378	0.319585832639813	0.0461638672404785	0.534703855533395	0.0524077724317286	0.630234052174871	0.0637369751088362	0.7385544512815	0.068774503691725	0.831129745479375	0.0716913807590302	0.929898643277714	0.099161445139939	1.89709957787806	0.125665337522763	2.87855541902929	0.150440770436858	3.86648030651207	0.170652787645358	4.84329679017143	0.210112963742087	5.81488861400727	0.22812071302531	7.75002331421345	0.235475576787652	8.71401299893422	0.256385233695085	9.73800534251714	0.28518936030315	11.6527457480033	0.319823162666219	14.6516377652305	0.369889301875633	17.4387651998385	0.438560800364803	24.1998493231104	0.463390110822011	28.9213499214488	0.566716464911902	38.9596470716891	0.688272803927366	58.460505261754	0.756471525881305	68.189482301816	0.79962991064953	77.9288442211	0.857211097949935	87.6587560434101	0.893992868199746	94.7052115499128	0.966602885004258	116.803134180439	1.13328073573476	146.061717901896	1.24652305992131	170.402051272434	1.26685188867064	194.739823074913	1.46506713864262	243.407140015102	1.61734005600546	294.067421512066	1.75897161371904	341.899617033627	1.83262013310679	390.724443582082	2.00015161677504	438.083522954481	2.08933519091012	488.38652123459	
0.0118497348559699	0.0530123756848131	0.0275121945435211	0.145721689377597	0.0268637436324346	0.247851708132832	0.0366253709115774	0.318131339677992	0.046186273394849	0.533468514404504	0.0523238545457335	0.628130310994059	0.0635264488283189	0.73606327992805	0.0686876264118285	0.826787628804453	0.0716365493664157	0.925694536960262	0.0990956936030309	1.89068381338159	0.125599757532568	2.86815045088925	0.150193303179399	3.85368486626718	0.170452049765957	4.82704986862895	0.210043409920705	5.79419974965614	0.22788630911533	7.72482871146035	0.235042264747353	8.68383256101472	0.25608997431867	9.70518274257896	0.284851823558735	11.612960580828	0.319550087073466	14.6016136381562	0.369452314018662	17.3794045643972	0.438142237275676	24.1154025839907	0.46296188256906	28.8221417202226	0.566267753554777	38.8265275544867	0.68785519897431	58.2596115413708	0.755797857965059	67.9571583086775	0.798943932787988	77.6627318465594	0.856597259040122	87.360196391911	0.893397820233454	94.3710828283334	0.965807127104122	116.402456876129	1.13239577006561	145.561769066428	1.245654111493	169.819237083502	1.26580587463296	194.072295788618	1.46408273405578	242.573718109115	1.61615026009883	293.068745736289	1.75772915428574	340.731813086333	1.83114774685831	389.39117714875	1.99887047128495	436.584078779409	2.08774141717166	486.72098872474	
0.0117391075330423	0.0542495394409998	0.0277477718952384	0.145539455751848	0.0266380761699387	0.246705730311114	0.0366288863458064	0.317083048858562	0.0461824458860707	0.530816340668614	0.052332616195708	0.626915808206785	0.0634943692766382	0.733988176915047	0.0686042518594255	0.823798025274274	0.0716742398339495	0.921682690537676	0.0988673604115635	1.88436281095259	0.12556163497212	2.85829333322771	0.150069405998792	3.83982771833765	0.170347390004876	4.80953867675148	0.209995362208999	5.77445478068955	0.227527312495568	7.69727972535044	0.23467886399335	8.65257644557264	0.255921608918116	9.67216549623193	0.284552687354196	11.5734315273486	0.319284671312049	14.5522982475275	0.368942147414536	17.3196881637492	0.437734492010506	24.0319169697224	0.462720882875518	28.7219332785987	0.566052602274108	38.6929349254389	0.687278981576206	58.060047749561	0.755297863918249	67.7229567693178	0.79825274768364	77.3963959546114	0.856111826521649	87.0599603598572	0.892832285396502	94.0374085921488	0.964765564235072	116.004193559817	1.13169365306511	145.061417899626	1.24491478394141	169.236244080645	1.2648684051415	193.406169211408	1.4629931785225	241.741339284363	1.61499762234485	292.071381262635	1.75626844890603	339.563681313508	1.82996766480953	388.058894192011	1.99725545779196	435.085469069324	2.08637715848757	485.061327272121	
0.0114983820182035	0.0536174588431839	0.0277516624662004	0.145287271072918	0.0265126565766725	0.245798971412473	0.036726082962169	0.316002481892689	0.0461646902822611	0.528747174836742	0.0521522813937025	0.624916840810641	0.063537211887606	0.730750841591787	0.0687186097328156	0.821635145112783	0.0715332407361026	0.91968314106495	0.0986348790074767	1.87632293637845	0.125431891763278	2.84832678516885	0.149840181767367	3.82650095858918	0.170262662805399	4.79279070368766	0.209764949493559	5.75482296741041	0.227387755873814	7.66948673273757	0.234489318978616	8.62217155892332	0.25566978117345	9.63931030000518	0.284401260554732	11.5324635805597	0.318887413184345	14.5026391988851	0.368662852449626	17.2590981825677	0.437539042233162	23.9491466111574	0.462544069055045	28.6210598726882	0.565493256049254	38.5588542833851	0.686547033326597	57.8602827920846	0.754976938255184	67.4897759594514	0.79774919429078	77.1295757749476	0.855560864190883	86.7601862637785	0.892228246922264	93.7045092163095	0.964025589757506	115.605021272716	1.13094089221553	144.562735662799	1.2440226940621	168.652923252257	1.26394594082254	192.74005753536	1.46185584620504	240.90924358166	1.61378435418143	291.075506905029	1.75474761554794	338.396562819596	1.82870592195248	386.724674084408	1.99551060586529	433.589213742595	2.08480340730557	483.400205505775	
0.0114312360876658	0.052050683308794	0.0273991589182747	0.143757035395931	0.0268379602070022	0.244206235262549	0.0365711539939572	0.314603693659716	0.0460744176330775	0.526526436263051	0.0519740409586396	0.622437834857743	0.0633356041645444	0.727749829360612	0.0686791666995551	0.818161544905098	0.071365745915485	0.916613618420134	0.0985258799991285	1.87037190182464	0.12526867987401	2.83880773758583	0.149664516558567	3.81418584793933	0.170199031671732	4.77653959119379	0.209497522133549	5.73471850794709	0.227199220174098	7.64263111625153	0.234390883752738	8.59243722449588	0.255357558923361	9.60558617985759	0.284274996889308	11.4922490736979	0.318527441079879	14.4530127465313	0.368560417324284	17.1988770051083	0.437133600507076	23.8653629736794	0.462271396061458	28.5215350218017	0.564814426885779	38.4258912283679	0.686071046610457	57.658856355214	0.754227866470063	67.2566100507454	0.797186886102307	76.863679467234	0.854887302745259	86.4608592025143	0.891568498917169	93.3716396427912	0.963375901255771	115.205662721109	1.1299563011135	144.063144455182	1.24308257530706	168.067858988092	1.26290067236679	192.074169376718	1.46087585945162	240.077118076636	1.61261717345288	290.078053024412	1.75332619304602	337.231232464943	1.827249255166	385.393374604261	1.99401940759362	432.093912090138	2.08301895085159	481.727013799435	
0.0114778914186638	0.0516134091908874	0.02741927189016	0.142716151501001	0.026699038702102	0.244168123798376	0.0364332821812803	0.313163607093287	0.0458367182905187	0.525191210792777	0.0519745794464468	0.619326693737351	0.063272893433681	0.725032055593989	0.0683669936640066	0.815777592057958	0.0712653004618078	0.91380277060813	0.0984285544295228	1.86364705466339	0.124945872386106	2.82908147073981	0.149543527505465	3.80080600280663	0.169972866264542	4.75990943043006	0.209522938657203	5.71474815892815	0.226857609044733	7.61630495662402	0.234201513585086	8.5625576037537	0.255184281826489	9.57166368801103	0.284009118149965	11.4521109352836	0.318252987368363	14.403127386514	0.368351688796176	17.1397547882347	0.436907928843537	23.7824044879632	0.461899764482326	28.4225205356618	0.564431150346043	38.2932597241714	0.685669603945815	57.4600487972988	0.753460582439118	67.0236676594468	0.796375347307655	76.5980737321499	0.854278537581893	86.1615842953119	0.890805302595009	93.0387030140508	0.962799060992272	114.805417550453	1.1289949647113	143.562927398825	1.24224999176575	167.485193810765	1.26196869262611	191.407714973978	1.45972782505614	239.247451263092	1.61132047440369	289.075204923698	1.75205693034104	336.06316029676	1.825790484516	384.060376391818	1.99245797505009	430.59154728761	2.0813649907583	480.058530859809	
0.0115285948047239	0.0516228461074647	0.027594781891157	0.142940920372942	0.0263305809261342	0.24301859530951	0.0364325055019081	0.311835453853478	0.04584172663775	0.52285621058614	0.0520132972180791	0.616410490064098	0.0633365906214242	0.722432734411698	0.0682672273103797	0.812996954020534	0.0711876415379238	0.910500300915403	0.0985260513595875	1.85728961424039	0.12499649640967	2.81851584946328	0.14931299863663	3.78688319663871	0.169704190827501	4.74319079402594	0.209522436863533	5.69475499250722	0.226653232671391	7.58869450322711	0.234030143190743	8.53230545399936	0.255096386125016	9.53885226394321	0.283638357095438	11.4126033022223	0.317907373612496	14.3531628640816	0.367995252687805	17.0797794799233	0.436634969229587	23.6993882602502	0.461219470464815	28.3223959130657	0.56407316443841	38.1601066793579	0.685179359129219	57.2602316857607	0.753130144334564	66.7901143205682	0.795708546320938	76.3311864972639	0.853672810977762	85.8614823737025	0.890133511235666	92.70575893473	0.96191003294631	114.405209632698	1.12826645150276	143.06278484827	1.24130682266151	166.903348197265	1.26122828818051	190.739993972597	1.45864825310297	238.415281054586	1.61023104179936	288.073340299577	1.75103078759617	334.896786860873	1.8244153069125	382.728182842041	1.99106436216085	429.089003671157	2.07988101080724	478.391001594453	
