X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	
0.0709749461211569	0.80919244987011	0.0985832155422893	1.69037294083133	0.128170509071159	2.56282216847392	0.150843203731861	3.40509288814467	0.168343398695847	4.28577654036381	0.193943528543341	5.19626827793225	0.210596699209213	6.02522953735244	0.225781473001789	6.93394831421891	0.241420158183963	7.78736208957325	0.277999413699964	10.1991902496206	0.318836335723963	12.9966093893609	0.369408896312997	17.3861191097124	0.417143345743235	21.7282097085135	0.464376958938257	26.0241458444534	0.491518468469124	29.7311982879527	0.535846072968374	34.3017139808829	0.567803153033055	39.0703669314363	0.597100214778013	43.565908327595	0.648217323687667	51.8504452121873	0.698882480982934	60.4117054290865	0.745822824999777	69.1137144955113	0.78535520140525	78.069440793935	0.812717185255076	84.0260002222077	0.88231546080521	100.427708038536	0.978584915732845	125.528534092516	1.08397055648236	156.067207848124	1.14602649510519	173.272791892488	1.21563906742422	196.523272134772	1.26852667486331	215.733716334873	1.34446540439276	239.266745692051	1.40894746920294	261.0647870662	1.45627462557987	283.918035482806	1.53796912895362	315.959021175655	1.61555089833576	347.913594274869	1.67145301943126	369.502432381619	1.71689482348734	391.43224172389	1.74790268261809	399.660880175461	1.76033331892217	408.311273651954	1.7845648972887	417.261591327525	1.78887422996995	413.042342164114	1.83944430344367	434.323301282257	
0.0707993688553887	0.807366592049299	0.0986430298279357	1.68340164244549	0.128039006105024	2.55226329928573	0.15084662917415	3.39130209694544	0.16818881739328	4.26953241278892	0.193926935512437	5.17575217391051	0.210667331345029	6.00330294535843	0.225706412924852	6.90693111327385	0.241285734494207	7.758261985789	0.277788110417065	10.1589943692094	0.318594342803937	12.9472604711211	0.369098632686713	17.3191663330034	0.416685429685557	21.6439361953845	0.464040874021036	25.9243676738386	0.490945367305369	29.6141589855598	0.535356598262341	34.166955336027	0.567192913303569	38.9199881451009	0.596965583610119	43.4001850712491	0.647667534162574	51.6503561544703	0.6981937895093	60.1772766470294	0.745262465440817	68.8465217868354	0.784890677579215	77.7693016194244	0.811887013667237	83.6943376426888	0.881393568760379	100.028722015941	0.97780558108947	125.027288856086	1.08300210165876	155.467644754806	1.14489386063764	172.60517519923	1.21473966060345	195.772104634668	1.26750907222966	214.900309330047	1.34324918447219	238.354958583068	1.40779410970888	260.065545046325	1.4551597313498	282.834274080654	1.53671311775247	314.708456183021	1.61414723556186	346.579761597439	1.67000124707099	368.085808856528	1.71540131221203	389.928237793709	1.746574924305	398.127342145197	1.75876843125926	406.747963103039	1.78304698833058	415.665051190725	1.78731989740498	411.409860428222	1.837732030153	432.660421178973	
0.0706910976057829	0.803232916998208	0.0985925827382162	1.67855550565866	0.12813265255466	2.54120966500329	0.15106849734259	3.37814507072813	0.167907924779364	4.25220376012741	0.193845159941964	5.1567727520639	0.210380196710349	5.98018239788048	0.225464307320587	6.88144640355253	0.241006774301893	7.72843032815713	0.277486943775058	10.1193060595773	0.318310145831363	12.8970370410253	0.368645527914206	17.2527183331058	0.416293105038427	21.5608585003845	0.46354680798488	25.8241536442796	0.490496637065657	29.499418187172	0.535010165571346	34.0342306995775	0.566778994417529	38.7709094850179	0.596246423895016	43.2339700766071	0.647164847868791	51.4498982930313	0.697603095103407	59.9451314678167	0.744546494370609	68.5802082466282	0.784109853127983	77.4694008634815	0.811050636549013	83.3610657378374	0.88080265293565	99.6282607784576	0.976974422515263	124.528144683283	1.08211616708828	154.868245574253	1.14397529059748	171.936500523578	1.21369002622398	195.022546459898	1.26642903509833	214.068243429665	1.34220612941542	237.444110247196	1.40665172077569	259.06573678235	1.45391923446337	281.751436550451	1.53548253664024	313.458248818239	1.61270643426875	345.248968756748	1.66860364328978	366.66864888966	1.713957908344	388.427929351328	1.74532253782329	396.59496640545	1.75713789606488	405.186291681776	1.78163612679435	414.066693112346	1.78578973201477	409.776723041269	1.8360046101288	430.998941784775	
0.0707606291947784	0.799133002388842	0.0982759220258839	1.67102611224648	0.127964416372175	2.53191134085997	0.150763057294893	3.36527465901954	0.167946138891762	4.23613425552696	0.193734313276951	5.13746597034786	0.210042979293146	5.95539385175062	0.225125701269409	6.85462803996771	0.240815167231289	7.69818236935418	0.276985710091104	10.079399820473	0.318009748982774	12.8473770610604	0.368268903584552	17.1854414561562	0.416144293686757	21.4778199209307	0.463113959856812	25.7233957223629	0.490213231013039	29.3821684058872	0.534657758579896	33.9021319118684	0.566431587481648	38.6206424573862	0.59537888006656	43.0668461111755	0.64664501839728	51.2503419518017	0.697051264701342	59.7108814996854	0.743884000817748	68.3134476716064	0.783434120763612	77.1690456221438	0.810292626608033	83.028561242751	0.880207450538691	99.2274642648635	0.97591224185541	124.029104818605	1.08137124206393	154.266193987134	1.14309772171071	171.269360667456	1.21274083736511	194.273524726904	1.26527532889597	213.236177529283	1.34100870113392	236.521758215429	1.40529701847328	258.065392076599	1.45281698971265	280.668509613286	1.53433765839851	312.210485243777	1.61131956734455	343.915434102528	1.66730199418009	365.251459120471	1.71260548076846	386.927352688059	1.74403833988857	395.062382049457	1.75558304983469	403.6180637499	1.78020183297255	412.466189266857	1.78445047706592	408.144420119302	1.83439392553976	429.329713787124	
0.0706767136487313	0.797005861729454	0.0981671395267542	1.66290998564017	0.127678061106048	2.52146073791594	0.150316088616793	3.35115254983012	0.167968188099309	4.22027848944724	0.193427768005477	5.11745790276644	0.209678706355539	5.93285957180555	0.224985034647932	6.82656636080483	0.240383167837774	7.66851788411652	0.276890193467214	10.0386693609294	0.317705569017478	12.7968947233012	0.368080518767871	17.1184234868701	0.415858807472735	21.3950141721096	0.462744889179026	25.6237833271585	0.489842731901809	29.2650080315654	0.534103137655876	33.7685467334008	0.565929690629208	38.4714073351181	0.595202532096628	42.8999233114104	0.646125274979977	51.0499250685541	0.696581899790625	59.4773430619673	0.743390826892772	68.0474247040286	0.782791290527038	76.869360933028	0.809761866532466	82.6950211170108	0.879310402574249	98.8278747452687	0.974825590520225	123.529208137198	1.08058340836583	153.665766626508	1.14196779784588	170.601922788124	1.21167930206844	193.524741412479	1.26411139596263	212.401787047865	1.33988789567702	235.601700962376	1.40417841051285	257.064242708181	1.45151025766514	279.584092560072	1.53295380954726	310.96045669292	1.60993073837979	342.583329959714	1.6658175920311	363.838262862292	1.71122391359961	385.427133652641	1.74239491415941	393.534119030004	1.75425508379014	402.050223248197	1.77861248520486	410.865536409763	1.78264061102371	406.516140510667	1.83285952227681	427.661648079991	
0.0705227869145831	0.792405943336591	0.0982857368882033	1.65700575004351	0.127513721195965	2.51185321469254	0.150093404554509	3.33836246468978	0.167795194790958	4.20398174214939	0.193227216026798	5.09707823749539	0.209527322047647	5.90965660228366	0.224828444363252	6.80085347706356	0.240030129508452	7.6382294127835	0.277100634825714	9.99880875662912	0.31735430221215	12.7466172764986	0.367899067609939	17.0525547695864	0.415416289308826	21.3113758209463	0.462436485549485	25.5245881644477	0.489432779425453	29.149024848922	0.533618932535962	33.635661909476	0.565277358457452	38.3213116708319	0.594904516113226	42.7332314796329	0.645706543589354	50.8489270400474	0.695931640559668	59.2451271022423	0.742766049057924	67.780947251056	0.782111930614664	76.5689013835669	0.809239988931425	82.3613319796657	0.878511558431162	98.4285012925011	0.974226131682345	123.030004359754	1.07962231829275	153.067589341116	1.14115394574246	169.934261391384	1.21074859516643	192.77279905203	1.26319813610862	211.566323682892	1.33889150920042	234.683461650903	1.4030722612969	256.065835153293	1.45019455163191	278.503013366807	1.53144845076581	309.711352014014	1.6086732765274	341.256322013787	1.66426118009614	362.422116174337	1.70970759220294	383.928404733272	1.74079383953863	392.005259964132	1.7527559181645	400.484528513603	1.77706022406424	409.266910110496	1.78090142453615	404.885923751169	1.83116708326412	425.995966558536	
0.0706553206860251	0.788109286842683	0.0982118158711413	1.65043026373308	0.127567118313994	2.50084148992396	0.150182697269006	3.32537144671351	0.167439295220386	4.18638952521177	0.19308026467758	5.07729415298253	0.209428918693367	5.88642476176333	0.224640965345042	6.77479972927618	0.239843026325471	7.60841731292477	0.276864049199483	9.95905152912973	0.316907285291582	12.696597806037	0.367435904378977	16.9866469367565	0.414806338996482	21.2285886985757	0.461914912327673	25.424323843472	0.48897900585571	29.0324214054734	0.53321240526325	33.5013428488545	0.564705533703342	38.1710446432002	0.594106630716983	42.5675603773486	0.645281329134215	50.6490950273489	0.695069561077334	59.0119909958574	0.742136486690125	67.5145666556266	0.781401263915517	76.2677340289828	0.808503450463657	82.0278440079873	0.877920591197427	98.0285541450546	0.973513568903796	122.529519082508	1.0785802659237	152.467310992094	1.14045940311009	169.269490819779	1.20978459037982	192.021869970495	1.26221034116418	210.734973038213	1.33774385901052	233.768098263404	1.40180648681969	255.067517005367	1.44888343181523	277.421546743369	1.53022964540103	308.461621486367	1.60736296090224	339.925797393985	1.66283301287491	361.00590988174	1.7082427913675	382.428334709459	1.73944909288893	390.468801306413	1.75106823206333	398.916837023505	1.77548610226816	407.668611636759	1.77948714942333	403.24894186481	1.82973126778935	424.328824723354	
0.0706909321097803	0.786697983963208	0.0982104934483877	1.6431908608738	0.12745326085479	2.49117901867127	0.15011650098774	3.3120344424172	0.16717666583347	4.17060128001551	0.192909219262418	5.05743463134471	0.209314437373199	5.86253727018161	0.224445278019258	6.74670079721209	0.239686493986524	7.57757749865377	0.276495929978236	9.91813666772508	0.31678998991043	12.6462812436881	0.36708920527144	16.9202510909207	0.414397954823652	21.1446709506533	0.461400437981237	25.32355660833	0.488447556356712	28.9149592826517	0.532829917015317	33.3676496369734	0.564301089371429	38.0181699124833	0.593534211959532	42.4004960165589	0.644663488569825	50.4496690712735	0.694689496279291	58.7790299781081	0.741357583775609	67.2477464759629	0.780829732155663	75.9690179152985	0.807978174923463	81.6940282107781	0.877217995409696	97.6284877883244	0.972516497712519	122.031946982137	1.07774816676037	151.868433352159	1.1395465138175	168.603125824002	1.20879167424959	191.273563493205	1.26130573369272	209.903935317904	1.33665942764326	232.852645468941	1.40055817453603	254.067380915863	1.44764580523587	276.341838456868	1.5289881265105	307.211652540153	1.60598024157657	338.587166542878	1.66152810304772	359.589494972896	1.70688011497117	380.93020183651	1.73788992479807	388.93469703205	1.74960497359711	397.351321102837	1.77391572153085	406.073829836896	1.77794116622347	401.614821001265	1.82832574455347	422.663441225108	
0.0704008667251636	0.783789987569755	0.0980737819414113	1.63696892787897	0.127385540391363	2.48171515194818	0.14987374050653	3.29764597498409	0.166971886357511	4.15384306240385	0.192681434829512	5.03653109715033	0.209140524584628	5.83951916818201	0.224197746599509	6.72090456010435	0.239478936159965	7.54767552617085	0.276246255064294	9.87966932193026	0.316622111681824	12.5970235950563	0.366808905051499	16.8537975030879	0.41411662280309	21.0612505289621	0.461109599680485	25.2237858882954	0.488140967502365	28.797616369114	0.532402938163656	33.2354837940421	0.56402653043222	37.8692924180669	0.593148480401137	42.2332975453248	0.644144629315251	50.2495055077541	0.694262183950238	58.5456070243838	0.740666210785662	66.981015703262	0.780199786967756	75.6700857347873	0.807386313299832	81.3621421138518	0.876579443002679	97.2291813907789	0.971625695840586	121.535790492012	1.0767453233774	151.269421601779	1.13832825571755	167.936820432867	1.20786162948299	190.524094725397	1.26013477242295	209.071616097794	1.33543969763193	231.935032006208	1.39949862710695	253.066797791543	1.44655553590816	275.257391601333	1.52740717536049	305.963590942481	1.60444976091586	337.25276762135	1.660211776853	358.173556901187	1.7054839052519	379.43543662583	1.73603624012745	387.403543187463	1.74829673927445	395.786252216984	1.7724033202049	404.47678306064	1.77627002319367	399.981743218953	1.82668190092257	420.998385552394	
0.0702346552699695	0.77925549458465	0.0978690525618627	1.63107842928963	0.127291787509045	2.47109574679552	0.149771454465505	3.28368242345547	0.166843821636434	4.13618658421164	0.192502859447215	5.01693793375619	0.209041363020264	5.817048218169	0.224022634049185	6.69396791855817	0.239312007487462	7.51848089314977	0.275976205740213	9.84030976915134	0.316503679525424	12.5467061013849	0.36643843601611	16.786358576018	0.413917550693149	20.978323708212	0.46090494326726	25.1239425251035	0.487801921899049	28.6819703252266	0.531771226015066	33.1020140995683	0.563467730928659	37.7206496169281	0.592814259849183	42.0671272541643	0.643575904072584	50.0500534746479	0.69367309742039	58.3110255054317	0.740084890380198	66.71424767766	0.779616405568752	75.3693579644375	0.806572890492073	81.0289745171238	0.875933850207344	96.8297930368507	0.970874963955825	121.032734764582	1.07568771186481	150.667846851795	1.13722737756872	167.269963698794	1.20689028615387	189.773791492602	1.25916731418755	208.236987197808	1.33429694509284	231.016166845995	1.39824649803054	252.068449841297	1.44519558053906	274.173153362045	1.52608061275466	304.713681600908	1.60308691811528	335.920007827475	1.65884593386087	356.757112190022	1.7040601747293	377.933936090611	1.73451580304756	385.868664052755	1.74684244164482	394.22207740076	1.77098788262102	402.874163250362	1.77461584290658	398.347294529877	1.8250599537099	419.332644426297	
0.0702220457530893	0.775747668273974	0.0978169755761453	1.62434135852018	0.127195910777603	2.46125120198814	0.14982730397125	3.27088418924299	0.166703052525803	4.12051847962179	0.192483716458004	4.99691030840164	0.208836291050816	5.79411998879357	0.223848637691878	6.66723803061374	0.239298921395389	7.48790650579992	0.275818866759511	9.7993464789751	0.316051214018536	12.4966028118955	0.366061679307683	16.7181317500875	0.413696718324331	20.8947207473048	0.460548679276081	25.0235925224551	0.487360644195732	28.5654637393211	0.531326194360009	32.9684773498723	0.563257905183336	37.5701814236298	0.592226534412278	41.9007893249483	0.642990032299427	49.8515364893623	0.69302630392887	58.0782582027687	0.739443651357686	66.4463993179226	0.778982017215455	75.0693827026922	0.805738456787954	80.6944583653718	0.875048733707475	96.4291231831207	0.969971027047876	120.531504429312	1.07473767281885	150.068298659638	1.13635223441056	166.601303924302	1.20594118223163	189.02392039346	1.25818010363056	207.404340152166	1.33320884147409	230.101056778224	1.39686782104027	251.071383390852	1.44376563282076	273.088527692584	1.52494809911817	303.465053759138	1.6015715275637	334.584774440959	1.6574790591845	355.341889374017	1.70255738373255	376.43177990433	1.73325031531937	384.3354240457	1.7452882414207	392.661031828238	1.76953177582748	401.273510393268	1.7730118564535	396.715677061293	1.82367368185465	417.665741009682	
0.0698935358527081	0.77302331704198	0.0977434770943151	1.61808799338994	0.127047893552967	2.45212587100484	0.149653480382996	3.25834276721826	0.166519186445461	4.10381008776551	0.192447309972921	4.97671364800781	0.208745900769795	5.77033820231905	0.223740552925093	6.64077589789678	0.239207763803525	7.45815540756693	0.275493906627191	9.75885071270912	0.315684376000305	12.4474233943563	0.365751547501377	16.6521345102946	0.413282439944789	20.8106279107467	0.460099886864749	24.9231158599425	0.487026502334658	28.4485287450516	0.530987511372978	32.8355627236265	0.56296200813631	37.420953751942	0.591561545511423	41.7340155367881	0.642454686897744	49.6502516135163	0.692558774157274	57.8468320045495	0.738825696968293	66.1798995132093	0.778238893581073	74.7699140804034	0.805110175757118	80.3606947222243	0.874168571875727	96.0312025935004	0.969240316843556	120.030594468992	1.07396701670212	149.468899479085	1.13544577355168	165.936592957339	1.20494598789429	188.275658619652	1.25699002956097	206.5721550425	1.33210576844562	229.18557418144	1.39572574380328	250.073005638285	1.44248030966158	272.003753011519	1.52353882193003	302.219197533218	1.60020557603746	333.25126958906	1.65606876893297	353.928812325122	1.70108388309278	374.932305926937	1.73185047744678	382.80418079415	1.743851037664	391.094174803127	1.76797689647134	399.673781408125	1.77129738129504	395.083910581105	1.82199249231647	416.001251581065	
0.0697590468801196	0.769587144358485	0.097802227550555	1.61038630530964	0.126703564821393	2.44160704868547	0.149538636007082	3.24490704273373	0.166531606106438	4.08647910679766	0.19210042382083	4.95766297998763	0.208490329073433	5.7476376813023	0.223544218720108	6.61459828421286	0.238874438252408	7.42855425226133	0.275274898995736	9.71839126802182	0.315617354788469	12.3968609628594	0.365331621031646	16.585869049613	0.412836151367991	20.7283139002216	0.459676865109547	24.8241386267038	0.486706106401917	28.3328324097476	0.530447250753335	32.7016199173073	0.56240986579929	37.2716776514825	0.591234972832044	41.5663998330604	0.6419612603398	49.4504196008177	0.692031849433854	57.6136362935226	0.738299240059882	65.9147408129398	0.777624233838467	74.4704678098554	0.804501339338883	80.0280263143726	0.873240505854878	95.6348391751509	0.968324433569873	119.530593479462	1.07305741738794	148.869679112458	1.1345439510634	165.270973019586	1.20382000662362	187.525593805425	1.25596482139209	205.737496340194	1.33095191868581	228.268541863966	1.3946681897072	249.070679078189	1.44117344052337	270.920706865069	1.52203408356076	300.972983679446	1.59909270420958	331.91991050427	1.65451571781522	352.515437253018	1.69962870943777	373.431461042779	1.73023370422564	381.273146158847	1.74241682167162	389.524724976091	1.76653673563744	398.072830527821	1.76972585650948	393.455094530692	1.82038865155138	414.336344919956	
0.0699217734630284	0.765769362268166	0.0976578603217039	1.60341454126254	0.126479030445245	2.43140394470389	0.149504662736101	3.2322105555077	0.166291082164384	4.07018887875752	0.191859201290806	4.93698994811951	0.20799586713196	5.72414227650588	0.223465186514544	6.58864884454888	0.238538754642005	7.39752258554907	0.274882218798698	9.67979633104034	0.315399990868614	12.346785613046	0.364970070550799	16.5201940474157	0.412521186297301	20.6447109393144	0.459148839370599	24.7247348477462	0.486088011513608	28.2155304744011	0.529819595940655	32.568504125395	0.56186571283337	37.1220886266529	0.591074685691663	41.4003040477023	0.641392655182446	49.2520404512665	0.691573474828039	57.3793341713296	0.737625421781647	65.6475406536836	0.77691775759906	74.1705968562335	0.803722993171992	79.6942477700646	0.872567258276724	95.2323290281009	0.967171131945292	119.030994821265	1.07202756720147	148.270160722622	1.13330593827573	164.604399407562	1.20247409180927	186.778434717492	1.25483678667747	204.903374079664	1.32984343041237	227.352642034689	1.39352178553388	248.070095953869	1.43994797414142	269.837630916299	1.52073592092679	299.721017977726	1.59764395886294	330.586703675581	1.65316693293322	351.096667960817	1.69833123774649	371.931569832892	1.72874495220082	379.744287092976	1.7409076754461	387.95879182293	1.76492128249628	396.474025414628	1.7680680846991	391.824728759589	1.81881537720655	412.670454782254	
0.0698603867469059	0.763453861627009	0.0975332085369702	1.59710343413542	0.126425444751881	2.42156405650916	0.14935985849287	3.21824025189073	0.165968038947102	4.05372495906546	0.191631819590887	4.91660655755835	0.207973743901777	5.69981100973843	0.223001505476915	6.56202512737291	0.23833483181403	7.36765041538713	0.274606545668686	9.63983141861667	0.315209258726118	12.296419690603	0.364842971573455	16.4542266099438	0.412268583081131	20.5604933055372	0.458719522119249	24.6250479467394	0.485720340165478	28.097377310262	0.529455497393331	32.4350865849829	0.561269610132404	36.9713112342745	0.590453139319031	41.2333886985175	0.640781492646222	49.0517725796237	0.691067046890544	57.1458069094819	0.73693786497036	65.3813016192788	0.776344237590651	73.8712995972903	0.803015330416019	79.3607672489664	0.871874966444083	94.8292675381129	0.966111423952703	118.529965651661	1.07103215352003	147.67415900666	1.13231150229972	163.937229749119	1.20136180388504	186.032408117756	1.25381804656134	204.072246952393	1.32869447707518	226.43666769961	1.39237453594085	247.068872079649	1.43865329079452	268.7555086418	1.51952609550817	298.467889985489	1.59639931163087	329.254331311878	1.65194081956769	349.679001354492	1.69706094360797	370.43275150656	1.72713055404433	378.21223917876	1.73931042148311	386.391726181572	1.76331807773131	394.875518324644	1.76651197311593	390.187299838416	1.81720533687154	411.00387919117	
0.0698120740273427	0.760001390799232	0.0974836041166515	1.59065181372152	0.126435801981541	2.41121496772094	0.149056306399018	3.2046801958484	0.165762987952776	4.03740818833321	0.191385933497982	4.89709441922436	0.207960104874749	5.67703970820938	0.222804602911955	6.53470990321813	0.238023290317083	7.33848744733207	0.274472115177378	9.59943064724879	0.314970318987091	12.246097540319	0.364557364328227	16.3862735928371	0.411830088539253	20.4775459956915	0.458411277000813	24.5242676730819	0.485390897341942	27.9812004125322	0.52916023495531	32.3022501898297	0.56073804542011	36.8208951950379	0.589649201260271	41.0668533289251	0.640389838094556	48.8505808360308	0.690413892393066	56.910711300493	0.736207331554074	65.115092387195	0.775818582283265	73.5708400478292	0.802193157139976	79.0287023381143	0.871147355081642	94.4292458848641	0.965310424735113	118.029361165131	1.0700185064692	147.074044570404	1.13156024439834	163.271177677712	1.20050128304731	185.278916036617	1.2527403785342	203.239227377739	1.32750533609777	225.522392096826	1.39107382340357	246.069779071378	1.4373555851487	267.671777041968	1.51808634551518	297.217533609102	1.59505658377395	327.925058389557	1.65046588489478	348.262079806192	1.69570708324503	368.932860296673	1.72550194967953	376.676734195311	1.73772487174198	384.825852633053	1.76175099049405	393.279633838906	1.76530944933661	388.551927277389	1.8155546392478	409.339151343986	
0.0698365598192094	0.756159568946098	0.0971677017337255	1.58463407319147	0.126353093155986	2.40156809612063	0.148855898484292	3.19195483762392	0.165615806660011	4.01992353914785	0.191320557889447	4.87782442474827	0.207757381753227	5.6533603672132	0.222711288260583	6.50833950577042	0.237946250801324	7.30852726719101	0.274289396716398	9.55987737938355	0.314681088314941	12.1961888972385	0.364177525847197	16.3193059149676	0.411409484060884	20.3953232547743	0.457986416567463	24.4232135906005	0.484973687348141	27.8650328280278	0.528708089523715	32.169365365905	0.560281623302874	36.6716600727698	0.589415505950151	40.900422267456	0.640040542605348	48.6509872419	0.689728504236211	56.6773554019908	0.735664739924398	64.8475718529884	0.775132038055401	73.2694640769983	0.801434884676627	78.6942755933252	0.870430972332085	94.0306249407009	0.964698951600249	117.529792309255	1.06923392963235	146.47060717536	1.13046874756078	162.606004774774	1.19945950156234	184.528135966687	1.2516032444022	202.405149820691	1.32634014473817	224.609636412412	1.38995198005761	245.069151243578	1.43612466477875	266.588671290877	1.51691698542224	295.969024976615	1.59365829452177	326.592060177114	1.64905101561535	346.844770827719	1.69419456672019	367.432462447329	1.72393807914307	375.144179641639	1.73611970527983	383.260604933274	1.76045267086278	391.683630143884	1.76376419681752	386.919594553102	1.81400693383462	407.676777880159	
