X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	X_Mg61Cu28Gd11_Pd_[¦Ìm]	Y_Mg61Cu28Gd11_Fn_[mN]	
0.022035779944468	0.0900743955716778	0.0328436802008738	0.200014347278239	0.0501784905340246	0.301646022532476	0.0531538033105248	0.4004081757458	0.0672175564497165	0.500361022085732	0.0713581303202957	0.599413130381662	0.0818357646507897	0.694630409019393	0.0727347000944812	0.801280293811886	0.084285345722898	0.898422101118562	0.103637203412208	1.00217275090702	0.138670196596185	1.99185513790995	0.177632284475041	2.94665574266569	0.208113689272502	3.96611810572126	0.254929003248535	4.95990522083403	0.260790841698394	5.89978136021256	0.312083609912161	6.89799785255578	0.329131325642716	7.9174356201473	0.351959528229734	8.94403568682417	0.355456312526013	9.66249113060809	0.43653982034646	14.8306085716161	0.504437150547524	17.8396364848075	0.514683429660696	19.7640998938729	0.602463902109107	24.6126167259087	0.659034468053527	29.462543422913	0.784609366401682	39.4323278748617	0.867132486046667	49.2946206192189	0.905897754401775	59.9687844771235	0.974281059793313	69.9915134143914	1.02824984283132	78.3811073459902	1.13290280978922	88.79228574907	1.2082777333591	98.230751098524	1.28726497236255	118.356617002923	1.47811820338003	148.430456589829	1.54743613530225	171.380444725244	1.70406128145999	196.546898617757	1.90391698785068	248.186435857598	2.059426140649	295.815567393063	2.26689370401465	350.983259637587	2.41369110650945	393.066026626475	2.6351510741011	451.241316643403	2.64087479368059	477.950480385984	
0.0219917044763258	0.0897241455406822	0.0328295041266546	0.200803410292103	0.050219874792786	0.301623525272601	0.0530991673035606	0.401071422906576	0.0672876238693316	0.499997748091225	0.0713051742097138	0.599193571095125	0.0818966242470663	0.695395897931707	0.0725830445243093	0.801253576496795	0.0842348105184152	0.899004585153657	0.103592047599691	1.00125726085966	0.138687889949813	1.99227306889546	0.178212876272227	2.95695640268233	0.208426327745226	3.97976384343639	0.254977883964261	4.97586762334348	0.2609595640167	5.92013448279149	0.312168317667361	6.92176147824096	0.329430346229393	7.94447843246195	0.353368833364783	8.975437088581	0.355706197406676	9.66247902341519	0.436867586172433	14.8817009256327	0.504780096730674	17.9003605764334	0.515734752898424	19.830564657576	0.603705985644414	24.6973335485622	0.65990711945589	29.5626754960893	0.785299083052044	39.5655554254776	0.868077092414959	49.4619159479961	0.906480342314274	59.9864088246884	0.974576504142067	69.9952014516117	1.02916904647981	78.6478157669503	1.13391099599554	89.0923057142967	1.20984641999302	98.5646339509554	1.28835096263635	118.756258676579	1.47929793263606	148.931806134383	1.54975252622829	171.981632045055	1.70574712949233	197.214381200571	1.91102428661901	249.018099426647	2.06105747835306	296.814421982766	2.26712762103502	350.999680716443	2.41733053972407	394.397534722869	2.63564114080247	451.261015977566	2.65352006160947	479.622867429657	
0.0219073781122463	0.0894314483316812	0.032946155918854	0.200712446274332	0.0502558868656923	0.300753204367961	0.0530268701754608	0.400994414174845	0.0672939778408957	0.500122661725613	0.0714024429366353	0.599665635202711	0.0819727253651415	0.696086531795642	0.0726586118985068	0.80046043894686	0.0841742996384138	0.89929940694218	0.103649181279929	1.00062838532102	0.138681122150883	1.99173895542428	0.178279302753153	2.96799141051417	0.20854388570409	3.99334857952578	0.255308759260991	4.99131779846122	0.261935997539697	5.93968853063935	0.312738682556017	6.94565548908039	0.329929182604649	7.96970423451982	0.353998857663047	8.99618229794521	0.355911973284307	9.66245201506181	0.43733154562601	14.9305515863188	0.505476989463139	17.9595535738192	0.516544962250702	19.898007309936	0.604529068854918	24.7815567702746	0.660646925213079	29.66340175304	0.786070357189166	39.6994796053463	0.868799130129281	49.6289095282735	0.907060035070853	59.996604943751	0.974784157533997	69.9968629310059	1.03018444930983	78.9143230222438	1.13501784002551	89.3925491969308	1.21166629629344	98.8968255216716	1.28987834942127	119.157532027309	1.4803824422	149.419014477636	1.55170116810757	172.58140375462	1.7073629315313	197.882012794989	1.9149889570438	249.839361985677	2.06281272068541	297.815690560468	2.26712862940125	351.007786947748	2.42457567065344	395.728983214621	2.63633033267598	451.272162045609	2.65888845347041	481.295343880294	
0.0219328406446681	0.0894646412487405	0.0328231108678291	0.201071369246391	0.0501656466876503	0.300481491019722	0.05307949247966	0.400004563844197	0.0672718635892157	0.500712712756266	0.0714606691484776	0.599480127396191	0.082066023473928	0.695337515650584	0.0728884589606511	0.800737682022623	0.0841459675978144	0.898402717968398	0.103738285742103	1.00088857355294	0.138805203078539	1.99238994987302	0.178404438068923	2.97856215406461	0.208547493985347	4.00274050158339	0.256523894060849	5.00218772937455	0.264904608673005	5.95767423134605	0.313775324087089	6.96794343421618	0.330196889958062	7.98928249675347	0.354346702154815	9.00337583316987	0.355926506666252	9.66263734824536	0.437626399280473	14.9651576689026	0.506037402739303	18.0011091851248	0.517410017888033	19.9626839343808	0.6049813840172	24.8649958184164	0.661167397329298	29.763308446164	0.787086348600654	39.8304980589201	0.869689100615759	49.792319379454	0.907448299046864	60.0020550431988	0.97482185760579	69.9973025152402	1.03115694482524	79.1801671758958	1.13612700446897	89.6877784390612	1.21334107553697	99.2316173448926	1.29137176238222	119.550661893833	1.48146052975941	149.770354039577	1.55338916524832	173.181920522209	1.70881737723645	198.548854627902	1.91764893177435	250.424411348682	2.07260914369087	298.809031720791	2.26738734067335	351.012734133029	2.43725571491282	397.053606974871	2.63707279380275	451.278122509804	2.6622909290532	482.963707610637	
0.0219802101367378	0.0887069667145328	0.0325596276865582	0.200642276942433	0.0503461109260336	0.301186094721613	0.0533209193185981	0.400444613739801	0.0673042245341949	0.499973882951384	0.0713965483923192	0.599493922611172	0.0819421697686075	0.69468803460096	0.0728935270900586	0.800078596709405	0.0841898981681715	0.89792820913917	0.103633613105467	1.00169603018678	0.138787906450866	1.99255223282394	0.178663723294749	2.98913848555024	0.208776833968538	4.00581479725618	0.258155626635205	5.00574445011807	0.266712680247668	5.9781768311911	0.314298633920015	6.98490328315566	0.330399020612925	7.99614913776996	0.354517152076521	9.00645292281024	0.356031640476367	9.66176563035692	0.437541044095969	14.9774269119178	0.506049103462868	18.0159786806448	0.517943233701498	20.0101869713653	0.605409324057848	24.9466225129141	0.661786795676337	29.8607545851628	0.787908227852617	39.9244871286861	0.870358248279433	49.9084105955109	0.907491882652991	60.0050501764565	0.974848700365547	69.9971758553761	1.03217025882386	79.4470991142632	1.13710226319234	89.8964319387676	1.21450447906931	99.5597110964751	1.29240110508266	119.830110807008	1.48197895179305	149.893035293859	1.55497262414229	173.78190084802	1.71010204273686	199.217290884986	1.91959616848041	250.624414724726	2.09117262915575	299.779752919496	2.26759285667415	351.013032156239	2.44436718938756	398.393757744347	2.63754816747022	451.281043137259	2.66544445938705	484.629508341376	
0.0219665752264203	0.0886318642836063	0.0327573264086624	0.19953230055728	0.0503031116957156	0.30144215020981	0.0534118325721978	0.400806781788803	0.0672304009014534	0.499245763355602	0.0714460461558367	0.600190901109845	0.0818975297487249	0.695435828385197	0.0728578301330577	0.800071495375111	0.0841229814885042	0.898616398281463	0.103651349474557	1.00168380657857	0.138839740105285	1.9926276699489	0.178940478406266	2.99554621738989	0.208910228322781	4.00655473300657	0.259313879680504	5.00790279008223	0.266931277698496	5.99317950583299	0.314384237735611	6.99061135894436	0.330622095088557	7.99821387981981	0.354617677821846	9.00846085418574	0.356044260898455	9.66289066797362	0.437654364737936	14.9810888721073	0.506161590737019	18.0211531086236	0.517989541920912	20.0268632325943	0.605982360162968	25.0051952494948	0.662151038022851	29.9313432450304	0.78845491572448	39.9555038942378	0.870549323128276	49.9485282448296	0.907735303374985	60.006015026598	0.975069292319361	69.9967809746232	1.03342485477382	79.7090987685097	1.13782987581245	89.9690229420755	1.2154369698854	99.7935922608844	1.29295045805042	119.925426080058	1.48215894767509	149.934803246701	1.55614956423552	174.381627854103	1.71134226589063	199.870855783906	1.92073548466137	250.695433655602	2.09780724612825	300.490627681645	2.26777143529281	351.014403063003	2.44717496911387	399.706281762282	2.6378201034065	451.28107293958	2.66866066859763	486.291524177351	
0.0221267374773661	0.0877200340427489	0.0328769528480829	0.199253442219004	0.0502578919682756	0.301165809352748	0.0534545566723635	0.401028291031888	0.067147813401025	0.499754323664847	0.0712766459103412	0.600259469731145	0.0819377845169272	0.695339552918619	0.0727582647763022	0.799828361987023	0.0840504154963068	0.898954293737016	0.10380435838449	1.00181954683737	0.138868847218727	1.9925948408297	0.179155558644637	2.99797254541216	0.208936436589927	4.00822552562607	0.25976854394983	5.01100735373725	0.266945976131169	5.9985355417052	0.314576659093591	6.99225281490416	0.330579498166309	7.99899432810027	0.354796086063778	9.00926179156187	0.356020323984463	9.66351744803657	0.437930069952054	14.9843531575763	0.506363462743235	18.0237850260945	0.518226206142078	20.031728461493	0.606554856406629	25.0259656045673	0.662556993676088	29.9554179324407	0.789107324471488	39.9661358722447	0.8709033264737	49.9623453458903	0.907877285635153	60.0072778999492	0.974846346907573	69.9979730674621	1.03835664573235	79.890438441045	1.1386160542134	89.9948317520374	1.21599243569369	99.873253864843	1.29313228756109	119.962500167347	1.48242554146355	149.960969684515	1.55760072890295	174.981235650903	1.71231138778872	200.338692618527	1.92121999586637	250.738855637259	2.09843127794755	300.735006713617	2.26805558086226	351.015118318707	2.44927344789076	400.64031630387	2.63800667972287	451.284321392566	2.67150161166693	487.959083245027	
0.0221345433400836	0.0869684567607322	0.0328159616195448	0.19980427583998	0.0502312370388193	0.301687902942514	0.0535309539335565	0.401031230518624	0.0671421203221547	0.499841693359729	0.0712312759081836	0.599212139338074	0.0820467773348985	0.694531281377566	0.0727550463466649	0.800180343695849	0.0841297693923607	0.89894946250139	0.103817044278556	1.00228986471522	0.138742287811773	1.99171753500609	0.17909704626356	2.99874600877364	0.209070623706321	4.00785905021036	0.259631232508125	5.01078476765249	0.267308516212178	5.9997448640109	0.314617527309422	6.99284327338842	0.330535126399343	7.99933332950133	0.354862907847494	9.00952256187037	0.356223197927884	9.6629512039381	0.438104559569841	14.9856868114398	0.506506935850031	18.0260555904236	0.518476699793381	20.0347235947507	0.606904986183556	25.0330436557982	0.66321608907473	29.9628480235881	0.789431534766937	39.9732027476052	0.871316016925052	49.9713679985646	0.907919040435153	60.0080974637759	0.974839736679692	69.9981369802274	1.04540933414674	79.9517120129638	1.13910627650094	90.0107014879551	1.21648739921057	99.9008284623225	1.29344327917318	119.981245827238	1.48270005082163	149.973918792977	1.55964854269595	175.576089977507	1.71258971574674	200.497628396271	1.92160943823318	250.759806668902	2.09893963234925	300.821940083893	2.26828000376493	351.012793737671	2.45006226810718	400.960303824149	2.63809284750959	451.282116020814	2.67447016886891	489.628341044999	
0.0220271836690113	0.0873614166608944	0.0327493545318757	0.199670281810922	0.0502375644298551	0.302078621847837	0.0533700136331758	0.40062860814721	0.0671161851246071	0.499987678166366	0.0713775632942775	0.598351015243421	0.0820821706545454	0.695301019448925	0.072992645988233	0.800238842392288	0.0843314653553297	0.898794339092423	0.103825766469557	1.00146995164253	0.138732000093714	1.99227656135495	0.179183930086003	2.99847522674793	0.209046309391318	4.00771236691183	0.259682304189338	5.00938498988933	0.267342659135221	6.0016498842468	0.314695407375855	6.99393431773276	0.330764018582269	8.00006441768768	0.354928359056161	9.00984666211095	0.356344661664478	9.66248926796303	0.438645926047889	14.9857892569181	0.506596174867944	18.0272439579723	0.518415020004589	20.03761255724	0.607059687530707	25.0367186545031	0.663541581338618	29.9684638984463	0.789370133705528	39.9778519096769	0.871342588614636	49.9762257768831	0.907827585553445	60.0086041032324	0.975087382375662	69.9977793523758	1.04784522641733	79.9786160582214	1.13945484757565	90.0197241406294	1.21688841055084	99.9175028609064	1.29371732234611	119.989761840456	1.48274069969352	149.981250163936	1.56157887249162	176.177083582232	1.71300198102308	200.554103794514	1.92237348162561	250.772770678525	2.09968844169661	300.873557703816	2.2683442441029	351.01613159762	2.45040871912196	401.074655329719	2.6382643975299	451.281013334938	2.67782808517166	491.2966451707	
0.0219135098433252	0.0872312934411029	0.0327965953951993	0.2001988946584	0.0504046037697092	0.300608005364709	0.0533718009081393	0.400945752572633	0.0671077767049145	0.499943614969147	0.071537116820416	0.59897895945953	0.0819830824143466	0.694834194030572	0.0730140488753562	0.799941226636174	0.0843532930594251	0.89879602711451	0.103606549258461	1.00175982578011	0.138795620112647	1.992722664847	0.179272563723869	2.99889618453166	0.208989182160489	4.00827674836524	0.260159030978288	5.01014308642906	0.267308300983528	6.00189715037861	0.314779219088168	6.9948260590556	0.330875542455606	8.00123043349571	0.354933582597113	9.00990719807542	0.35633307752793	9.66237005867914	0.438992567433877	14.9868239562494	0.506698303832701	18.0268621157349	0.518514249866937	20.0389368978782	0.607156525192062	25.0392276373999	0.663683845865195	29.9714515811237	0.789546665216051	39.9792302670218	0.871157522219543	49.9783417416721	0.907831940671019	60.008253925961	0.975296318667354	69.9979805180423	1.04815017132737	79.9964378461628	1.14126484647585	90.0209534863695	1.21681296250233	99.92619768805	1.29377973115966	119.995498787243	1.48293009986144	149.983544942651	1.56380526069486	176.77789837303	1.71347650514388	200.588257254348	1.92598194060702	250.772383248353	2.1001299284412	300.90157188553	2.26847257524338	351.01520772567	2.4506993021385	401.142872842424	2.63841370840526	451.284023369356	2.68540945593767	492.958243774182	
0.021914481642783	0.0866082459442359	0.0327108504842253	0.200449245796097	0.0503581813584857	0.300989818498336	0.0534609612729518	0.400646914455697	0.0671083983132573	0.500548741783262	0.0715976089400881	0.59887174095322	0.0820160142513336	0.695207654365254	0.0728170955707463	0.800418238394703	0.0842273112325389	0.898964130831243	0.10373235073182	1.00112152060085	0.13888295509685	1.99248773873871	0.179181730520353	3.00000725231041	0.208948699634439	4.00837686553725	0.260167134101708	5.01096637554591	0.267410385663897	6.00195815200435	0.314743465495112	6.99538531823509	0.330986527072799	8.00096780054215	0.354957936074231	9.00966226024993	0.356313478408911	9.66281988746131	0.439006400068342	14.987195553939	0.506740585464422	18.0269608359231	0.51862522125935	20.0388065127239	0.607177761226922	25.0405985441646	0.664144607695519	29.9726976906694	0.789778826777781	39.9790998818676	0.871241300916469	49.9795636368319	0.908152674272359	60.0068867444864	0.975431834123318	69.9979730674621	1.04845770325073	80.0043056588994	1.14716528935002	90.017719934544	1.21686335776395	99.931562105825	1.29413868428959	119.99847156876	1.48300899046234	149.985899326008	1.56614767801822	177.378027710447	1.71371259308299	200.605706513277	1.92986315859269	250.772889887809	2.10035148804498	300.914237871943	2.26862174429577	351.015088516386	2.4509207525214	401.174820930506	2.63845983458315	451.282056416172	2.69680667133925	494.619246331244	
0.0220304811184595	0.0862192368888705	0.0326033765573362	0.199711027171626	0.0501903972428791	0.300813245567341	0.0534812244249674	0.400377965971221	0.0670279353604446	0.500275456828253	0.0715891594607109	0.599238274576583	0.0822547130252545	0.695643513309472	0.072734721177296	0.801069465674071	0.0843321995838567	0.898273264136676	0.103870599596265	1.00106482634182	0.138930479920428	1.99245048583749	0.179307502249598	2.99966638826429	0.208903015639784	4.00819572330509	0.2599357100747	5.01054262379459	0.267464253760471	6.0021527984132	0.314776511884777	6.99461325185741	0.331293731726502	8.0007396265222	0.355072459763782	9.01038869182363	0.356536539063136	9.662749106949	0.439070125233595	14.9865901942943	0.506862627572707	18.0275363932469	0.518539074575817	20.0385271159648	0.607386040729561	25.0405463901029	0.664488804316087	29.9731689398697	0.789832159753863	39.9800982596201	0.871346996520733	49.9798951876528	0.908200570396785	60.0076839565724	0.975475679244828	69.9983530470545	1.04867765134341	80.0080756525024	1.15155772544673	90.019679437148	1.21700983795128	99.9333204427624	1.29451143555723	119.999887179007	1.48300561263976	149.985571500477	1.56798349189024	177.978306059468	1.71369527297434	200.615198552507	1.93130566364887	250.776972805782	2.10046376470926	300.919244661867	2.26884224609756	351.015595155842	2.451387333293	401.192910939336	2.63853786933353	451.283874357751	2.70259956897729	496.289457805487	
0.0220555319262674	0.0858222024526379	0.0326477346615085	0.199508653696157	0.0503893666454994	0.300638884527357	0.0536149482840493	0.40009659015173	0.067251792280922	0.499063224139647	0.0715063126189587	0.600066511344381	0.0822823995108786	0.696174541774763	0.0728644195109552	0.800116082441252	0.084322605232546	0.898719833289993	0.103746879154473	1.00135644670914	0.138942497989268	1.99277784570692	0.179448912657332	2.99982657573951	0.208960364889185	4.00768489289718	0.260248363826951	5.01039314652847	0.267373912696909	6.002889940196	0.314950028966054	6.99430358711606	0.331782063606757	8.00140738477649	0.355193211204495	9.0102285043484	0.356697779409458	9.66242500670843	0.439310946459656	14.9862651627312	0.50692493596931	18.0274562995093	0.518456730659898	20.0388735679461	0.607597643106751	25.0413715418648	0.664658701625904	29.9726772015737	0.789898972596883	39.9804484368916	0.871430410994864	49.9802118373131	0.908194142839095	60.0082949041524	0.975512767976109	69.9980848261657	1.04868110963226	80.0075988153668	1.15213079454401	90.0233525732078	1.21702358332082	99.934564689663	1.29480508164724	120.001094173006	1.483267424925	149.986793395637	1.57405610611297	178.574844217207	1.71389965298277	200.61776155211	1.93196973362557	250.780131851805	2.10062463202306	300.920377150064	2.26914034105149	351.013240772485	2.45154954153085	401.203371553998	2.63858803161317	451.282473648666	2.70554893563147	497.9550797223	
0.0219397279686689	0.0865297674691368	0.0326369549752078	0.20043988891505	0.0507406502670802	0.300725963183947	0.0535899176131818	0.400292255194597	0.0673568153102141	0.499299314401098	0.0714972461703891	0.599781526650085	0.0819825159432088	0.695951431821079	0.0729235344781115	0.800137968520716	0.0841795551935794	0.899039800786836	0.103697560324215	1.00114387234158	0.13896573848643	1.99229402365239	0.179360416031568	3.00030923364088	0.209105845298816	4.00807232306982	0.260454324563382	5.0107912869102	0.267605004352353	6.0020899341424	0.31496019069945	6.99500440732017	0.331962590575538	8.00148468454651	0.355310816200987	9.00970044447368	0.356798659281464	9.66316540812008	0.439432758214033	14.9868705223759	0.507122677865489	18.0281883190181	0.518530191915026	20.0386779902147	0.607669235639845	25.0416732903647	0.664920785429519	29.9734576498542	0.789958613045342	39.9797629835092	0.87156027191125	49.9799063635231	0.908205108184551	60.0077808141156	0.975587064778927	69.9986287185235	1.0487087659052	80.0107057073282	1.15219062077386	90.0253567792931	1.2172618403859	99.9348701634529	1.29484295829779	119.999767969723	1.4833290321463	149.989177581315	1.58483925365455	179.159684963965	1.71418663905697	200.621904074725	1.93246217136365	250.780668293583	2.10089521265798	300.920317545422	2.26930653122306	351.015714365126	2.45167365056698	401.208288936958	2.63886270199403	451.282443846345	2.70874659522466	499.584313005206	
0.0217840937302417	0.0853624710926218	0.0326760961100733	0.200111263029057	0.0508267773841073	0.301201024985928	0.0535516127841617	0.401352769622238	0.0671061670680905	0.500123825878776	0.0716152978350093	0.59933425900487	0.0817614986194489	0.696052538523283	0.0728252857611866	0.80037085736097	0.0842476026065396	0.898412962516233	0.103784490235485	1.00041220207865	0.139090815754622	1.99207655984155	0.179443438063827	3.00000282852839	0.209367826386284	4.00760619614336	0.260176525479994	5.01027579988964	0.267858456245051	6.00278749471766	0.314816880416941	6.99565307346258	0.332081056917356	8.00143811841999	0.355367669119482	9.00960544957558	0.356988592762523	9.66240079232264	0.439271859235272	14.9860546838393	0.507304831374599	18.0279163728393	0.518748030797812	20.0385289786098	0.607835140005976	25.0424574639353	0.665103554190695	29.9738543932521	0.789949087565337	39.9795208396513	0.871628057951439	49.9796195161838	0.90817208796505	60.0082911788622	0.975700415333817	69.9974440762648	1.04880606246702	80.0108994224145	1.15218439898316	90.0261837937001	1.21735185949998	99.9350787796997	1.295012784213	120.002263914104	1.48330224289976	149.986495372428	1.5906209611797	179.582103061425	1.71426921383029	200.623796522107	1.93286546669979	250.781323944644	2.10107944967248	300.924221649469	2.26932888536888	351.014999109423	2.45186739678081	401.20805051839	2.63907002506331	451.282861078838	2.71146771966944	500.74475577922	
0.0217524686108616	0.0855642552155517	0.0326280968765953	0.200345141399498	0.0505513895065118	0.3015845843493	0.0535595766137394	0.401295260455987	0.0670818738766477	0.499765906988819	0.0716027561358704	0.599695728561974	0.0817590522125732	0.695505502952001	0.0728702918257653	0.800510090079261	0.0844028431341683	0.8989698933894	0.103946728345517	1.00147914845252	0.139173085304432	1.99247376890075	0.179706269507014	3.00012809140872	0.209445338225233	4.00783204185698	0.260289028836927	5.01074192681609	0.267877523130678	6.00311252628076	0.314771196422286	6.99547193123042	0.3327739725416	8.00035778428475	0.355333092301979	9.0097656370508	0.357109155665713	9.66185224335225	0.439448739377671	14.9862204592497	0.507247764866002	18.0278735320029	0.518871411816179	20.0393578556619	0.607981013564704	25.0411871400038	0.66495822776652	29.9742008452334	0.79089204121751	39.9791706623799	0.871617076959764	49.9802900684056	0.908227973088047	60.0087791918682	0.975694939739141	69.9976303407709	1.04895187083317	80.0102810242543	1.15228757522307	90.0266978837369	1.2173288396244	99.9356301226377	1.29520105395613	119.999946783649	1.48319285977032	149.986659285193	1.59249264111707	179.728223841151	1.71447122149238	200.622798144354	1.93339874825304	250.782694851409	2.10126162454671	300.926009788727	2.26929888098435	351.01490970246	2.45203319777013	401.209868459969	2.63911135938862	451.283337915974	2.7127902630198	501.148100391257	
0.0217995788787506	0.0851250857107766	0.0326221625866323	0.200570885249714	0.0505193438025841	0.301444740450597	0.0536096357057481	0.400926427630128	0.0671730430547817	0.499842566474601	0.0715145317968143	0.599729256173068	0.0818827648545387	0.695291880846595	0.072817336046967	0.80028721295621	0.0843407349108014	0.899321991513542	0.103968047722108	1.00201663796787	0.139074623468888	1.9925641071862	0.179638931438806	3.00048269246217	0.209434208975735	4.0077114355893	0.260804763882839	5.01022643979553	0.26786783784445	6.00219470792707	0.314799881361384	6.99511337205622	0.334124908608694	7.99926720560167	0.355253971757528	9.00971068902151	0.357088170418557	9.66252093292906	0.439488956578648	14.9864998560088	0.507122691276535	18.0280542085738	0.518841219359779	20.0388754305912	0.608003947944865	25.0414907511487	0.665043313577596	29.9737202828077	0.792798659270412	39.9782728674606	0.871586561203461	49.9807669055412	0.908253435959529	60.0088089941891	0.975591672602152	69.9980252215238	1.04904312963364	80.0094614604276	1.15252468275379	90.027130017391	1.21729498702371	99.9353693523292	1.29519050983041	120.000796149796	1.48324571713742	149.987866279192	1.59308534397269	179.781122960877	1.71460357532356	200.622574626947	1.93390410667161	250.781353746965	2.10133174802612	300.925085916777	2.26938648629075	351.016519027792	2.45214850988245	401.211805610833	2.63921391298118	451.280983532617	2.71432117468637	501.268561372627	
0.0217464487345384	0.0843721259968789	0.0325996409759127	0.200687053183464	0.0505829948112759	0.301580946370665	0.0536255328349844	0.401116708464616	0.0670571129051573	0.499538315045457	0.0714571032016427	0.5987598076266	0.0819960126379808	0.695134953000226	0.07299038362525	0.800125104628265	0.0843228884622941	0.898161272602397	0.103838775209506	1.00098554751142	0.138849534053576	1.99245886774027	0.179705137854041	3.00007593734702	0.209439850709628	4.00813751564695	0.260637269894586	5.01169606674847	0.268075441885017	6.00207596430444	0.315011780356085	6.9952460855168	0.334690253203026	8.0006045847553	0.355332155146993	9.01004223984233	0.3570465187538	9.66294375335785	0.439473822976763	14.9877692486177	0.507250991310835	18.0274413983488	0.518706363673101	20.0391063985787	0.608089430761293	25.0415876086919	0.66538779494131	29.9736178373294	0.793948443246547	39.9787199022752	0.871616386643097	49.9803720247883	0.908368132502552	60.0078068911464	0.975719727940175	69.9975856372895	1.04911319885478	80.0113539078093	1.15264906882055	90.0270033575269	1.21731854820434	99.9362261690572	1.29521362831558	120.003806184214	1.48339624447141	149.98780667455	1.59334360504925	179.813309467527	1.71453942912483	200.622842847836	1.93414147286844	250.781472956249	2.10145954991344	300.924907102851	2.26948246778435	351.016221004583	2.45216345992066	401.212371854931	2.63937418249647	451.283546532221	2.71620638363255	501.36124659085	
