X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	X_Cu46Zr46Al8_Pd_[¦Ìm]	Y_Cu46Zr46Al8_Fn_[mN]	
0.0115888387735443	0.0289860331451868	0.020305789639688	0.123220484570023	0.0390591348620045	0.298106486690528	0.0418481901017681	0.385884917566315	0.0496723697128426	0.469772716085426	0.0565362414026175	0.557023125938962	0.0646809691551539	0.65504076136781	0.0633921196640601	0.719660340943354	0.0679916881640544	0.814893200588829	0.100989857668808	1.6732653890498	0.134130401539636	2.53125312866163	0.158143890360957	3.42610385912408	0.182500221400128	4.26903150314874	0.201464402986919	5.13452376967928	0.215595681226248	5.98031104373989	0.23619080087413	6.87549505613256	0.252287981850364	7.73235167269892	0.267103532094204	8.60892512574309	0.289542095247544	10.2872971322142	0.334803676109532	12.9463473111991	0.369307450156476	15.6016108332746	0.394950408507002	17.3184565515484	0.442676653215197	21.6334550079541	0.488778292466241	25.6189670745471	0.568950854143026	34.4486724488457	0.63548142375181	43.0649091240213	0.688130996440173	51.0519344878628	0.756037549256294	58.3661428789915	0.788992233978285	64.5615390206678	0.827421338317468	68.8657500973523	0.860031192405451	75.3330423083818	0.919292193244349	86.0704512525051	1.03461430779259	107.498094541388	1.12737123517362	128.563628089881	1.20252462851926	145.27759639261	1.29882371942379	172.078403448156	1.45403472299	215.920113203345	1.5972350813729	259.069188240001	1.74649350688288	303.2604056157	1.86173243254275	345.335552379034	1.9785131894222	388.563380383554	2.07907500576511	418.334449860505	
0.0115556703820784	0.0287043808393195	0.020213493728583	0.12304247099949	0.0390286703022531	0.2957976217224	0.0418163370302762	0.383818749428837	0.0497969254403933	0.467949448505404	0.0564285186292487	0.554225898718966	0.0646083161832533	0.651700980566209	0.0635062259610287	0.717739488224445	0.0680015604045632	0.811667739627832	0.100965500492601	1.66672610790274	0.133991080231062	2.52157063397453	0.158059497223974	3.41283647118692	0.182077114067926	4.25276455817186	0.201541657216246	5.11458834525523	0.215455860984901	5.95742798350719	0.236062089876313	6.84838518859572	0.252054413039882	7.70335354873174	0.266847347462452	8.57643780191585	0.28929255798308	10.2474532917195	0.334478281008833	12.896558808725	0.368811118887651	15.5422390219629	0.394651250241791	17.2518632653361	0.442455971479073	21.550619456812	0.488527337504787	25.5182668946273	0.5684855720747	34.3152772601743	0.634880763347345	42.8983178750771	0.687662635375829	50.8515585828065	0.755591335482337	58.1330142231868	0.788307670449384	64.31084189665	0.826278746430767	68.6001145599472	0.859305264978884	75.0344156016605	0.918595786054315	85.7403756465779	1.03370212992829	107.08154750116	1.12651123441523	128.064141190387	1.20138037080243	144.694379872345	1.29737009529649	171.412440783712	1.45273259182706	215.089820541061	1.59575790898164	258.070274045656	1.74470430702198	302.09394277285	1.86003169755844	344.002941596764	1.97672043825991	387.064085220086	2.07720045446307	416.666354351052	
0.0114160882958957	0.0284508719361672	0.020022580237151	0.122238506825139	0.0390678313397736	0.295269969301281	0.0416080398441531	0.381774001709559	0.0498048320081863	0.466190820529756	0.0563894320480616	0.551735251234439	0.0647960001972393	0.64841993129168	0.0633164990153081	0.714165014145188	0.0678005563968091	0.80945078455192	0.101001063467217	1.65897808652656	0.133924359554064	2.51120385005824	0.157852430396477	3.40076187458054	0.182110143848053	4.23624243082165	0.201495918072766	5.09449506166228	0.215269620797426	5.93490208546489	0.235989973084309	6.82149371619226	0.251950187356629	7.67240663236974	0.266428322728306	8.54208224509266	0.288814524516587	10.2074660275551	0.334284956393155	12.8471065136843	0.368586101224993	15.4822991039077	0.394199134498937	17.1846199159976	0.442179073310676	21.4683352486078	0.488360989765198	25.4173245708495	0.568187639639626	34.181855994472	0.634012975512371	42.733633974675	0.687126982879256	50.6510709190465	0.755093078468547	57.8996322476538	0.787784906825781	64.0610462928416	0.825479983030281	68.3340841417892	0.858533971595592	74.7347011102238	0.917758171222942	85.4035647161111	1.03283700872917	106.665097318475	1.1254795075409	127.562970459759	1.20020329142408	144.109688137192	1.29633864658512	170.744779386973	1.45135164816334	214.25411875752	1.59435133269854	257.070257165435	1.74308427913651	300.927420325358	1.85837497594781	342.666754535977	1.97498989509764	385.565713928569	2.07519846363386	414.999361527474	
0.0112058742929297	0.027384398499523	0.0199444167765333	0.121707667534737	0.0389772715463766	0.29364693606529	0.0414124556594042	0.379928498804124	0.0497449756791566	0.464487606244665	0.0565441028274667	0.54889471751678	0.0649506736367344	0.645552796674247	0.0632274191895296	0.711384725353713	0.0676750079259648	0.805285328119479	0.101015650216866	1.65180853285706	0.133601068098562	2.50176978565612	0.157712519455942	3.38788075266285	0.181970325675981	4.22015988770579	0.201261871802292	5.07481901056294	0.214915698931098	5.91117524701966	0.235648795887237	6.79537570715029	0.251631216754784	7.64250140025798	0.266352100011555	8.50850154861475	0.288571191068295	10.1669749179017	0.33424717586097	12.797449327687	0.368180971945961	15.4226758355127	0.393991867422598	17.1177043921898	0.441712842905614	21.3853506858608	0.487855149975215	25.3188875046784	0.567806451558755	34.0488035324918	0.633541299684673	42.56640570112	0.686390032036246	50.4513096868603	0.754284393429586	57.6668798461513	0.787050260738452	63.8109526658234	0.825146089887809	68.0668690813726	0.857695399446057	74.4347482002192	0.916898020451575	85.0692869829268	1.03196719165901	106.247857374285	1.12451311974399	127.063245141698	1.19921270254945	143.526829244779	1.29536003052298	170.076298426407	1.45016755794899	213.418938514596	1.59304763660537	256.06916740166	1.74167582797903	299.759705785026	1.85674903410596	341.331997986597	1.97306944986025	384.074614403369	2.07322953823113	413.333680006019	
0.0111777359143118	0.0268248264538672	0.0198899158651865	0.121019958605624	0.0388555211195918	0.292428300534288	0.0416008903193851	0.378235936520474	0.0497304541657561	0.461909850999718	0.0564519573991746	0.547211875912041	0.064735296192955	0.643824785926785	0.0632148520711103	0.707452914461081	0.0676458209748986	0.801569060184972	0.100867247867056	1.64653445336752	0.133405687239004	2.49106982110458	0.157569333510835	3.37364362514094	0.181501812712712	4.20320190141136	0.201000278951215	5.05548661747731	0.214595902022021	5.88725935010076	0.235150800144112	6.76856479414571	0.251369175067358	7.61174121406332	0.265970470862016	8.47535671108105	0.288327123903704	10.1269997609302	0.33378266150503	12.7473264804245	0.368001490299533	15.3621231072325	0.393702752528416	17.0507218131598	0.44128020555911	21.3006748413987	0.487277818607508	25.2191391363846	0.567346927220549	33.9146744616665	0.633184509403184	42.3985590294048	0.685868593812668	50.2519247089763	0.753514874032372	57.4335537499702	0.786467069361209	63.5606206202375	0.824309744134706	67.7992218873018	0.856846895870468	74.1340651333508	0.916105070215353	84.7360299792359	1.03098615980401	105.830908002724	1.12359048542645	126.564816224599	1.19835266639799	142.943568021033	1.29404416951137	169.410589081691	1.44889262046816	212.585009969153	1.59163067861921	255.068375661093	1.74017894721899	298.594077407163	1.85517750101381	339.998850762549	1.97118807958873	382.574752995803	2.07129193377128	411.668564728662	
0.0112823228161553	0.026874717692858	0.0198665285421104	0.120698303086694	0.0390193723065236	0.291006898626125	0.0417205944209231	0.377180457055263	0.0496726176105505	0.460472529297051	0.0564441880297532	0.545324783634859	0.0644717505999769	0.641746074038977	0.063126949230432	0.704271458489645	0.0675878989970422	0.798712228323032	0.100532131749306	1.63938643653153	0.133413013313444	2.48147370658218	0.157348598101346	3.35955690620767	0.181217459528198	4.18637290328739	0.200614823419197	5.03559449955093	0.214293904419066	5.86497559591636	0.235189891012328	6.74145399528634	0.251181813218262	7.5822420385748	0.265411978333883	8.44187846008148	0.288151742681383	10.08683368284	0.333467344327429	12.6968031644739	0.367699560226241	15.3005105339127	0.393391052761972	16.9844880174443	0.44083838981906	21.2168334619238	0.486733322926463	25.1184519949802	0.566734799382948	33.7809030186928	0.632751907947619	42.2316697572508	0.685138203651178	50.0524950276108	0.753022460802909	57.1985773502652	0.785807600514139	63.3113614582066	0.823510545358378	67.5329977540575	0.856327208903072	73.8330393397913	0.915273513392868	84.4023035889896	1.03024397461696	105.412915549928	1.12265840572265	126.065344226266	1.19739093162847	142.360932646027	1.29286846990788	168.746161236777	1.44758906370646	211.7507834005	1.590092701213	254.068150164626	1.73875249865433	297.428985471078	1.85342867009855	338.665167096724	1.96951830217454	381.068990728684	2.06921915732723	410.000022184394	
0.0113637725357987	0.0263752814340271	0.0198784377684464	0.11984035130941	0.0390588725724733	0.289360698742191	0.0416498486666913	0.375232130321708	0.0496282479419741	0.458516810190911	0.0563293800248837	0.542894031830567	0.0643951642075439	0.639086973591768	0.0627726660749469	0.702347404349538	0.0676000567439001	0.795369071477258	0.100397116748268	1.63211560153686	0.133293097184693	2.4710070383245	0.157194599026727	3.34658544600454	0.181222146854376	4.16905822046383	0.200287429199629	5.01489213102311	0.214232322841181	5.84187134658269	0.235267575987086	6.71493738020136	0.251030435548961	7.55215147327948	0.265337791642536	8.40840114040444	0.287906956329125	10.0472291922356	0.333218885720786	12.6461727464323	0.367144120742349	15.241049315638	0.392977947502521	16.9182225567627	0.440607473659812	21.1340239878125	0.486425905160078	25.0184931477945	0.566170673226456	33.6491469576749	0.632239379495009	42.0659688526456	0.684571488505313	49.8511319206723	0.752494864761803	56.9652736058247	0.785094594414109	63.0608729504356	0.823073465545187	67.2653729117275	0.855695801870503	73.5350831852919	0.914635623062994	84.0691359922616	1.02947061999575	104.997389239194	1.12159134652156	125.565067565267	1.19617749866995	141.77825256754	1.29185686616723	168.080138967692	1.44641916926962	210.919164534932	1.58867098713707	253.069444586528	1.73722661539166	296.262343814301	1.85176161622062	337.332258291244	1.96762519489859	379.56826505381	2.06728671900102	408.333267779384	
0.0115597678510823	0.0263832158654286	0.0199226922615281	0.118400352054468	0.038996930174003	0.288054547997162	0.0415770517821676	0.373331475660177	0.0495764072095062	0.456238416931824	0.0561952446521935	0.540469333622722	0.0644791946380587	0.635517796409402	0.0626895338555893	0.699208207137918	0.0676324161783934	0.79237160991323	0.100502351158689	1.62569040739976	0.133045285011913	2.46166075107088	0.156914887967207	3.33335740644429	0.181135861007986	4.15198055922425	0.200170486472466	4.99515507829803	0.214110589405239	5.8177454364332	0.234892835300949	6.69021495797116	0.250881800147348	7.52192307224967	0.265453457779711	8.37496573024126	0.287565557491847	10.0074114287717	0.333037902334153	12.5960899460386	0.366757391874136	15.1815946166211	0.392648077958564	16.8517875953805	0.440127304170113	21.0517323290281	0.486011341120638	24.9190670170962	0.565835709429572	33.5154202181827	0.6316052839843	41.899489362405	0.684176918459959	49.6518102727203	0.751777979083308	56.7331172507417	0.784442671366657	62.8111891053308	0.822246918597802	66.9997820778038	0.854907610081424	73.2406437046671	0.913978225535641	83.7354990089782	1.02829887167643	104.582213105731	1.12066261781825	125.066191613353	1.19486012228291	141.193635338189	1.29064492597047	167.412045437298	1.44500814610147	210.086398280007	1.58731525315043	252.070321775936	1.73559374729197	295.096894250364	1.85004581198882	336.000273357715	1.96584497523455	378.06643669306	2.06533083225989	406.669076373977	
0.0114908544751094	0.0265747372506311	0.0199859537954849	0.117883831847971	0.0389793334887493	0.286669933328948	0.0415890736898055	0.371346710932621	0.049494789917286	0.453866105616313	0.0561443918696262	0.537406388443277	0.0644366537086734	0.633464579475863	0.0627559970422824	0.696233737598858	0.0675931464904573	0.789438293188482	0.100285619263388	1.61931701807843	0.132957661323545	2.45114029893707	0.156724458370627	3.32089328418958	0.181078217492686	4.13497041886813	0.200070162792146	4.97521034064868	0.213956768294736	5.79389938870408	0.234422768102918	6.66378821551036	0.250707206521235	7.49207092552214	0.265080261107091	8.34162438365366	0.287364745901203	9.96689051679742	0.332634396059321	12.5475214760793	0.366694320706951	15.1210903171124	0.392297344239387	16.7848106042857	0.439486930674933	20.9684963091979	0.485551326187851	24.8194024678301	0.565390015397525	33.3816860281102	0.631019570134313	41.7312254581961	0.683630748287231	49.4519074795095	0.750990040183161	56.4998135063013	0.783648317030585	62.5624589344972	0.821361994599245	66.7313376716471	0.854176157141291	72.9427024513282	0.913286706310665	83.40201848788	1.02758910555762	104.165174327207	1.11967347328223	124.566660010378	1.1939857004951	140.610985062023	1.28953769625987	166.74503969162	1.44375220580549	209.251218037083	1.5858550911856	251.069559837691	1.73395888138893	293.933232825685	1.84832284504822	334.667155935988	1.96424651742063	376.565979239075	2.06339570419259	405.001934538795	
0.0111779838854964	0.0266188513795506	0.0198634624506579	0.117253166423844	0.0387974931834233	0.286083578484587	0.0415718374118358	0.370905496883853	0.0493392562355049	0.451693242841449	0.0559485960942089	0.535403055472771	0.0642402541655613	0.630677713219017	0.0626719578777162	0.693069045432969	0.0674800507832652	0.785800722007792	0.100009279108465	1.61330719378988	0.132921133871289	2.44124825668064	0.156713804875643	3.30692018660502	0.180878197124572	4.1183695947641	0.199863411421078	4.95543370671606	0.213882902531315	5.77085520967363	0.234345129019145	6.63527624190404	0.250483496595511	7.46225463471202	0.264470215142039	8.30981599395106	0.287141918683027	9.92824715104436	0.332294479870135	12.4974247058476	0.366268716434942	15.0615806700662	0.391963390537429	16.7182899612308	0.439088798247827	20.884379258254	0.485075803520531	24.7179274275649	0.564775896834631	33.2496319438826	0.630487733545694	41.5653382890848	0.683033674350752	49.2517252895394	0.750194339658121	56.2668189609409	0.782911840777977	62.3124770661827	0.820990747353853	66.4647708117116	0.8535863970965	72.637549036314	0.912420498537398	83.0691936178431	1.02697888217025	103.748604935238	1.11869155018364	124.065399872787	1.1930250876928	140.028498698622	1.28849042912475	166.078674695843	1.44252829539552	208.416335817369	1.58445845377914	250.070198608531	1.73221208803265	292.770167447425	1.84672657380489	333.335826653519	1.96233955016717	375.067429133631	2.0613655875729	403.334256261834	
0.0112323852717489	0.0260280745721592	0.0198270991469049	0.117088322335966	0.0387773909464885	0.284743376259541	0.0416094476051808	0.369970128921232	0.0493457637181357	0.45028304590748	0.0559315177627291	0.533382376620137	0.0640409401677708	0.627476815889759	0.0627739027083624	0.68998107096052	0.0673685279256547	0.782350812316973	0.0998316921679075	1.60656697980689	0.132767534517406	2.43110079922025	0.156536680578314	3.29327980399444	0.180399871842674	4.10176411404743	0.199766971160909	4.93530829249581	0.213421783169188	5.74817331510748	0.234287115029556	6.6083284244875	0.250146947998889	7.43305161978816	0.264148238827549	8.27586183713846	0.286914598380571	9.88905989293356	0.331974612797575	12.4469256042828	0.36570802006875	15.0023923292929	0.391702620798033	16.6520729293208	0.4387628199617	20.8017690871642	0.484649338563898	24.6192761572119	0.564169400439808	33.1163894921062	0.630079326832045	41.3975176944005	0.682505891270929	49.0521242448284	0.749754783795763	56.0330495552353	0.78225544923316	62.0620034595722	0.820648906694497	66.1997238701457	0.852760765744024	72.3355174144216	0.911619511115396	82.7344539486838	1.02600180222544	103.333063723343	1.11778363020403	123.565346729195	1.19180126558064	139.445118265592	1.28724005173184	165.412965351128	1.44127875758719	207.585342800542	1.58293395786094	249.071582437396	1.73064592597074	291.601588639786	1.84506121970708	332.004109940878	1.96039444374079	373.568282981769	2.05942937715742	401.668842961268	
0.0111901437934932	0.0255278197681356	0.0197206729942935	0.117241044679034	0.0386960829203012	0.283825878047971	0.041545585046568	0.367401948836051	0.049379642532653	0.448007941381077	0.0561154336397465	0.531402908789473	0.0639595369545969	0.625237450865461	0.0626291076764802	0.687287336956712	0.0671585582733598	0.778840832322945	0.0998185156152801	1.59963456413669	0.132593020999564	2.42091119941536	0.1563720373161	3.27988459203999	0.180146159156389	4.08548459621639	0.199640962357705	4.91528252978631	0.213193183360461	5.72405485553823	0.233987884764333	6.58110866089208	0.249793199515728	7.40304347653678	0.264041408301991	8.24140476615946	0.286716221962724	9.84919835731076	0.331504343505482	12.3975086994983	0.365559228187516	14.941896411687	0.391386755531294	16.5842931382048	0.438299805384394	20.7184585615316	0.484445622192758	24.51912732023	0.56373772595867	32.9811577354049	0.629566893746869	41.2308631155242	0.681908967222087	48.8527169152037	0.74931195604003	55.8001667685786	0.781622032487904	61.8114292701283	0.819654613853566	65.9335742427038	0.852046370914033	72.0352515800469	0.910903498118289	82.4003475788452	1.02496149960176	102.915376744338	1.11678960712678	123.0645783299	1.19052803185521	138.862453088266	1.28607751061333	164.746555651869	1.44010970322369	206.752144411963	1.58149519584375	248.070552278262	1.72930435843679	290.433516471603	1.84344657204322	330.670098449523	1.95854602564691	372.070865364523	2.05757546111151	400.003578672307	
0.0111288626325972	0.0244305035486299	0.0196660672698677	0.115327729851856	0.038655287955902	0.282502905289737	0.0414957893413183	0.365136914234508	0.0492420633444407	0.445915346966801	0.0560035629826291	0.529157257338094	0.063841382233317	0.622167811805328	0.0624668734983779	0.68390733466333	0.0671109124418792	0.775540690936544	0.0998969938440203	1.59247024915643	0.132428230998742	2.41125711006544	0.156308695037949	3.26529239780336	0.180160088104181	4.0689769043654	0.199482438746302	4.89526049236694	0.213349412399721	5.70108425098767	0.233562311653756	6.55539344884449	0.249567157514618	7.37153683533403	0.263928491344739	8.20869485624746	0.286443212962433	9.80987698875559	0.331267164268804	12.3477714197634	0.365357700794004	14.8812486885087	0.390969199469607	16.5170609647366	0.437933215313377	20.6349673593281	0.484151021543792	24.4183265574769	0.563219562812346	32.849066398276	0.62903578100253	41.0645587139193	0.68127916004443	48.6524490435609	0.74869743955222	55.5675000487489	0.780976495647419	61.5615479846471	0.818741793059282	65.6667019089784	0.851384331634173	71.7343896992527	0.910185851913162	82.0689308684743	1.02412687478743	102.498643439604	1.1157115654439	122.564987122283	1.18972142255715	138.279251469161	1.28519167966421	164.082455632486	1.43877268676883	205.918275471162	1.57992935963977	247.071518874634	1.72796592943083	289.265891338235	1.84165185932912	329.335937946562	1.95682083216451	370.57356695656	2.05569277677312	398.339506476184	
0.0113003244886737	0.02420945996681	0.0196518571703626	0.114183309084993	0.0384906400399718	0.280522913590149	0.0413854649416125	0.363344845959254	0.0491194480071105	0.444250869878208	0.0558617322079007	0.526379529683577	0.063763208776991	0.619463192969446	0.0626575604135845	0.680155851095643	0.0672824878087197	0.771910803166729	0.0996343314184256	1.58610733721355	0.132222310250985	2.40136413648648	0.156210359160887	3.25275446823812	0.180137461951067	4.05194860321993	0.199321128443126	4.87582053152905	0.213061849700082	5.67769687960477	0.233198633775983	6.52918230754948	0.2494956082153	7.34124417304962	0.263864536468812	8.17521753657042	0.286174129943735	9.76994932923314	0.331124693553285	12.2968234207389	0.364945511010086	14.8217446293977	0.390479200743204	16.4512071486135	0.437704259145777	20.5507478629058	0.483713923109773	24.3191444332815	0.562845908610164	32.7157084625058	0.628680670757119	40.8981015754194	0.680751960607005	48.4515590484678	0.747961806655843	55.3340957214752	0.780404184306483	61.3115549404623	0.818272843678545	65.3994495956605	0.850445036802417	71.436671963321	0.909384098309534	81.7373055418565	1.02334631275393	102.082431675487	1.11478085817779	122.065433167568	1.18886690622072	137.699909250623	1.28405429147302	163.419175176929	1.43733678450256	205.086462890508	1.57848085719332	246.072396064042	1.72629216983224	288.100084146446	1.84001625454406	328.002313885379	1.9549100791488	369.071947212057	2.05349882768898	396.677609849492	
0.011089043978565	0.0247131108238887	0.0195477023912801	0.114359663737269	0.0384801149103281	0.278908582399052	0.0412578128488043	0.362025714906457	0.0491537870666934	0.441920788218685	0.0559103596941292	0.524410597439038	0.0636818169492358	0.617109973765809	0.0625529229489303	0.678337851308683	0.0671552742640739	0.768479927380126	0.0994110376658095	1.57941415501834	0.13218305631696	2.39145207079565	0.156115677258107	3.24005658402828	0.179690942441118	4.03560854942441	0.199100303140643	4.8558115326251	0.212735226505016	5.65383173976378	0.233106542466293	6.50194717713231	0.249435506427505	7.31243697020117	0.263524637998017	8.14313347539882	0.285640251307984	9.72907451469729	0.330911162110236	12.2470768277787	0.364513108997126	14.7620002890738	0.390007415752741	16.3851149139225	0.437380482753607	20.4665823831903	0.483205217800294	24.219803984256	0.562459774560306	32.5820934817173	0.628107416024149	40.7325757594499	0.680183814667352	48.2531351954351	0.7469310594918	55.100523756146	0.779664694826615	61.0621467668265	0.81784195747481	65.1335532879469	0.849680656533478	71.1405859044626	0.908547156789457	81.4028564453267	1.02236815107505	101.666339120654	1.11380974843281	121.565178858309	1.1876936400408	137.115739056087	1.28270497348655	162.749248803796	1.43616644723929	204.254724815656	1.57708792333078	245.072379183821	1.72470090129854	286.932459013078	1.83847830421062	326.669852114713	1.95317127427635	367.569791025776	2.05161618034157	395.008620270409	
0.0108312475268	0.0242601424661537	0.0196096417309403	0.11342266596022	0.0387073913824632	0.277606884539871	0.0410383381066451	0.360343426274471	0.0491868933956981	0.440549328481213	0.0557000071780313	0.522455518617137	0.0637344512092915	0.613726828258887	0.0622993372979391	0.676704136967422	0.0669029827411025	0.76527361673866	0.0992797489358767	1.57353413380747	0.132243388001777	2.38158051763488	0.156073844139715	3.22637778436333	0.179458587792953	4.01947990584329	0.198813777043773	4.83570055390407	0.21256259590898	5.63163413291344	0.233027526652008	6.47583382470298	0.249113562784971	7.28270356709626	0.263141950583724	8.10920260164949	0.285502247378514	9.68802833681585	0.330632844070683	12.1971812232136	0.364293139003882	14.7016058856237	0.38991589156325	16.3181025325716	0.437089546649413	20.3837058538569	0.482797530850489	24.1198190600395	0.561938985002824	32.4489814150951	0.627484045446702	40.5657125643267	0.679524422089722	48.0531355446811	0.746233889254515	54.8667543504404	0.778814305741839	60.8166985765899	0.817055864415304	64.8681487185293	0.849198355706498	70.8385915354714	0.907875623351171	81.069606892216	1.02151445220391	101.249352496192	1.11281017972542	121.065297078063	1.18662613391266	136.531255937181	1.28173513261057	162.08169171518	1.43500142959164	203.419812793621	1.57559954169815	244.071870565304	1.72340745651763	285.765191507561	1.83681731404011	325.335423390864	1.95151221287509	366.070555466951	2.04958932145915	393.340196935425	
0.0108113186762987	0.0234598126324588	0.0195703173539928	0.113309975934044	0.0386383408506881	0.276896227241533	0.041119969243563	0.358029817382204	0.04916822917321	0.438471402396789	0.0553821368668403	0.520200903186404	0.0637688451383267	0.610848052109824	0.0621240463847631	0.672014753403984	0.0667468379138058	0.762390998884159	0.0992142845635553	1.5665204602465	0.132200543190576	2.37119743557431	0.155872261894157	3.21402705062669	0.179498715051473	4.00246883416464	0.198637987095964	4.81553788678261	0.212211345622954	5.60847633253428	0.232774659522235	6.44882500566069	0.248713693161799	7.25233826165448	0.263051872135707	8.07548127546949	0.285396725660954	9.64730439652992	0.330353867286298	12.1470518566933	0.364013177191635	14.6408631675473	0.389776387802829	16.2511274041218	0.436759927590502	20.301123622443	0.482256359534113	24.0199943232981	0.561401592696646	32.3159140519544	0.627103989662039	40.3985997747655	0.678886303786479	47.8518506688351	0.74586109445364	54.6338529373331	0.77815197789453	60.5664708391274	0.816174058828159	64.6003525128537	0.848418227401432	70.5362767915299	0.907020320573656	80.7368714291421	1.02084280290628	100.833133281495	1.11201738533168	120.564498876447	1.18546260009731	135.94753277746	1.2805405467049	161.415133004317	1.43340577961265	202.584766661142	1.57420561191418	243.072717952391	1.72211606791653	284.600099571475	1.83522846180557	324.002663596989	1.94943720665833	364.569829792076	2.04758918836237	391.672816681675	
