X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	X_ZT1_Zr61Ti2Cu25Al12_Pd_[¦Ìm]	Y_ZT1_Zr61Ti2Cu25Al12_Fn_[mN]	
0.0167743388526651	0.0629318437526739	0.025840116204123	0.16818231526199	0.0351829315500443	0.270190479468122	0.04549046438495	0.388404983565068	0.0477095637434199	0.491400326006541	0.0628811589771289	0.601946405880836	0.0577945019484473	0.698248568855585	0.0715762032935035	0.801559510491057	0.00314411298128989	0.9005018082209	0.0778461865738057	0.997832955262467	0.111653087316766	2.00436729785353	0.1524748537536	3.00020254343728	0.167856536221478	4.00893501285953	0.195418547371619	5.01391142884448	0.209168808798253	6.00687690011624	0.239094884372037	7.01579764846154	0.238323098423637	8.0102174712687	0.272094004215392	9.01062970790815	0.274676702242628	10.0137431436836	0.303752145712812	12.0392959772833	0.356278195453314	15.0474285614228	0.39505544904277	18.0392920855557	0.40255965787626	20.0382262722558	0.452035250007768	25.0428233240778	0.510822244025548	30.0201844763486	0.601048222895687	40.0040469711063	0.677618064900889	50.0182068752558	0.727978032740361	60.0374720912469	0.794681251903201	70.0263163452707	0.849566892339469	80.029395911465	0.897744149159422	90.0319822687104	0.939023356297061	99.979869940081	1.01654612659141	120.027977418121	1.13664626713287	150.011735953546	1.27020988670758	179.997752673259	1.32077580351632	200.003784935691	1.49494265100304	249.894354853511	1.6363770471937	300.916888310818	1.76477870393635	351.113132498965	1.87755243554709	401.050947031322	2.0177084488901	451.2558157163	2.15515963071328	501.547029092042	
0.0166982076670585	0.062541885184885	0.0257894748725234	0.167552333777846	0.0348839616680298	0.26992546000057	0.0454605604522847	0.387311057941649	0.0476864850460951	0.490266149787513	0.0627647102612723	0.602280343215635	0.0578525060253031	0.698010674156731	0.0715868031967092	0.802426106105576	0.00314401091997233	0.901522421298881	0.0781297723630876	0.997324802406828	0.111729813247519	2.00335727856934	0.152528229128143	3.0007769366079	0.167815998747396	4.00958461032447	0.195475905328885	5.01331351977998	0.209343671774531	6.00675070591337	0.239025710853293	7.01631686077223	0.23833712797753	8.01089361142576	0.272169946278123	9.01063715848839	0.274720185097119	10.0131983200033	0.303779866581702	12.0394831731119	0.356299262880954	15.0482118036709	0.395052230979842	18.039640400182	0.402479598127914	20.0384684161137	0.452322903971227	25.0425606911243	0.510698809921793	30.0198864531389	0.60098817612865	40.0042481367729	0.677533630290931	50.0189966367615	0.727820741938093	60.03695427592	0.794580104890045	70.0259736185795	0.84958994289339	80.0308115217112	0.897575887423762	90.0320344227721	0.93922800303629	99.9797656319576	1.01652340934038	120.027776252454	1.13668170762401	150.012033976756	1.27015892371172	179.99806559763	1.32082670839766	200.004053156579	1.49514165450953	249.896113190448	1.63656775322721	300.915219380844	1.76466427028823	351.116053126421	1.87757129476525	401.048801264212	2.01775596788418	451.258110495015	2.15530796775702	501.546135022413	
0.0168351357414666	0.0620506707577677	0.0258634178382475	0.167087123622006	0.0348030772568267	0.269319285448609	0.0453952391951328	0.385687442629077	0.0476047800261975	0.488771115191791	0.0630981405367381	0.601275679035988	0.0577912952651161	0.698483087510266	0.071490892309001	0.802018070421953	0.00314406883659564	0.900943255100301	0.0781105977467203	0.998077078180743	0.111672609252425	2.00468930261841	0.152405644844598	3.00107565830951	0.167684134914125	4.00945562215401	0.195443981744629	5.01422621585975	0.209354730476343	6.00757678899782	0.239018202818806	7.01636389256001	0.238184585759161	8.01063842905243	0.272073496812389	9.01106742949743	0.274880067906907	10.0128071645405	0.30374029219994	12.0395967944606	0.356285162174015	15.048247193927	0.394994691656235	18.0397782359165	0.402406144882161	20.0385839001075	0.452221742056909	25.0423669760379	0.510721545054221	30.0199088048796	0.600965067087672	40.0034173970758	0.677573044540508	50.0182106005459	0.727900093488378	60.0369729023706	0.794560421727897	70.0249901419874	0.849489511528874	80.0301335189091	0.897533411014657	90.0316097396983	0.939368244165618	99.9802499196734	1.01654788746629	120.02855856338	1.136733572664	150.011795558188	1.27035176341107	179.997797376741	1.32069598553932	200.00160936626	1.49509177386184	249.894697580202	1.6366336588107	300.915547206374	1.76463284801746	351.116500161235	1.87771403178961	401.04933770599	2.01776019770103	451.256739588251	2.15520099484093	501.547207905968	
0.0168403485070885	0.0622189600114116	0.0258419561439264	0.165699074701962	0.0348347513048393	0.268628215027238	0.0452800711176708	0.384583679911431	0.0475041871383341	0.487434609153038	0.0631320386616445	0.601081207250113	0.0576987109190427	0.698915686825628	0.071600551921923	0.801363059644805	0.00314416575235743	0.899974097592124	0.0780585824465645	0.997544361693366	0.111653036000892	2.00488045656777	0.152363416950191	3.00043956502126	0.167661206680692	4.0090905437221	0.195427115999166	5.01462715020908	0.209338618843144	6.00725781103117	0.238953358992529	7.01678717865007	0.238155697753907	8.0107539130462	0.271963395240338	9.01159455804962	0.274891605011665	10.0133966917023	0.303819662190412	12.0394310190502	0.356362135734709	15.0470346119925	0.395260350722824	18.0389121059633	0.402343259603982	20.0376115993858	0.452325435256515	25.0422589426244	0.510832619209347	30.021024529271	0.601006152060101	40.0041140263285	0.677577331485268	50.0185421513667	0.727922805524005	60.0372262220989	0.794553364203243	70.0250795489503	0.849436547618466	80.0299919578844	0.897641093749889	90.0325336116484	0.939270560656725	99.979378201785	1.01659837485318	120.028454255256	1.13681451024208	150.011870063991	1.27045774487607	179.997544057013	1.32066776885176	200.001832883667	1.49507716383204	249.895278725461	1.63657778151082	300.914980962276	1.76464145368254	351.112298033978	1.87783173386774	401.050112566335	2.01772838624801	451.256530972004	2.15522051917474	501.547505929178	
0.0165806141975028	0.0629546757065828	0.025831261418984	0.165780696390601	0.0346873737620167	0.266748486018812	0.0451157908355058	0.383474824023697	0.0472899548517062	0.485623710700372	0.0625869006793163	0.600040279699439	0.0577656356371882	0.698147112907432	0.071821847539421	0.800752752349116	0.00314409571689491	0.90067445213497	0.0780312936822459	0.997583593654958	0.111548032948469	2.00444459762356	0.152515260912368	3.00085609902298	0.167792806027083	4.00959066392091	0.195321466355672	5.01383599171952	0.209377748861801	6.00704034722032	0.238953130082171	7.01680254547182	0.238142484376195	8.01101095806458	0.272054385875203	9.0111829134912	0.274948159682834	10.0140104332498	0.30391747412869	12.0390184431692	0.356338661856841	15.0475785043502	0.39545915969349	18.0380683277507	0.402447681863274	20.0370341794169	0.452512184667919	25.0415027087298	0.510905403931383	30.0207730721878	0.601048644487955	40.0043785219271	0.677629838413151	50.018706064132	0.727883196310778	60.037688158074	0.794532871515137	70.0253701215798	0.849474346782982	80.0294406149465	0.89777891125482	90.0322430390189	0.939161602472312	99.9798401377601	1.0164847744419	120.027589987948	1.13685035034627	150.012719430138	1.27028397178295	179.998140103432	1.3207381146204	200.003233592753	1.49528590031721	249.895204219659	1.63663092436613	300.915606811016	1.7646072701451	351.113072894323	1.87772898182781	401.049903950088	2.01771280860898	451.257693262522	2.15527511865931	501.547207905968	
0.016351031129657	0.0623112264255347	0.0258033088093883	0.165637170857521	0.0347304991516202	0.265230837747899	0.0452148748381893	0.381710287970747	0.0471817201128534	0.483398664759978	0.0627451940939979	0.59735318136866	0.0577603943428998	0.698264110300311	0.071696944058932	0.801506075860877	0.00314404973284489	0.901134292634345	0.077894802270069	0.998255659275943	0.111684014863167	2.00432003323512	0.152491375337533	3.00096948754105	0.167680248327477	4.00966796369094	0.195395774613758	5.01426533140603	0.209358851561284	6.00729320128732	0.239163759550323	7.01598810391901	0.238213932888984	8.01047917289974	0.272105798403015	9.01092214318269	0.274911127110305	10.0137170666527	0.30382145771049	12.0396657123279	0.356297714012928	15.0477843266294	0.395567851947471	18.0379919593032	0.40255884337646	20.0372763232748	0.452548294614096	25.0419273918036	0.510958173250671	30.0205868076818	0.601077355410953	40.0037601237669	0.677717148042096	50.0187246905826	0.728014679762807	60.0370734852039	0.794690627123041	70.0257873540734	0.84960568010581	80.0303272339954	0.897869820492091	90.032645370352	0.939161433958224	99.9792515419209	1.01642880475482	120.0279476158	1.13675987797496	150.012495912731	1.27017528418558	179.998169905753	1.32089575075709	200.000298064137	1.49518932970387	249.892298493364	1.63663136421232	300.915755822621	1.76467282406118	351.116917393729	1.87774178031878	401.049248299027	2.01777404277739	451.254713030425	2.15512687698301	501.547148301326	
0.0164955386451657	0.0610589141263147	0.0255542266429324	0.164443346340805	0.0348750026678988	0.264018517747806	0.0450103563508123	0.380532077658329	0.0471905549938879	0.481451851425535	0.0630194469309368	0.594677608154194	0.0576836755716898	0.699202534164985	0.0715454308443253	0.802329539600707	0.00314404052439055	0.901226377149536	0.0780226323881007	0.997794538208089	0.111743294083611	2.00497312315955	0.152479781165985	3.00095062825981	0.167480680876065	4.00900160242045	0.195350237759338	5.01488652353379	0.209262420954831	6.00753487948395	0.239224684845588	7.01609660299379	0.238248089231806	8.00997625873333	0.272227723499351	9.01039408330796	0.274853417130568	10.0132877269662	0.303819602213237	12.0400307907598	0.356279965362022	15.0479193683963	0.395491829977261	18.0387835834541	0.402603809533865	20.0378146276974	0.452432703105001	25.0427842085316	0.510872606242681	30.0213318657061	0.60122235872149	40.0043710713469	0.677537988016208	50.0186203824592	0.727973894434686	60.0356541496676	0.794801157551676	70.0255191331846	0.849618013418612	80.0297758910574	0.897739141723143	90.0320344227721	0.939348256143755	99.9800413034266	1.01656301780854	120.027321767059	1.13668214150974	150.012242593003	1.27012391263596	179.998020894148	1.32084056241472	200.00193719179	1.49515530885102	249.895993981164	1.63650859732843	300.915606811016	1.76474650505314	351.116798184445	1.87780777828947	401.048652252607	2.01791968885184	451.257991285732	2.15510648487774	501.546433045623	
0.0165253696723735	0.0606081576595894	0.0254938601528568	0.16329426896129	0.0348264242332696	0.263223197410691	0.0449100174753613	0.378929184272058	0.0472982802352667	0.479676925305605	0.0624804612917461	0.593504141765916	0.0576367313113246	0.697981628535315	0.0714747959378512	0.801546471975632	0.00314416121215918	0.90001949956548	0.0781868224221992	0.997532138085154	0.111685799253941	2.00466601955515	0.152520465128376	3.00110988441251	0.1675634797256	4.00865328779409	0.195228678524347	5.01402970680584	0.20934386459614	6.00709622657214	0.239248515355974	7.01653385892181	0.23820013415466	8.00976857380906	0.272274046168836	9.01100968750055	0.274811643517853	10.0126562902906	0.303894701091433	12.0393751396984	0.356299067731039	15.0478895660754	0.395351238912204	18.0395249161882	0.402558480402215	20.0386323288791	0.45230406175844	25.0422626679145	0.510731234950495	30.0207805227681	0.601172803926105	40.0042444114827	0.677652832584222	50.0184117662124	0.728003705718218	60.0354008299393	0.794731665529341	70.0269496445913	0.849527900427218	80.0305060479212	0.897759638881598	90.0316991466612	0.939272747221691	99.9802499196734	1.0167507971725	120.02763469143	1.13665352669923	150.011899866312	1.27020711351999	179.998199708074	1.32094850469208	200.004813115764	1.4953034193971	249.897364887929	1.63652903413718	300.915875031905	1.76462942163513	351.114384196446	1.87803651322731	401.048682054928	2.01788714969829	451.255964727905	2.1552432803842	501.54726751061	
0.0164267482514318	0.0600206131962145	0.0256228175873911	0.162928666660458	0.0348925138897586	0.261710293063917	0.0451441172357906	0.377606706278918	0.0472179759157945	0.477817307043068	0.0622769511618761	0.59133730348367	0.0574256346830394	0.696646461272699	0.0715411398075664	0.80203890876357	0.00314441929328683	0.897438688418481	0.078009930195889	0.997487201773064	0.111750674675336	2.00392678229666	0.152689444072642	3.00070685458748	0.167537299435964	4.00897645671213	0.195299611427853	5.0141065409146	0.209526217585813	6.00710321149112	0.239356365682705	7.01578181597853	0.23828579638165	8.01034506245536	0.272204831997862	9.01193542209574	0.274842146142507	10.0123107696318	0.3038351594563	12.039072459876	0.356289289638516	15.0478998106232	0.39532877101406	18.0391039584045	0.402617210610912	20.0379543260769	0.452415489202057	25.0421192442449	0.510801543707805	30.0202776086017	0.601087081815073	40.0042667632235	0.677744475351528	50.0183000075088	0.728129128070528	60.036279998408	0.794585529820772	70.0262939935299	0.849593656868129	80.0300515625264	0.897717049223665	90.0324069517843	0.939306670602902	99.9798028848589	1.01666706256496	120.02824563901	1.13656985616669	150.011870063991	1.2703398461026	179.998736149852	1.32108333491582	200.002563040531	1.49516222393861	249.895055208054	1.63651759988827	300.916530682966	1.76478524202457	351.115963719458	1.87795180206984	401.04996355473	2.01778301255467	451.255964727905	2.15534968530411	501.547327115252	
0.0165168464286122	0.0594385984603638	0.0254118733889616	0.162342937548422	0.035043355216244	0.260784500261061	0.0451437339994613	0.376891596094732	0.0469829850833889	0.476681821151732	0.062804049702379	0.588599971943909	0.057201004587294	0.694221763064854	0.0715897768544006	0.802248107086957	0.00314473900468773	0.894241574587002	0.0780530738365026	0.998060780036461	0.111740163425307	2.00444739159115	0.152642794657361	3.00108497153482	0.167795807100583	4.00913850683242	0.195301245558462	5.01368139217948	0.209473902641349	6.00729320128732	0.239326846872297	7.01538414125805	0.238328327552524	8.01022212788135	0.272235106131253	9.01160107730734	0.274876214941006	10.012683298644	0.30384555978581	12.0396610557152	0.356268980365659	15.048629967487	0.395497118245132	18.0381968502599	0.402604753301241	20.0374719010062	0.452449543844453	25.0426333342816	0.510620291125232	30.0206352364533	0.600970853260963	40.0046728198467	0.677645124603509	50.018184523515	0.728205930081602	60.0367829125744	0.794792308604763	70.0253328686786	0.849811533748877	80.0295225713291	0.897734088093263	90.0325485128089	0.939226115501539	99.98045108534	1.01661381540152	120.028662871503	1.1366517524133	150.011452831497	1.27043711435222	179.999212986987	1.32098616352375	200.001117627964	1.49503627382326	249.894906196449	1.63656362175803	300.915606811016	1.76486907348965	351.114384196446	1.87790266253373	401.050231775619	2.01786698286249	451.257544250917	2.15540607993623	501.54726751061	
0.0165138381086219	0.0599632204452798	0.0253041701893715	0.161623709172421	0.0349397045315144	0.260467384939467	0.0448398548862246	0.375696680184425	0.0470304340740275	0.475129160974443	0.0625515709137184	0.587266318080404	0.0573506633261941	0.691479425666492	0.0715259870873766	0.801225747779232	0.00314501409410148	0.891490680662892	0.0780466451728665	0.998682787071439	0.111696517598097	2.00434820574166	0.152472258463166	3.00114434334613	0.167813024356289	4.00976994350801	0.195270951168804	5.01421829961825	0.209355416182963	6.0075409330804	0.239170638362906	7.01541208093396	0.238497761546822	8.00981607125811	0.272240829309305	9.01121271581217	0.274825243470103	10.0130809733645	0.303962396607066	12.0399935378586	0.35627056406515	15.0487091299021	0.395492692347043	18.0392548326544	0.40242210220394	20.038172255549	0.452420283420763	25.0419255291585	0.510667550949701	30.0209742378544	0.601043833505442	40.0047398750689	0.677570333937789	50.01803178662	0.728103821792206	60.0369580012101	0.794873161991283	70.0262492900485	0.849748520693239	80.0298280451191	0.897730485132177	90.0321983355375	0.939160083127213	99.9791174314765	1.016765287993	120.02824563901	1.13680140303514	150.011065401324	1.2704049077565	179.998408324321	1.32089311194187	200.003948848456	1.49518486146843	249.896053585806	1.63659591478049	300.915547206374	1.76480620510625	351.115516684643	1.87808451975129	401.050649008112	2.01798640383032	451.254772635066	2.15556025716996	501.547088696684	
0.0165297730444625	0.0597754352641347	0.0253715523105939	0.160828578010194	0.03475812544762	0.25954255256297	0.0445651882539398	0.373415260127114	0.047004216135679	0.473555080378955	0.0621328804137447	0.585948205661626	0.0575282029555748	0.689597804909176	0.0714850226979392	0.799323288680299	0.00314520425852805	0.889589036471172	0.0779035763823047	0.996916533892573	0.111753825869303	2.00424715724712	0.152530261870634	3.00091314252796	0.167608875670913	4.00944118665479	0.195386918728492	5.01414845042847	0.209494838761238	6.00711578434528	0.23917689949325	7.01646540671582	0.238442949962269	8.00996135757284	0.272331864833919	9.0103521737941	0.274720190778187	10.0131415093289	0.303907575709288	12.0402319564263	0.356457774091238	15.047894222688	0.395439435870377	18.0397651974011	0.402339777473267	20.0383268550891	0.452417074112266	25.0421862994671	0.510701984957619	30.0199684095216	0.601155945118996	40.0045759623036	0.677677419861142	50.0181025671323	0.728073425617723	60.0362390202167	0.79463348331467	70.0265175109372	0.849736765807429	80.0291425917367	0.89779844899968	90.0324069517843	0.939259171111298	99.9795868180318	1.01685036598097	120.027843307676	1.13684920366117	150.010543860707	1.27031202429581	179.99501085973	1.3209715758457	200.001475255815	1.49521041374688	249.895189318498	1.63666281032495	300.915070369239	1.76485524033423	351.116291544988	1.87810110225246	401.048533043323	2.01797519783111	451.257693262522	2.15548154415481	501.547505929178	
0.0165491976070737	0.058797433829898	0.0254948131432386	0.160585575589338	0.0346379491247921	0.258499034771509	0.0445517049440218	0.371824153791618	0.0467916144551854	0.47135427792818	0.0625085316016103	0.583375718209742	0.0575361827078608	0.687107332047623	0.0715326089859002	0.796397655366426	0.0031455376952983	0.886254668981779	0.0779348369580208	0.993538976320834	0.111679431091349	2.00468301619133	0.152549604651844	3.00075295505274	0.167756986877651	4.00853175020387	0.195498988851625	5.0143994418504	0.209455533336704	6.00681357018418	0.239317426297048	7.0163666865276	0.238434330624206	8.00975274132604	0.272302984558642	9.01039035801784	0.274852832425883	10.0123135635994	0.303877866684975	12.0394626840162	0.356589278218628	15.0470727962162	0.395597257043391	18.0395267788333	0.402448941424672	20.0380809859411	0.452325842133886	25.042737642405	0.510659439444378	30.0202347677653	0.601151466935876	40.003883058341	0.677773143061158	50.0181137430027	0.72815188071182	60.036127261513	0.794590397800227	70.0253626709995	0.849694390112128	80.0299845073042	0.897950307793169	90.032675172673	0.939507748784679	99.981278099747	1.01683990530175	120.027858208837	1.13683369903783	150.010975994361	1.27027967464894	179.99563670847	1.32100013701203	200.002354424284	1.49515975771494	249.892432603808	1.63667950782699	300.916351869041	1.76482353318934	351.115039847508	1.87793126691343	401.050678810433	2.01795800087824	451.256858797535	2.15531832561821	501.547148301326	
0.0164380813819958	0.0581024089257515	0.0254330075866132	0.160184743103411	0.0345364384912885	0.257245038088181	0.0447323659446745	0.370561134921277	0.0468019883467771	0.469933516304256	0.0625461774267752	0.582084032067763	0.0573813203874219	0.685042066128847	0.0715965499327762	0.793634479626446	0.00314582156242641	0.883415997909181	0.0779894211310649	0.991120331709437	0.111732518332151	2.0035912733551	0.152410440413722	3.0008684390465	0.167610746115894	4.00892663095675	0.195500178153467	5.0138751072658	0.209405672703716	6.00747154955189	0.239389088958732	7.01596714916207	0.238569193388936	8.0094509928262	0.272090370800056	9.01058407310416	0.274833694480342	10.012699131127	0.303970229198742	12.0389746710103	0.35649706978345	15.0482937600536	0.395660684240715	18.0396273616666	0.402530124444087	20.0379748151726	0.452315241439056	25.041878963032	0.510703735401685	30.0206538629039	0.601074163611321	40.0038458054397	0.677715146009967	50.0182813810582	0.728216616644375	60.0367829125744	0.794639889265676	70.0261226301843	0.849617888248856	80.0310275885382	0.89796353346434	90.0322951930806	0.939423478832555	99.980421283019	1.01681037503608	120.027575086788	1.13689099124373	150.011035599003	1.27029859075344	179.99746955121	1.32103002367739	200.003621022925	1.49509810009163	249.895099911535	1.63660488455777	300.916798903855	1.7648799039796	351.115218661433	1.87821113025003	401.04874165957	2.01798703914366	451.257514448596	2.15559898222046	501.546373440981	
0.0162011867799952	0.0578147248513085	0.0253382842399648	0.159269980651774	0.0346304552085758	0.256131147238018	0.0447250187466873	0.368999801802924	0.0470093590182815	0.46760098992309	0.0620964098711141	0.580034540424345	0.0571837020835703	0.683074123414496	0.0715410218119183	0.791850182073555	0.00314616281066327	0.880003515742552	0.0780567604652929	0.988479333843912	0.111871642872648	2.0038727655899	0.152474986481618	3.00114899995878	0.167614093065135	4.00956318990627	0.195570652025537	5.01399478221095	0.209294929197207	6.00759681243222	0.239620528119732	7.01623956100221	0.23867487576842	8.00991479144633	0.272124236904928	9.01070980164576	0.274828459577255	10.0127522165112	0.304043900877475	12.0389485939795	0.356440993980887	15.0474388059707	0.395667587966177	18.0388022099047	0.402619249523415	20.0380288318794	0.452414623665779	25.0416796600105	0.51078250001211	30.0197206777285	0.600920414675378	40.0042891149642	0.677709007665773	50.0182739304779	0.728178404828288	60.0369132977287	0.794752199195641	70.0262492900485	0.84975637446377	80.0308711263531	0.89780167991486	90.0319301146487	0.939105620119237	99.9803244254759	1.01673854358091	120.027388822282	1.13682501562478	150.011408128016	1.27031357804454	179.997663266297	1.32116053765754	200.003606121765	1.49519754373034	249.896560225263	1.63669600390142	300.91510017156	1.76495474480577	351.112596057188	1.87817592992952	401.05058940347	2.01798208758673	451.257007809139	2.15555433949392	501.547148301326	
0.0162143369430954	0.058189825914355	0.0254045801742177	0.157968035410047	0.0346914320438142	0.255724246603729	0.0445794101317731	0.367620687758406	0.046928098937745	0.466204035231349	0.0620673095184944	0.577726024702166	0.0570770972494497	0.680466187498799	0.0713952991711077	0.789337590301906	0.00314647623563634	0.876869266181874	0.077999084615621	0.985434956907415	0.111761046459808	2.00480082849143	0.152536553944171	3.0016570363991	0.167693484243196	4.0091855386202	0.195453761373835	5.01420060449017	0.209399998280401	6.0073723637024	0.239522861133081	7.01747635732255	0.238519304490307	8.01039162858188	0.272237921228366	9.01073494735408	0.274953043867303	10.0129170605991	0.303914488561711	12.0393155350564	0.356582939509113	15.0467952621022	0.395721515946794	18.0383980159265	0.40255735321959	20.0385354713359	0.45242584929843	25.0431101714172	0.510761560027233	30.0199367445555	0.601042559042883	40.0038420801496	0.677777046411612	50.0177337634103	0.728089332461818	60.0363321524697	0.79479295645312	70.0256755953698	0.849932209566197	80.0301186177486	0.897867700982351	90.0311031002417	0.939305215332796	99.9784394286744	1.01666065065349	120.028700124404	1.13679042949405	150.011661447744	1.27051682328881	179.997931487185	1.3211073828813	200.003099482308	1.49523996934454	249.895219120819	1.63666275072031	300.915666415658	1.76499919083698	351.113788150027	1.87809925819301	401.053331217	2.01812291919494	451.258408518225	2.15546201386053	501.54726751061	
